time,y,y_pred
1,5.058612346425232,6.173829427173942
2,5.180768375697522,6.2544024971235865
3,5.3369477285590765,6.334975567073232
4,5.3937215878014015,6.415548637022877
5,5.430204428758562,6.496121706972522
6,5.476730298967974,6.576694776922167
7,5.537398394042803,6.657267846871812
8,5.564248125309029,6.737840916821457
9,5.606469840124619,6.818413986771103
10,5.671442090593271,6.898987056720747
11,5.736824260623242,6.979560126670393
12,5.8009766719692575,7.060133196620038
13,5.8649241235346175,7.140706266569683
14,5.9378898054489415,7.221279336519328
15,5.977242083335318,7.301852406468973
16,6.038525057752122,7.382425476418619
17,6.108211383175912,7.462998546368263
19,6.304152933485159,7.624144686267553
22,6.490666333884128,7.8658638961164895
23,6.6763598951604655,7.946436966066134
25,6.796876246187491,8.107583105965425
26,6.905914849497657,8.188156175915069
27,7.0159782517111156,8.268729245864716
28,7.218273555220766,8.34930231581436
29,7.448648348680592,8.429875385764005
30,7.654018048900117,8.51044845571365
31,7.979904100146668,8.591021525663294
32,8.23589886618877,8.671594595612941
33,8.543133577395423,8.752167665562585
34,8.844014535401673,8.83274073551223
35,9.102058899250355,8.913313805461875
36,9.312142674425019,8.99388687541152
37,9.640898162600783,9.074459945361166
38,9.823107407605931,9.15503301531081
39,10.0758228171575,9.235606085260457
40,10.235076566728928,9.3161791552101
41,10.410112219411037,9.396752225159746
42,10.829254970857074,9.477325295109392
43,10.904475210358637,9.557898365059035
45,11.241224129980075,9.719044504958326
46,11.82679422332057,9.799617574907971
47,12.10594944457705,9.880190644857617
49,12.665489645773954,10.041336784756906
50,12.782726640310454,10.121909854706551
54,13.671432249244445,10.444202134505131
55,13.897297927529788,10.524775204454777
56,14.130952077480144,10.605348274404422
60,14.745831419454767,10.927640554203002
1,2.7158160398222617,1.7731993762510063
2,2.7226857262636344,1.85377244620065
3,2.745203031821464,1.9343455161502954
4,2.775734971560893,2.014918586099941
5,2.791000941430608,2.095491656049586
6,2.811991650001465,2.1760647259992316
7,2.839470395766952,2.2566377959488753
8,2.8589345073508388,2.3372108658985207
9,2.8932829395576967,2.417783935848166
10,2.930684565738498,2.4983570057978115
11,2.9623614532181564,2.578930075747457
12,2.9909851467238715,2.6595031456971023
13,3.009304310567529,2.7400762156467477
14,3.042126145787416,2.8206492855963914
15,3.0768562272410174,2.901222355546037
16,3.101663428279304,2.981795425495682
17,3.139065054460105,3.0623684954453276
19,3.235240664639308,3.2235146353446167
22,3.3848471693625135,3.465233845193553
23,3.5046850328397743,3.5458069151431983
25,3.5688021062925768,3.7069530550424874
26,3.6226146500833214,3.787526124992133
27,3.684823477302409,3.8680991949417782
28,3.7752743487804685,3.9486722648914236
29,3.8535124443627575,4.029245334841069
30,3.9111414806209313,4.1098184047907145
31,4.0260179038905335,4.190391474740359
32,4.091279925083565,4.2709645446900035
33,4.16493822970494,4.351537614639649
34,4.2298186016512265,4.432110684589294
35,4.303858555519343,4.51268375453894
36,4.363014188764489,4.593256824488584
37,4.440870635100034,4.673829894438229
38,4.503842760812609,4.754402964387874
39,4.6026899157190115,4.83497603433752
40,4.658029056496726,4.915549104287165
41,4.732450659611587,4.9961221742368105
42,4.8435105904137625,5.076695244186455
43,4.880148918101078,5.1572683141360995
45,4.961058558410566,5.31841445403539
46,5.077461578667142,5.398987523985036
47,5.130129174717657,5.479560593934681
49,5.23279282209149,5.64070673383397
50,5.257600023129776,5.721279803783616
54,5.490787712889669,6.043572083582196
55,5.572460651692643,6.124145153531842
56,5.648790501041218,6.204718223481486
60,5.845721512360537,6.527010503280067
1,2.233473347985824,0.7645553514708796
2,2.2451161282533443,0.845128421420525
3,2.2599930141507296,0.9257014913701704
4,2.2716357944182493,1.0062745613198159
5,2.278750826803956,1.0868476312694604
6,2.2878063225675818,1.167420701219105
7,2.308504598598728,1.2479937711687503
8,2.3182069154883282,1.3285668411183957
9,2.338905191519473,1.4091399110680412
10,2.3570161830467256,1.4897129810176857
11,2.3867699548414976,1.570286050967331
12,2.3906508815973373,1.6508591209169756
13,2.4068214097466702,1.731432190866621
14,2.425579222399896,1.8120052608162664
15,2.4540393519427206,1.8925783307659119
16,2.4624480265803745,1.9731514007155564
17,2.4799121969816538,2.053724470665201
19,2.524542854673812,2.2148706105644917
22,2.584697219389329,2.456589820413427
23,2.6448515841048468,2.5371628903630716
25,2.672664892521699,2.6983090302623625
26,2.689482241797005,2.778882100212008
27,2.7114741600800967,2.8594551701616524
28,2.7580452811501748,2.940028240111298
29,2.7994418332124664,3.020601310060943
30,2.8330765317630786,3.1011743800105878
31,2.8938777176045694,3.181747449960233
32,2.9352742696668614,3.262320519909878
33,2.978611285107072,3.342893589859523
34,3.0148332681615773,3.4234666598091685
35,3.077574917380988,3.5040397297588135
36,3.1247928595770382,3.5846127997084585
37,3.1836535820406096,3.665185869658104
38,3.2147009960873287,3.745758939607749
39,3.2664466861651933,3.826332009557394
40,3.314958270613192,3.9069050795070392
41,3.355061180423536,3.9874781494566838
42,3.426858325406573,4.068051219406329
43,3.452084349319532,4.148624289355974
45,3.5141791774129687,4.3097704292552645
46,3.59050407027782,4.39034349920491
47,3.6370751913478983,4.470916569154555
49,3.7198682954724807,4.632062709053844
50,3.746387961637386,4.71263577900349
54,3.900978210745006,5.034928058802071
55,3.948842974067031,5.115501128751715
56,4.015465550042281,5.196074198701361
60,4.154532092126542,5.51836647849994
1,2.655171974514821,1.9209882764365966
2,2.6739872823792443,2.001561346386242
3,2.7027636355836564,2.082134416335887
4,2.7304332059725143,2.162707486285532
5,2.742607816943612,2.2432805562351774
6,2.7735977357791333,2.3238536261848224
7,2.8056944374302084,2.4044266961344674
8,2.81897583121686,2.4849997660841128
9,2.8543928813145985,2.5655728360337577
10,2.897557411121217,2.6461459059834027
11,2.9374015924811734,2.726718975933048
12,2.9628575972389224,2.8072920458826927
13,2.9916339504433345,2.887865115832338
14,3.0370120458810623,2.968438185781983
15,3.089030838212115,3.049011255731628
16,3.1189139742320817,3.1295843256812734
17,3.1609717212231465,3.2101573956309184
19,3.260582174623035,3.371303535530209
22,3.4443081220050527,3.613022745379144
23,3.5771220598715714,3.693595815328789
25,3.6634511194848085,3.854741955228079
26,3.716576694631416,3.9353150251777245
27,3.770809052593578,4.015888095127369
28,3.8471770668668266,4.096461165077015
29,3.9335061264800633,4.177034235026659
30,4.006553792306649,4.257607304976305
31,4.136047381726504,4.338180374925949
32,4.225696789786404,4.418753444875595
33,4.316452980661859,4.49932651482524
34,4.408315954352868,4.579899584774886
35,4.531168846879398,4.66047265472453
36,4.606430078337092,4.7410457246741755
37,4.703826966105872,4.82161879462382
38,4.768020369408021,4.9021918645734655
39,4.859883343099032,4.982764934523111
40,4.9262903120322905,5.063338004472756
41,4.996017629412213,5.143911074422401
42,5.116656956307635,5.224484144372046
43,5.187491056503111,5.305057214321691
45,5.2837811614563375,5.466203354220982
46,5.430983275925062,5.546776424170626
47,5.505137724567201,5.6273494941202715
49,5.661194101560361,5.7884956340195615
