,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,PUBLIC_TRANSPORTATION,CAR_TRUCK_VAN_ALONE,CAR_TRUCK_VAN_CARPOOL,PERCENT_INSURED,BELOW_POVERTY_LEVEL,HOUSEHOLD_MEDIAN_INCOME_DOLLARS_OVERALL,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL_OVERALL,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL_OVERALL,PUBLIC_TRANSPORTATION_OVERALL,CAR_TRUCK_VAN_ALONE_OVERALL,CAR_TRUCK_VAN_CARPOOL_OVERALL,PERCENT_INSURED_OVERALL,BELOW_POVERTY_LEVEL_OVERALL,POPULATION_GENDER_MALE,POPULATION_GENDER_FEMALE,EMPLOYED_POPULATION_CHARACTERISTICS_OVERALL,EMPLOYED_POPULATION_CHARACTERISTICS_Private_Wage_Salary,EMPLOYED_POPULATION_CHARACTERISTICS_Government,EMPLOYED_POPULATION_CHARACTERISTICS_Self Employed,EMPLOYED_POPULATION_CHARACTERISTICS_Unpaid Family,EMPLOYED_POPULATION_CHARACTERISTICS_Management Business,EMPLOYED_POPULATION_CHARACTERISTICS_Service Occupations,EMPLOYED_POPULATION_CHARACTERISTICS_Sales,EMPLOYED_POPULATION_CHARACTERISTICS_Natural Resources,EMPLOYED_POPULATION_CHARACTERISTICS_Production,EMPLOYED_POPULATION_CHARACTERISTICS_Agricilture,EMPLOYED_POPULATION_CHARACTERISTICS_Construction,EMPLOYED_POPULATION_CHARACTERISTICS_Manufacturing,EMPLOYED_POPULATION_CHARACTERISTICS_Wholesale_Trade,EMPLOYED_POPULATION_CHARACTERISTICS_Retail,EMPLOYED_POPULATION_CHARACTERISTICS_Transportation,EMPLOYED_POPULATION_CHARACTERISTICS_Information,EMPLOYED_POPULATION_CHARACTERISTICS_Finance_and_Insurance,EMPLOYED_POPULATION_CHARACTERISTICS_Professional_Scientific_and_Management,EMPLOYED_POPULATION_CHARACTERISTICS_Educational_Services_and_Health_Care,EMPLOYED_POPULATION_CHARACTERISTICS_Arts_Entertainment_and_Recreation,EMPLOYED_POPULATION_CHARACTERISTICS_Other,EMPLOYED_POPULATION_CHARACTERISTICS_Public_Administration,POPULATION_RACE_BLACK,POPULATION_RACE_HISPANIC,POPULATION_RACE_WHITE,POPULATION_RACE_ASIAN
hispanic,62419.00000000001,339.31630254778884,69.64609380779758,7.253560272154912,322.3104737054763,80.7259507495784,0.5974240296644491,139.4996661374186,81239.0,2335.1485332809775,925.3023377020011,33.737489637929826,1289.2418948219051,186.00449481469678,93.1,375.788062705463,1816.8894156076963,1897.8430888548703,1877.8362313933262,75.4,13.3,11.1,0.2,37.5,20.0,21.3,10.5,10.7,2.8,8.2,9.7,2.9,11.5,3.7000000000000006,2.0,5.8,11.8,21.0,10.8,5.8,4.0,1.6,94.4,63.49999999999999,4.0
white,81239.0,773.8697349907254,334.2827807778535,9.283548778238746,362.59467116307525,34.55247884281149,0.2868417117501332,83.38014233504227,81239.0,1013.5064381330792,401.60180952725966,14.642821416780356,559.5596777207951,80.73009075423248,93.1,163.10038333639335,788.5704458837855,823.7061419036243,815.0227204616504,75.4,13.3,11.1,0.19999999999999998,37.5,20.0,21.3,10.5,10.7,2.8,8.2,9.7,2.9,11.5,3.7,2.0,5.8,11.8,21.0,10.8,5.8,4.0,1.5999999999999999,94.4,63.49999999999999,4.0
black,62656.0,472.1099664619861,147.96182584893097,30.701115570516137,234.64202485758673,74.9598114103228,8.035560158812357,133.70508742077877,81239.0,30356.930932652704,12028.930390126014,438.58736529308777,16760.144632684765,2418.058432591058,93.1,4885.244815171019,23619.56240290005,24671.960155113316,24411.871008113234,75.4,13.3,11.1,0.2,37.5,20.0,21.3,10.5,10.7,2.8,8.2,9.7,2.9,11.5,3.7,2.0,5.8,11.8,21.0,10.8,5.8,4.0,1.6,94.4,63.5,4.0
asian,76200.0,581.8520900412042,286.4624377997433,7.808762003805192,397.87125954112537,79.48052934951478,3.8690239555422954,81.26843491770428,81239.0,13858.598904037108,5491.468221579268,200.22466676423568,7651.3703757908725,1103.8962409654832,93.1,2230.220459099813,10782.843705671763,11263.286157769124,11144.549808051697,75.4,13.3,11.1,0.2,37.5,20.0,21.3,10.5,10.7,2.8,8.2,9.7,2.9,11.5,3.7000000000000006,2.0,5.8,11.8,21.0,10.8,5.8,4.0,1.6,94.4,63.5,4.0
asian_pacific_islander,76622.31999999998,584.3393966856551,276.9776022786121,8.10509451061626,397.87125954112537,79.48052934951478,6.516337066286898,149.53392024857587,81239.0,25499.821983428275,10104.301527705851,368.41338684619365,14078.521491455205,2031.1690833764887,93.09999999999998,4103.605644743656,19840.43241843604,20724.446530295183,20505.971646815124,75.4,13.299999999999999,11.099999999999998,0.2,37.49999999999999,20.0,21.3,10.499999999999998,10.7,2.8,8.2,9.7,2.8999999999999995,11.5,3.7,1.9999999999999998,5.799999999999999,11.8,20.999999999999996,10.8,5.799999999999999,3.9999999999999996,1.6,94.4,63.49999999999999,3.9999999999999996
non_hispanic,74066.89655172414,473.8272856062906,135.3260772513795,11.115921154842052,296.83629650658565,53.838216667810556,7.46839508294791,161.8332470222683,81239.0,29310.140210837097,11614.139687018222,423.463663041602,16182.208610868052,2334.6771073292975,93.10000000000001,4716.788097406502,22805.094733834536,23821.20290838527,23570.082352661062,75.4,13.3,11.100000000000001,0.2,37.50000000000001,20.0,21.3,10.5,10.7,2.8000000000000003,8.2,9.7,2.9,11.500000000000002,3.700000000000001,2.0,5.8,11.8,21.0,10.8,5.8,4.0,1.6,94.4,63.50000000000001,4.0
Native Hawaiian/Pacific Islander,81479.0,612.943423096841,167.9019937856033,11.512918338943551,0.0,0.0,36.96043783984982,934.5870015535992,81239.0,159373.88739642673,63151.88454816157,2302.5836677887105,87990.75932159503,12694.806771103054,93.1,25647.53527964785,124002.70261522527,129527.7908143449,128162.32279259452,75.4,13.3,11.1,0.2,37.5,20.0,21.3,10.5,10.7,2.8,8.2,9.7,2.9,11.5,3.7,2.0,5.8,11.8,21.0,10.8,5.8,4.0,1.6,94.4,63.5,4.0
American Indian/Alaska Native,78304.0,232.81919401158137,23.26352925945106,2.511909455769502,159.98319876653642,34.62220028482652,7.079625267760463,33.10225507273669,81239.0,28977.070435713948,11482.160826938469,418.6515759615837,15998.319876653644,2308.146685655101,93.09999999999998,4663.188232663246,22545.945930040958,23550.50742078998,23302.240507744456,75.4,13.299999999999999,11.1,0.2,37.5,20.0,21.3,10.5,10.7,2.8,8.2,9.7,2.9,11.5,3.7,2.0,5.8,11.8,21.0,10.8,5.8,4.0,1.6,94.4,63.50000000000001,4.0
