time,date,y,y_pred,state,county,ethnicity
10,2020-06-23,-1.0794160077700847,-2.4643219035230173,california,sanfrancisco,Black
11,2020-06-24,-0.7761807292902585,-2.4643219035230173,california,sanfrancisco,Black
13,2020-06-26,-0.3917149120526156,-2.4643219035230173,california,sanfrancisco,Black
14,2020-06-27,-1.4555630948095004,-2.4643219035230173,california,sanfrancisco,Black
16,2020-06-29,-1.2663657245874282,-2.4643219035230173,california,sanfrancisco,Black
19,2020-07-02,-1.2586599907723093,-2.4643219035230173,california,sanfrancisco,Black
23,2020-07-06,-0.6989779460489203,-2.4643219035230173,california,sanfrancisco,Black
25,2020-07-08,-0.8131180203705268,-2.4643219035230173,california,sanfrancisco,Black
26,2020-07-09,-1.3378472082531043,-2.4643219035230173,california,sanfrancisco,Black
27,2020-07-10,-1.1891629413460914,-2.4643219035230173,california,sanfrancisco,Black
28,2020-07-11,-0.737652060214657,-2.4643219035230173,california,sanfrancisco,Black
29,2020-07-12,-1.2965167764272376,-2.4643219035230173,california,sanfrancisco,Black
30,2020-07-13,-2.1450442926387225,-2.4643219035230173,california,sanfrancisco,Black
31,2020-07-14,-0.6092243449651731,-2.4643219035230173,california,sanfrancisco,Black
32,2020-07-15,-1.2687588230822904,-2.4643219035230173,california,sanfrancisco,Black
33,2020-07-16,-1.3830010634677476,-2.4643219035230173,california,sanfrancisco,Black
34,2020-07-17,-1.2614617535225756,-2.4643219035230173,california,sanfrancisco,Black
35,2020-07-18,-1.8472670945692933,-2.4643219035230173,california,sanfrancisco,Black
36,2020-07-19,0.018728756418219028,-2.4643219035230173,california,sanfrancisco,Black
37,2020-07-20,-0.9576134786596436,-2.4643219035230173,california,sanfrancisco,Black
38,2020-07-21,-0.16924262103763787,-2.4643219035230173,california,sanfrancisco,Black
39,2020-07-22,-0.8287770991547552,-2.4643219035230173,california,sanfrancisco,Black
40,2020-07-23,-1.293043130256299,-2.4643219035230173,california,sanfrancisco,Black
41,2020-07-24,-1.6025538176573288,-2.4643219035230173,california,sanfrancisco,Black
42,2020-07-25,-1.7702686434556556,-2.4643219035230173,california,sanfrancisco,Black
43,2020-07-26,-1.3116650248922106,-2.4643219035230173,california,sanfrancisco,Black
45,2020-07-28,-1.8569572626238704,-2.4643219035230173,california,sanfrancisco,Black
46,2020-07-29,-1.8699167447216816,-2.4643219035230173,california,sanfrancisco,Black
47,2020-07-30,-1.8018500201893817,-2.4643219035230173,california,sanfrancisco,Black
49,2020-08-01,-1.8553226056022512,-2.4643219035230173,california,sanfrancisco,Black
54,2020-08-06,-2.27744087636712,-2.4643219035230173,california,sanfrancisco,Black
55,2020-08-07,-2.209374151834817,-2.4643219035230173,california,sanfrancisco,Black
56,2020-08-08,-2.3236163922202757,-2.4643219035230173,california,sanfrancisco,Black
60,2020-08-12,-2.174523461057859,-2.4643219035230173,california,sanfrancisco,Black
61,2020-08-13,-2.9353406974626197,-2.4643219035230173,california,sanfrancisco,Black
62,2020-08-14,-3.2853644881787063,-2.4643219035230173,california,sanfrancisco,Black
64,2020-08-16,-2.712518629229804,-2.4643219035230173,california,sanfrancisco,Black
70,2020-08-22,-1.9022565629286472,-2.4643219035230173,california,sanfrancisco,Black
71,2020-08-23,-3.48466069071076,-2.4643219035230173,california,sanfrancisco,Black
72,2020-08-24,-0.4470541576298128,-2.4643219035230173,california,sanfrancisco,Black
73,2020-08-25,-3.8346844814268484,-2.4643219035230173,california,sanfrancisco,Black
74,2020-08-26,-4.0096963767848885,-2.4643219035230173,california,sanfrancisco,Black
75,2020-08-27,-3.6928886198241435,-2.4643219035230173,california,sanfrancisco,Black
76,2020-08-28,-3.8071308602096,-2.4643219035230173,california,sanfrancisco,Black
77,2020-08-29,-1.9143987165156562,-2.4643219035230173,california,sanfrancisco,Black
78,2020-08-30,-0.6884981204985383,-2.4643219035230173,california,sanfrancisco,Black
80,2020-09-01,-3.5843087919767864,-2.4643219035230173,california,sanfrancisco,Black
81,2020-09-02,-3.873562927720286,-2.4643219035230173,california,sanfrancisco,Black
82,2020-09-03,-5.9477867078211855,-2.4643219035230173,california,sanfrancisco,Black
83,2020-09-04,-3.9067789614756268,-2.4643219035230173,california,sanfrancisco,Black
84,2020-09-05,-6.0012592932340505,-2.4643219035230173,california,sanfrancisco,Black
85,2020-09-06,-3.5494581011998254,-2.4643219035230173,california,sanfrancisco,Black
87,2020-09-08,-2.370550349546677,-2.4643219035230173,california,sanfrancisco,Black
88,2020-09-09,-4.013724132301372,-2.4643219035230173,california,sanfrancisco,Black
89,2020-09-10,-0.7605926005473194,-2.4643219035230173,california,sanfrancisco,Black
90,2020-09-11,-1.0231104435843896,-2.4643219035230173,california,sanfrancisco,Black
91,2020-09-12,-4.323234819702398,-2.4643219035230173,california,sanfrancisco,Black
92,2020-09-13,-4.376707405115267,-2.4643219035230173,california,sanfrancisco,Black
93,2020-09-14,-0.6722693243574902,-2.4643219035230173,california,sanfrancisco,Black
94,2020-09-15,-3.9926502521330303,-2.4643219035230173,california,sanfrancisco,Black
95,2020-09-16,-1.1300556144101304,-2.4643219035230173,california,sanfrancisco,Black
96,2020-09-17,-4.645704989201242,-2.4643219035230173,california,sanfrancisco,Black
97,2020-09-18,-2.6249537945132104,-2.4643219035230173,california,sanfrancisco,Black
98,2020-09-19,-0.6309388925316224,-2.4643219035230173,california,sanfrancisco,Black
99,2020-09-20,-4.476355506381294,-2.4643219035230173,california,sanfrancisco,Black
100,2020-09-21,-2.671129310366372,-2.4643219035230173,california,sanfrancisco,Black
