state,county,n,features,coef,lower_coef,upper_coef,std_err,R2,R2 Adjusted,Durbin-Watson,JB,condition_number,nrmse,rmse,low_nrmse,up_nrmse,low_rmse,up_rmse
california,imperial,199,constant,21.217685245962763,21.016619299959643,21.41875119196588,0.10258466632812231,0.9988103745354505,0.9987982355000979,0.356,19.973,4.801197310012852e+16,0.10740706165498824,1.6064810246451253,0.07858021091254307,0.15402300380045922,1.085762200935931,2.1593857832573766
california,imperial,199,time,3.6168627642162576,3.4767613941985327,3.7569641342339826,0.07148029082536987,0.9988103745354505,0.9987982355000979,0.356,19.973,4.801197310012852e+16,0.10740706165498824,1.6064810246451253,0.07858021091254307,0.15402300380045922,1.085762200935931,2.1593857832573766
california,imperial,199,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,-2.103292172986557,-2.1135160569850915,-2.093068288988022,0.005216267346191165,0.9988103745354505,0.9987982355000979,0.356,19.973,4.801197310012852e+16,0.10740706165498824,1.6064810246451253,0.07858021091254307,0.15402300380045922,1.085762200935931,2.1593857832573766
california,imperial,199,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,-2.103292172986161,-2.113516056984696,-2.0930682889876264,0.005216267346191176,0.9988103745354505,0.9987982355000979,0.356,19.973,4.801197310012852e+16,0.10740706165498824,1.6064810246451253,0.07858021091254307,0.15402300380045922,1.085762200935931,2.1593857832573766
california,imperial,199,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,-2.103292172986069,-2.113516056984604,-2.0930682889875345,0.005216267346191163,0.9988103745354505,0.9987982355000979,0.356,19.973,4.801197310012852e+16,0.10740706165498824,1.6064810246451253,0.07858021091254307,0.15402300380045922,1.085762200935931,2.1593857832573766
california,imperial,199,PUBLIC_TRANSPORTATION,2.103292172986538,2.0930682889880035,2.113516056985073,0.005216267346191158,0.9988103745354505,0.9987982355000979,0.356,19.973,4.801197310012852e+16,0.10740706165498824,1.6064810246451253,0.07858021091254307,0.15402300380045922,1.085762200935931,2.1593857832573766
california,imperial,199,CAR_TRUCK_VAN_ALONE,-2.103292172985493,-2.113516056984028,-2.0930682889869585,0.00521626734619117,0.9988103745354505,0.9987982355000979,0.356,19.973,4.801197310012852e+16,0.10740706165498824,1.6064810246451253,0.07858021091254307,0.15402300380045922,1.085762200935931,2.1593857832573766
california,imperial,199,CAR_TRUCK_VAN_CARPOOL,-2.10329217298756,-2.1135160569860947,-2.0930682889890253,0.00521626734619114,0.9988103745354505,0.9987982355000979,0.356,19.973,4.801197310012852e+16,0.10740706165498824,1.6064810246451253,0.07858021091254307,0.15402300380045922,1.085762200935931,2.1593857832573766
california,riverside,597,constant,7.294117551933143,7.085622200744234,7.502612903122051,0.1063751791780146,0.9891372919512478,0.9890081935533849,0.17,783.841,54.811836862113914,0.9331890801690522,2.087670844502395,0.6982783378923394,1.1336413809923092,1.6379661280426254,2.357733400851394
california,riverside,597,time,3.010830189539135,2.8671553977284416,3.1545049813498283,0.07330346520953739,0.9891372919512478,0.9890081935533849,0.17,783.841,54.811836862113914,0.9331890801690522,2.087670844502395,0.6982783378923394,1.1336413809923092,1.6379661280426254,2.357733400851394
california,riverside,597,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,-21.92020288632561,-22.240693318035643,-21.59971245461558,0.1635155263826696,0.9891372919512478,0.9890081935533849,0.17,783.841,54.811836862113914,0.9331890801690522,2.087670844502395,0.6982783378923394,1.1336413809923092,1.6379661280426254,2.357733400851394
california,riverside,597,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,-70.525955407796,-71.67715453665855,-69.37475627893346,0.5873464943176212,0.9891372919512478,0.9890081935533849,0.17,783.841,54.811836862113914,0.9331890801690522,2.087670844502395,0.6982783378923394,1.1336413809923092,1.6379661280426254,2.357733400851394
california,riverside,597,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,56.33350642475003,55.38372778056935,57.2832850689307,0.48458094090850706,0.9891372919512478,0.9890081935533849,0.17,783.841,54.811836862113914,0.9331890801690522,2.087670844502395,0.6982783378923394,1.1336413809923092,1.6379661280426254,2.357733400851394
california,riverside,597,PUBLIC_TRANSPORTATION,17.001231002251625,16.781031257625106,17.221430746878145,0.1123468084829185,0.9891372919512478,0.9890081935533849,0.17,783.841,54.811836862113914,0.9331890801690522,2.087670844502395,0.6982783378923394,1.1336413809923092,1.6379661280426254,2.357733400851394
california,riverside,597,CAR_TRUCK_VAN_ALONE,63.19339086511903,62.219773655105186,64.16700807513287,0.4967434744968579,0.9891372919512478,0.9890081935533849,0.17,783.841,54.811836862113914,0.9331890801690522,2.087670844502395,0.6982783378923394,1.1336413809923092,1.6379661280426254,2.357733400851394
california,riverside,597,CAR_TRUCK_VAN_CARPOOL,-37.23625217014403,-37.88738487943936,-36.585119460848695,0.3322105659670057,0.9891372919512478,0.9890081935533849,0.17,783.841,54.811836862113914,0.9331890801690522,2.087670844502395,0.6982783378923394,1.1336413809923092,1.6379661280426254,2.357733400851394
california,sonoma,191,constant,6.573095570555483,5.363005895826291,7.783185245284676,0.6173926911883636,0.9733940531323132,0.9723763393177022,0.306,92.587,52.933755689947674,4.444754078083164,7.240568075606094,1.6681041444222657,6.477167302526778,3.867601745514958,8.438564770883163
california,sonoma,191,time,6.2213615881249495,5.405286988750558,7.037436187499341,0.41636459151754657,0.9733940531323132,0.9723763393177022,0.306,92.587,52.933755689947674,4.444754078083164,7.240568075606094,1.6681041444222657,6.477167302526778,3.867601745514958,8.438564770883163
