time,y,y_pred,state,county
75,1.1094117647058823,0.9322121392532913,california,imperial
76,1.108235294117647,0.9327958202955792,california,imperial
77,1.108235294117647,0.9333795013378671,california,imperial
79,1.1070588235294117,0.9345468634224429,california,imperial
80,1.1058823529411763,0.9351305444647309,california,imperial
81,1.1058823529411763,0.9357142255070188,california,imperial
82,1.1058823529411763,0.9362979065493068,california,imperial
83,1.1058823529411763,0.9368815875915947,california,imperial
84,1.1058823529411763,0.9374652686338826,california,imperial
87,1.1058823529411763,0.9392163117607463,california,imperial
88,1.1047058823529412,0.9397999928030342,california,imperial
89,1.1047058823529412,0.9403836738453222,california,imperial
90,1.1047058823529412,0.9409673548876101,california,imperial
91,1.1047058823529412,0.9415510359298981,california,imperial
93,1.1047058823529412,0.9427183980144739,california,imperial
95,1.1047058823529412,0.9438857600990497,california,imperial
96,1.1047058823529412,0.9444694411413376,california,imperial
97,1.1011764705882354,0.9450531221836256,california,imperial
98,1.1011764705882354,0.9456368032259135,california,imperial
100,1.1011764705882354,0.9468041653104894,california,imperial
101,1.1011764705882354,0.9473878463527773,california,imperial
102,1.1011764705882354,0.9479715273950652,california,imperial
103,1.1011764705882354,0.9485552084373531,california,imperial
104,1.1011764705882354,0.949138889479641,california,imperial
105,1.1,0.9497225705219289,california,imperial
107,1.1,0.9508899326065048,california,imperial
108,1.1,0.9514736136487928,california,imperial
109,1.0988235294117648,0.9520572946910807,california,imperial
110,1.0988235294117648,0.9526409757333686,california,imperial
111,1.0988235294117648,0.9532246567756565,california,imperial
112,1.0988235294117648,0.9538083378179444,california,imperial
114,1.0988235294117648,0.9549756999025203,california,imperial
115,1.0976470588235294,0.9555593809448082,california,imperial
116,1.0976470588235294,0.9561430619870962,california,imperial
117,1.0964705882352943,0.9567267430293841,california,imperial
121,1.0952941176470592,0.9590614671985357,california,imperial
122,1.0952941176470592,0.9596451482408237,california,imperial
123,1.0952941176470592,0.9602288292831116,california,imperial
124,1.0952941176470592,0.9608125103253996,california,imperial
125,1.0952941176470592,0.9613961913676875,california,imperial
129,1.0952941176470592,0.9637309155368391,california,imperial
131,1.0952941176470592,0.964898277621415,california,imperial
134,1.0952941176470592,0.9666493207482788,california,imperial
136,1.0941176470588236,0.9678166828328546,california,imperial
138,1.0929411764705883,0.9689840449174304,california,imperial
140,1.0929411764705883,0.9701514070020063,california,imperial
143,1.0929411764705883,0.9719024501288701,california,imperial
145,1.0929411764705883,0.9730698122134459,california,imperial
148,1.091764705882353,0.9748208553403097,california,imperial
150,1.0905882352941176,0.9759882174248856,california,imperial
151,1.0905882352941176,0.9765718984671735,california,imperial
156,1.0905882352941176,0.9794903036786131,california,imperial
157,1.0905882352941176,0.9800739847209011,california,imperial
1,1.3356464840693272,1.7950694825645028,california,losangeles
2,1.344873375891284,1.795653163606791,california,losangeles
3,1.354832076579465,1.7962368446490788,california,losangeles
4,1.355465809255736,1.7968205256913667,california,losangeles
5,1.3566196319973391,1.7974042067336546,california,losangeles
6,1.3571988220849025,1.7979878877759425,california,losangeles
7,1.3577874793469753,1.7985715688182304,california,losangeles
8,1.3573757029749167,1.7991552498605183,california,losangeles
9,1.355455895802041,1.7997389309028065,california,losangeles
10,1.3549789146066051,1.8003226119450941,california,losangeles
11,1.354705445218935,1.8009062929873823,california,losangeles
12,1.3563904859532618,1.8014899740296701,california,losangeles
13,1.3581832212185478,1.802073655071958,california,losangeles
14,1.3588746036088062,1.802657336114246,california,losangeles
15,1.3561329967344553,1.8032410171565338,california,losangeles
16,1.3575500879398663,1.803824698198822,california,losangeles
17,1.3579508748216442,1.8044083792411096,california,losangeles
19,1.3599223396712663,1.8055757413256857,california,losangeles
22,1.3540968356260363,1.8073267844525494,california,losangeles
23,1.351794831955643,1.8079104654948372,california,losangeles
25,1.3519023616831685,1.8090778275794133,california,losangeles
26,1.3533197623806026,1.809661508621701,california,losangeles
27,1.3540863653222244,1.810245189663989,california,losangeles
28,1.3573024513688532,1.810828870706277,california,losangeles
29,1.3624198844473596,1.8114125517485649,california,losangeles
30,1.3681517399861032,1.8119962327908528,california,losangeles
31,1.3745665158647091,1.8125799138331407,california,losangeles
32,1.381309954706179,1.8131635948754286,california,losangeles
33,1.3899493079665084,1.8137472759177165,california,losangeles
34,1.398359003834323,1.8143309569600046,california,losangeles
35,1.4020828455452732,1.8149146380022922,california,losangeles
36,1.4057350301162193,1.8154983190445804,california,losangeles
37,1.4129344267219368,1.8160820000868683,california,losangeles
38,1.4155227918160471,1.8166656811291562,california,losangeles
39,1.41786999585772,1.817249362171444,california,losangeles
40,1.4188603497277523,1.817833043213732,california,losangeles
41,1.4200066640308016,1.81841672425602,california,losangeles
42,1.4272629922505422,1.8190004052983078,california,losangeles
43,1.426371936931749,1.8195840863405959,california,losangeles
45,1.4322209766083107,1.8207514484251717,california,losangeles
46,1.443987797661232,1.8213351294674596,california,losangeles
47,1.4491840479198168,1.8219188105097475,california,losangeles
49,1.4591150738027228,1.8230861725943233,california,losangeles
50,1.4606200971320444,1.8236698536366114,california,losangeles
54,1.4709712361975849,1.826004577805763,california,losangeles
55,1.4719099962584117,1.8265882588480509,california,losangeles
56,1.4728976786346413,1.8271719398903388,california,losangeles
60,1.4762311094433362,1.8295066640594904,california,losangeles
1,0.7170682188231012,0.23609885045235668,california,losangeles
2,0.7067807859057568,0.23668253149464458,california,losangeles
3,0.6968944260653436,0.23726621253693247,california,losangeles
4,0.6975543302078142,0.23784989357922037,california,losangeles
5,0.6972714784024139,0.23843357462150827,california,losangeles
6,0.6968449324250515,0.23901725566379617,california,losangeles
7,0.6962470599002681,0.23960093670608418,california,losangeles
8,0.6974254471189794,0.24018461774837208,california,losangeles
9,0.6994985312468512,0.24076829879066008,california,losangeles
10,0.7001774378557191,0.24135197983294798,california,losangeles
11,0.6995381083793796,0.24193566087523588,california,losangeles
12,0.6993553027453511,0.24251934191752378,california,losangeles
13,0.6968865301688233,0.24310302295981168,california,losangeles
14,0.6961846878147504,0.24368670400209957,california,losangeles
15,0.6980855380783061,0.24427038504438747,california,losangeles
16,0.6972999895752493,0.24485406608667548,california,losangeles
17,0.6978632318729283,0.24543774712896338,california,losangeles
19,0.6979012248713983,0.2466051092135393,california,losangeles
22,0.7061541304602438,0.24835615234040298,california,losangeles
23,0.7096105047391597,0.24893983338269088,california,losangeles
25,0.7098366692468557,0.2501071954672668,california,losangeles
26,0.7099068123905214,0.2506908765095548,california,losangeles
27,0.7111722770830312,0.2512745575518427,california,losangeles
28,0.7098912349315861,0.2518582385941306,california,losangeles
29,0.7048395538896853,0.2524419196364185,california,losangeles
30,0.699114502716948,0.2530256006787064,california,losangeles
31,0.6934957279571866,0.2536092817209943,california,losangeles
32,0.6861820160526906,0.2541929627632823,california,losangeles
33,0.6776264186503058,0.2547766438055702,california,losangeles
34,0.668791859458004,0.2553603248478582,california,losangeles
35,0.6629671722783426,0.2559440058901461,california,losangeles
36,0.6586284270412598,0.256527686932434,california,losangeles
37,0.6508375982325139,0.2571113679747219,california,losangeles
38,0.6490097088574673,0.2576950490170098,california,losangeles
39,0.6476906204247788,0.2582787300592977,california,losangeles
40,0.6457296819475778,0.2588624111015857,california,losangeles
41,0.6455368906893121,0.2594460921438736,california,losangeles
42,0.6383600198605366,0.2600297731861616,california,losangeles
43,0.6383532751961087,0.2606134542284495,california,losangeles
45,0.632078148374255,0.2617808163130253,california,losangeles
46,0.6199306781064939,0.2623644973553132,california,losangeles
47,0.6141196440481769,0.2629481783976011,california,losangeles
49,0.602838666197797,0.264115540482177,california,losangeles
50,0.6007604224476121,0.2646992215244649,california,losangeles
54,0.5907786867154459,0.2670339456936166,california,losangeles
55,0.5901982226872342,0.2676176267359045,california,losangeles
56,0.5887848441108487,0.2682013077781924,california,losangeles
60,0.5852254585186257,0.2705360319473442,california,losangeles
1,0.5897132692146105,0.414164989449483,california,losangeles
2,0.5828087047542482,0.4147486704917709,california,losangeles
3,0.5737195086307512,0.4153323515340588,california,losangeles
4,0.5708720037347252,0.4159160325763467,california,losangeles
5,0.5692968190479638,0.4164997136186346,california,losangeles
6,0.5669455818797973,0.4170833946609226,california,losangeles
7,0.5660525786557734,0.4176670757032105,california,losangeles
8,0.5655171499702882,0.4182507567454984,california,losangeles
9,0.5654686321288769,0.4188344377877863,california,losangeles
10,0.5631208391798588,0.4194181188300743,california,losangeles
11,0.5636167516063078,0.4200017998723622,california,losangeles
12,0.5589845114708281,0.4205854809146501,california,losangeles
13,0.5573651740983522,0.421169161956938,california,losangeles
14,0.5550891162270756,0.4217528429992259,california,losangeles
15,0.5567791456419191,0.4223365240415139,california,losangeles
16,0.5535948767389816,0.4229202050838018,california,losangeles
17,0.5513232476936887,0.4235038861260897,california,losangeles
19,0.5445905677974094,0.4246712482106656,california,losangeles
22,0.5392251189304451,0.4264222913375293,california,losangeles
23,0.5355158737434563,0.4270059723798173,california,losangeles
25,0.5315944927222244,0.4281733344643931,california,losangeles
26,0.5270452282886646,0.4287570155066811,california,losangeles
27,0.5233155033216553,0.429340696548969,california,losangeles
28,0.5186145402294796,0.4299243775912569,california,losangeles
29,0.5120412510275135,0.4305080586335448,california,losangeles
30,0.5064109545707751,0.4310917396758327,california,losangeles
31,0.4984806034890968,0.4316754207181207,california,losangeles
32,0.492298853392794,0.4322591017604086,california,losangeles
33,0.4846135972156976,0.4328427828026965,california,losangeles
34,0.476686150697459,0.4334264638449845,california,losangeles
35,0.4740702126082351,0.4340101448872724,california,losangeles
36,0.4717099960923548,0.4345938259295603,california,losangeles
37,0.4665845103801308,0.4351775069718482,california,losangeles
38,0.4632426726100919,0.4357611880141361,california,losangeles
39,0.4596544454410197,0.436344869056424,california,losangeles
40,0.4595434944243252,0.436928550098712,california,losangeles
41,0.4576520535051454,0.4375122311409999,california,losangeles
42,0.4516495438237309,0.4380959121832878,california,losangeles
43,0.4515537102705498,0.4386795932255758,california,losangeles
45,0.4477342569861131,0.4398469553101516,california,losangeles
46,0.4383811848785579,0.4404306363524395,california,losangeles
47,0.43538851475605467,0.4410143173947274,california,losangeles
49,0.4285437084776095,0.4421816794793033,california,losangeles
50,0.42808155899735495,0.4427653605215912,california,losangeles
54,0.4197238911348552,0.4451000846907429,california,losangeles
55,0.41823536326944,0.4456837657330308,california,losangeles
56,0.4185400852586649,0.4462674467753188,california,losangeles
60,0.4159175122188315,0.4486021709444705,california,losangeles
1,0.7010561137119445,0.6734159406018321,california,losangeles
2,0.6941391783529709,0.6739996216441201,california,losangeles
3,0.6861208044639998,0.6745833026864081,california,losangeles
4,0.6861697985158485,0.675166983728696,california,losangeles
5,0.685181498440507,0.6757506647709839,california,losangeles
6,0.6873304644280429,0.6763343458132718,california,losangeles
7,0.6879650888248416,0.6769180268555597,california,losangeles
8,0.6876776905693388,0.6775017078978476,california,losangeles
9,0.6900962228002012,0.6780853889401355,california,losangeles
10,0.6922629435718441,0.6786690699824235,california,losangeles
11,0.6936440356805893,0.6792527510247115,california,losangeles
12,0.6927784894478735,0.6798364320669994,california,losangeles
13,0.6927944760982061,0.6804201131092873,california,losangeles
14,0.6950143359371043,0.6810037941515752,california,losangeles
15,0.7008477470419254,0.6815874751938631,california,losangeles
16,0.7011781684270768,0.682171156236151,california,losangeles
17,0.7027334263421692,0.6827548372784389,california,losangeles
19,0.7033678570916958,0.6839221993630148,california,losangeles
22,0.7185590028839338,0.6856732424898786,california,losangeles
23,0.7242771794423604,0.6862569235321665,california,losangeles
25,0.7286624091648559,0.6874242856167423,california,losangeles
26,0.7283201138244181,0.6880079666590303,california,losangeles
27,0.7277675245223693,0.6885916477013182,california,losangeles
28,0.7234116058031097,0.6891753287436062,california,losangeles
29,0.7194710652787395,0.6897590097858941,california,losangeles
30,0.7161694037395122,0.690342690828182,california,losangeles
31,0.7124486920646904,0.6909263718704699,california,losangeles
32,0.7087261677368097,0.6915100529127578,california,losangeles
33,0.7022775400838411,0.6920937339550457,california,losangeles
34,0.6970147190328944,0.6926774149973336,california,losangeles
35,0.6979820918322115,0.6932610960396216,california,losangeles
36,0.6953738093686668,0.6938447770819096,california,losangeles
37,0.6893755068937552,0.6944284581241975,california,losangeles
38,0.6870780522581231,0.6950121391664854,california,losangeles
39,0.6838828848612845,0.6955958202087733,california,losangeles
40,0.6829179976739976,0.6961795012510612,california,losangeles
41,0.6814891307465734,0.6967631822933491,california,losangeles
42,0.6743598832451546,0.697346863335637,california,losangeles
43,0.6785555034369336,0.697930544377925,california,losangeles
45,0.6731955637343036,0.6990979064625009,california,losangeles
46,0.6630937709454932,0.6996815875047888,california,losangeles
47,0.6590113240245004,0.7002652685470767,california,losangeles
49,0.6521922073550451,0.7014326306316525,california,losangeles
50,0.6510505588563364,0.7020163116739404,california,losangeles
54,0.6422187687929074,0.7043510358430922,california,losangeles
55,0.6419138316253924,0.7049347168853801,california,losangeles
56,0.6412985170188098,0.705518397927668,california,losangeles
60,0.6389949817786155,0.7078531220968197,california,losangeles
1,1.37,1.4390026606184039,california,riverside
2,1.38,1.439586341660692,california,riverside
3,1.38,1.4401700227029797,california,riverside
4,1.388,1.4407537037452678,california,riverside
5,1.392,1.4413373847875557,california,riverside
6,1.402,1.4419210658298436,california,riverside
9,1.402,1.4436721089567073,california,riverside
10,1.4,1.4442557899989952,california,riverside
11,1.4,1.4448394710412833,california,riverside
12,1.406,1.445423152083571,california,riverside
13,1.41,1.446006833125859,california,riverside
16,1.406,1.4477578762527228,california,riverside
17,1.406,1.4483415572950107,california,riverside
19,1.408,1.4495089193795865,california,riverside
20,1.406,1.4500926004218746,california,riverside
23,1.402,1.4518436435487383,california,riverside
25,1.396,1.453011005633314,california,riverside
26,1.388,1.453594686675602,california,riverside
27,1.382,1.45417836771789,california,riverside
30,1.382,1.4559294108447538,california,riverside
31,1.372,1.4565130918870417,california,riverside
32,1.366,1.4570967729293296,california,riverside
33,1.362,1.4576804539716175,california,riverside
34,1.364,1.4582641350139054,california,riverside
37,1.364,1.4600151781407693,california,riverside
38,1.364,1.4605988591830572,california,riverside
39,1.364,1.461182540225345,california,riverside
40,1.366,1.461766221267633,california,riverside
41,1.366,1.462349902309921,california,riverside
45,1.366,1.4646846264790727,california,riverside
46,1.368,1.4652683075213606,california,riverside
47,1.37,1.4658519885636485,california,riverside
49,1.376,1.4670193506482243,california,riverside
54,1.378,1.469937755859664,california,riverside
55,1.382,1.470521436901952,california,riverside
60,1.382,1.4734398421133914,california,riverside
61,1.384,1.4740235231556795,california,riverside
62,1.384,1.4746072041979674,california,riverside
69,1.39,1.4786929714939827,california,riverside
72,1.392,1.4804440146208466,california,riverside
73,1.394,1.4810276956631345,california,riverside
74,1.396,1.4816113767054224,california,riverside
1,0.5982404692082111,0.6601360959654727,california,riverside
2,0.592375366568915,0.6607197770077606,california,riverside
3,0.5953079178885631,0.6613034580500488,california,riverside
4,0.5865102639296188,0.6618871390923367,california,riverside
5,0.5777126099706744,0.6624708201346245,california,riverside
6,0.5689149560117301,0.6630545011769124,california,riverside
9,0.5747800586510263,0.6648055443037761,california,riverside
10,0.5777126099706744,0.665389225346064,california,riverside
11,0.5777126099706744,0.6659729063883522,california,riverside
12,0.5718475073313782,0.6665565874306401,california,riverside
13,0.5689149560117301,0.667140268472928,california,riverside
16,0.5777126099706744,0.6688913115997916,california,riverside
17,0.5806451612903226,0.6694749926420795,california,riverside
19,0.5806451612903226,0.6706423547266553,california,riverside
20,0.5835777126099707,0.6712260357689434,california,riverside
23,0.592375366568915,0.6729770788958072,california,riverside
25,0.6011730205278591,0.674144440980383,california,riverside
26,0.6070381231671553,0.6747281220226709,california,riverside
27,0.6129032258064515,0.6753118030649587,california,riverside
30,0.6158357771260996,0.6770628461918227,california,riverside
31,0.627565982404692,0.6776465272341106,california,riverside
32,0.6334310850439883,0.6782302082763985,california,riverside
33,0.6392961876832844,0.6788138893186864,california,riverside
34,0.6363636363636364,0.6793975703609743,california,riverside
37,0.6422287390029325,0.6811486134878381,california,riverside
38,0.6422287390029325,0.6817322945301261,california,riverside
39,0.6422287390029325,0.682315975572414,california,riverside
40,0.6392961876832844,0.6828996566147019,california,riverside
41,0.6392961876832844,0.6834833376569898,california,riverside
45,0.6422287390029325,0.6858180618261415,california,riverside
46,0.6392961876832844,0.6864017428684294,california,riverside
47,0.6363636363636364,0.6869854239107174,california,riverside
49,0.6304985337243402,0.6881527859952932,california,riverside
54,0.627565982404692,0.6910711912067328,california,riverside
55,0.6217008797653958,0.6916548722490208,california,riverside
60,0.6187683284457477,0.6945732774604603,california,riverside
61,0.6187683284457477,0.6951569585027483,california,riverside
62,0.6158357771260996,0.6957406395450362,california,riverside
69,0.6099706744868034,0.6998264068410517,california,riverside
72,0.6070381231671553,0.7015774499679155,california,riverside
73,0.6070381231671553,0.7021611310102034,california,riverside
74,0.6041055718475072,0.7027448120524913,california,riverside
1,0.6575342465753425,0.6571990288892353,california,riverside
2,0.6438356164383562,0.6577827099315232,california,riverside
3,0.6301369863013699,0.6583663909738113,california,riverside
4,0.6301369863013699,0.6589500720160992,california,riverside
5,0.6301369863013699,0.6595337530583871,california,riverside
6,0.6301369863013699,0.660117434100675,california,riverside
9,0.6301369863013699,0.6618684772275387,california,riverside
10,0.6301369863013699,0.6624521582698266,california,riverside
11,0.6301369863013699,0.6630358393121145,california,riverside
12,0.6301369863013699,0.6636195203544026,california,riverside
13,0.6164383561643836,0.6642032013966905,california,riverside
16,0.6164383561643836,0.6659542445235542,california,riverside
17,0.6164383561643836,0.6665379255658421,california,riverside
19,0.6164383561643836,0.6677052876504179,california,riverside
20,0.6027397260273972,0.668288968692706,california,riverside
23,0.6164383561643836,0.6700400118195697,california,riverside
25,0.6164383561643836,0.6712073739041455,california,riverside
26,0.6438356164383562,0.6717910549464334,california,riverside
27,0.6438356164383562,0.6723747359887213,california,riverside
30,0.6438356164383562,0.6741257791155852,california,riverside
31,0.6575342465753425,0.6747094601578731,california,riverside
32,0.6712328767123288,0.675293141200161,california,riverside
33,0.6712328767123288,0.6758768222424489,california,riverside
34,0.6575342465753425,0.6764605032847368,california,riverside
37,0.6575342465753425,0.6782115464116008,california,riverside
38,0.6575342465753425,0.6787952274538886,california,riverside
39,0.6438356164383562,0.6793789084961765,california,riverside
40,0.6438356164383562,0.6799625895384644,california,riverside
41,0.6438356164383562,0.6805462705807523,california,riverside
45,0.6438356164383562,0.6828809947499042,california,riverside
46,0.6438356164383562,0.6834646757921921,california,riverside
47,0.6438356164383562,0.68404835683448,california,riverside
49,0.6301369863013699,0.6852157189190557,california,riverside
54,0.6438356164383562,0.6881341241304955,california,riverside
55,0.6301369863013699,0.6887178051727834,california,riverside
60,0.6438356164383562,0.6916362103842228,california,riverside
61,0.6438356164383562,0.6922198914265107,california,riverside
62,0.6575342465753425,0.6928035724687989,california,riverside
69,0.6438356164383562,0.6968893397648142,california,riverside
72,0.6438356164383562,0.6986403828916781,california,riverside
73,0.6438356164383562,0.699224063933966,california,riverside
74,0.6438356164383562,0.6998077449762539,california,riverside
11,0.5972222222222222,0.5093950188205784,california,riverside
12,0.5833333333333334,0.5099786998628663,california,riverside
13,0.5833333333333334,0.5105623809051542,california,riverside
16,0.5833333333333334,0.512313424032018,california,riverside
17,0.5694444444444445,0.5128971050743059,california,riverside
19,0.5555555555555556,0.5140644671588818,california,riverside
20,0.5555555555555556,0.5146481482011697,california,riverside
23,0.5277777777777778,0.5163991913280335,california,riverside
25,0.5277777777777778,0.5175665534126093,california,riverside
26,0.5277777777777778,0.5181502344548972,california,riverside
27,0.5277777777777778,0.5187339154971852,california,riverside
30,0.5277777777777778,0.5204849586240489,california,riverside
31,0.5277777777777778,0.5210686396663369,california,riverside
32,0.5277777777777778,0.5216523207086248,california,riverside
33,0.513888888888889,0.5222360017509127,california,riverside
34,0.513888888888889,0.5228196827932006,california,riverside
37,0.513888888888889,0.5245707259200644,california,riverside
38,0.513888888888889,0.5251544069623523,california,riverside
39,0.513888888888889,0.5257380880046403,california,riverside
40,0.513888888888889,0.5263217690469282,california,riverside
41,0.513888888888889,0.5269054500892161,california,riverside
45,0.513888888888889,0.5292401742583678,california,riverside
46,0.513888888888889,0.5298238553006557,california,riverside
47,0.513888888888889,0.5304075363429436,california,riverside
49,0.5,0.5315748984275195,california,riverside
54,0.5,0.5344933036389591,california,riverside
55,0.5,0.535076984681247,california,riverside
60,0.5,0.5379953898926867,california,riverside
61,0.5,0.5385790709349746,california,riverside
62,0.4861111111111112,0.5391627519772625,california,riverside
69,0.4861111111111112,0.543248519273278,california,riverside
72,0.4861111111111112,0.5449995624001418,california,riverside
73,0.4861111111111112,0.5455832434424297,california,riverside
74,0.4861111111111112,0.5461669244847176,california,riverside
1,1.08675799086758,1.2309751407056992,california,sacramento
2,1.0844748858447488,1.2315588217479871,california,sacramento
3,1.0639269406392695,1.2321425027902753,california,sacramento
