,mortality_rate,time,covid_perc,dem_perc,discrepancy,ethnicity,date,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,PUBLIC_TRANSPORTATION,CAR_TRUCK_VAN_ALONE,CAR_TRUCK_VAN_CARPOOL,detrended_mortality_rate,y_pred
0,0.08317539689360874,1,0.29,0.223,1.3004484304932735,Hispanic,2020-06-14,72438.0,402.2254870682153,104.40122156539385,47.36597107824564,312.7860168806829,66.78098418425999,0.0036232262227369333,0.07955217067087181
1,0.0858584742127574,3,0.299,0.223,1.3408071748878925,Hispanic,2020-06-16,72438.0,402.2254870682153,104.40122156539385,47.36597107824564,312.7860168806829,66.78098418425999,0.012153206730703206,0.0737052674820542
2,0.08854155153190607,5,0.295,0.223,1.3228699551569505,Hispanic,2020-06-18,72438.0,402.2254870682153,104.40122156539385,47.36597107824564,312.7860168806829,66.78098418425999,-2.55351295663786e-15,0.08854155153190862
3,0.09122462885105474,9,0.301,0.223,1.3497757847533631,Hispanic,2020-06-22,72438.0,402.2254870682153,104.40122156539385,47.36597107824564,312.7860168806829,66.78098418425999,-2.5951463200613034e-15,0.09122462885105734
4,0.0939077061702034,11,0.304,0.223,1.3632286995515694,Hispanic,2020-06-24,72438.0,402.2254870682153,104.40122156539385,47.36597107824564,312.7860168806829,66.78098418425999,0.02675097025962496,0.06715673591057844
5,0.10195693812764943,12,0.314,0.223,1.4080717488789238,Hispanic,2020-06-25,72438.0,402.2254870682153,104.40122156539385,47.36597107824564,312.7860168806829,66.78098418425999,0.003987022412002092,0.09796991571564734
6,0.10464001544679807,15,0.312,0.223,1.3991031390134527,Hispanic,2020-06-28,72438.0,402.2254870682153,104.40122156539385,47.36597107824564,312.7860168806829,66.78098418425999,0.02766048217900602,0.07697953326779206
7,0.16635079378721748,62,0.304,0.223,1.3632286995515694,Hispanic,2020-08-14,72438.0,402.2254870682153,104.40122156539385,47.36597107824564,312.7860168806829,66.78098418425999,0.017103537105639582,0.1492472566815779
8,0.17976618038296086,69,0.307,0.223,1.3766816143497758,Hispanic,2020-08-21,72438.0,402.2254870682153,104.40122156539385,47.36597107824564,312.7860168806829,66.78098418425999,0.021631630854380163,0.1581345495285807
9,0.18244925770210949,73,0.301,0.223,1.3497757847533631,Hispanic,2020-08-25,72438.0,402.2254870682153,104.40122156539385,47.36597107824564,312.7860168806829,66.78098418425999,0.016830672091842247,0.16561858561026724
10,0.18513233502125812,74,0.301,0.223,1.3497757847533631,Hispanic,2020-08-26,72438.0,402.2254870682153,104.40122156539385,47.36597107824564,312.7860168806829,66.78098418425999,0.03513180848926714,0.15000052653199097
11,0.18781541234040686,75,0.304,0.223,1.3632286995515694,Hispanic,2020-08-27,72438.0,402.2254870682153,104.40122156539385,47.36597107824564,312.7860168806829,66.78098418425999,-8.881784197001252e-16,0.18781541234040774
12,0.19318156697870414,78,0.299,0.223,1.3408071748878925,Hispanic,2020-08-30,72438.0,402.2254870682153,104.40122156539385,47.36597107824564,312.7860168806829,66.78098418425999,0.014348980161709074,0.17883258681699507
13,0.1985477216170015,81,0.289,0.223,1.295964125560538,Hispanic,2020-09-02,72438.0,402.2254870682153,104.40122156539385,47.36597107824564,312.7860168806829,66.78098418425999,0.009541523251463763,0.18900619836553773
14,0.21732926285104215,82,0.29600000000000004,0.223,1.3273542600896862,Hispanic,2020-09-03,72438.0,402.2254870682153,104.40122156539385,47.36597107824564,312.7860168806829,66.78098418425999,0.05872696106735606,0.1586023017836861
15,0.22001234017019086,83,0.297,0.223,1.3318385650224214,Hispanic,2020-09-04,72438.0,402.2254870682153,104.40122156539385,47.36597107824564,312.7860168806829,66.78098418425999,0.04028877113436388,0.17972356903582698
16,0.22269541748933952,84,0.297,0.223,1.3318385650224214,Hispanic,2020-09-05,72438.0,402.2254870682153,104.40122156539385,47.36597107824564,312.7860168806829,66.78098418425999,-0.0056019703050526615,0.22829738779439218
17,0.22537849480848815,87,0.297,0.223,1.3318385650224214,Hispanic,2020-09-08,72438.0,402.2254870682153,104.40122156539385,47.36597107824564,312.7860168806829,66.78098418425999,-0.05296838428218287,0.278346879090671
18,0.2414769587233802,90,0.298,0.223,1.3363228699551568,Hispanic,2020-09-11,72438.0,402.2254870682153,104.40122156539385,47.36597107824564,312.7860168806829,66.78098418425999,0.024405625051517887,0.21707133367186232
19,0.2575754226382722,92,0.306,0.223,1.3721973094170403,Hispanic,2020-09-13,72438.0,402.2254870682153,104.40122156539385,47.36597107824564,312.7860168806829,66.78098418425999,0.03255230062961792,0.2250231220086543
20,0.2817231185106102,94,0.312,0.223,1.3991031390134527,Hispanic,2020-09-15,72438.0,402.2254870682153,104.40122156539385,47.36597107824564,312.7860168806829,66.78098418425999,0.04103029595592467,0.24069282255468555
21,0.2844061958297589,98,0.304,0.223,1.3632286995515694,Hispanic,2020-09-19,72438.0,402.2254870682153,104.40122156539385,47.36597107824564,312.7860168806829,66.78098418425999,0.03739871783115034,0.24700747799860856
22,0.2951385051063536,101,0.302,0.223,1.3542600896860986,Hispanic,2020-09-22,72438.0,402.2254870682153,104.40122156539385,47.36597107824564,312.7860168806829,66.78098418425999,-0.004257225464060876,0.29939573057041446
23,0.3031877370637996,102,0.306,0.223,1.3721973094170403,Hispanic,2020-09-23,72438.0,402.2254870682153,104.40122156539385,47.36597107824564,312.7860168806829,66.78098418425999,0.0833098898613048,0.21987784720249479
24,0.3058708143829483,104,0.303,0.223,1.358744394618834,Hispanic,2020-09-25,72438.0,402.2254870682153,104.40122156539385,47.36597107824564,312.7860168806829,66.78098418425999,-0.0019444567793636125,0.3078152711623119
