state,county,n,features,coef,lower_coef,upper_coef,std_err,R2,R2 Adjusted,Durbin-Watson,JB,condition_number,nrmse,rmse,low_nrmse,up_nrmse,low_rmse,up_rmse
california,"alameda,losangeles,sacramento,sanfrancisco,riverside,sonoma,santaclara",2793,constant,8.832464382135715,8.548621524334386,9.116307239937044,0.14481778459251488,0.9611948963675322,0.9608017911208936,0.212,71400.586,1.6400788348097196e+16,0.950707921597243,3.4933706043136006,0.731078475030916,1.134322871587012,2.933211884696452,3.9843366338951385
california,"alameda,losangeles,sacramento,sanfrancisco,riverside,sonoma,santaclara",2793,time,3.701286947254119,3.4626607091611654,3.939913185347073,0.12174808065967022,0.9611948963675322,0.9608017911208936,0.212,71400.586,1.6400788348097196e+16,0.950707921597243,3.4933706043136006,0.731078475030916,1.134322871587012,2.933211884696452,3.9843366338951385
california,"alameda,losangeles,sacramento,sanfrancisco,riverside,sonoma,santaclara",2793,retail_and_recreation_percent_change_from_baseline,-0.09557887231044525,-0.3007660341876532,0.10960828956676268,0.1046873274883714,0.9611948963675322,0.9608017911208936,0.212,71400.586,1.6400788348097196e+16,0.950707921597243,3.4933706043136006,0.731078475030916,1.134322871587012,2.933211884696452,3.9843366338951385
california,"alameda,losangeles,sacramento,sanfrancisco,riverside,sonoma,santaclara",2793,grocery_and_pharmacy_percent_change_from_baseline,-0.11442649393969329,-0.3448740942386796,0.11602110635929302,0.11757530627499302,0.9611948963675322,0.9608017911208936,0.212,71400.586,1.6400788348097196e+16,0.950707921597243,3.4933706043136006,0.731078475030916,1.134322871587012,2.933211884696452,3.9843366338951385
california,"alameda,losangeles,sacramento,sanfrancisco,riverside,sonoma,santaclara",2793,parks_percent_change_from_baseline,-0.29660021140843373,-0.5733998990051847,-0.019800523811682735,0.14122433040650562,0.9611948963675322,0.9608017911208936,0.212,71400.586,1.6400788348097196e+16,0.950707921597243,3.4933706043136006,0.731078475030916,1.134322871587012,2.933211884696452,3.9843366338951385
california,"alameda,losangeles,sacramento,sanfrancisco,riverside,sonoma,santaclara",2793,transit_stations_percent_change_from_baseline,-0.7388831284525652,-1.3875026777963733,-0.09026357910875726,0.33092834150194284,0.9611948963675322,0.9608017911208936,0.212,71400.586,1.6400788348097196e+16,0.950707921597243,3.4933706043136006,0.731078475030916,1.134322871587012,2.933211884696452,3.9843366338951385
california,"alameda,losangeles,sacramento,sanfrancisco,riverside,sonoma,santaclara",2793,workplaces_percent_change_from_baseline,-0.14391674079335576,-0.7244857099284436,0.4366522283417322,0.2962086577219836,0.9611948963675322,0.9608017911208936,0.212,71400.586,1.6400788348097196e+16,0.950707921597243,3.4933706043136006,0.731078475030916,1.134322871587012,2.933211884696452,3.9843366338951385
california,"alameda,losangeles,sacramento,sanfrancisco,riverside,sonoma,santaclara",2793,residential_percent_change_from_baseline,-0.5932983354246512,-1.275941138705283,0.08934446785598071,0.3482871445309346,0.9611948963675322,0.9608017911208936,0.212,71400.586,1.6400788348097196e+16,0.950707921597243,3.4933706043136006,0.731078475030916,1.134322871587012,2.933211884696452,3.9843366338951385
california,"alameda,losangeles,sacramento,sanfrancisco,riverside,sonoma,santaclara",2793,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,10.108206521413699,9.459073672845436,10.757339369981961,0.3311902288613586,0.9611948963675322,0.9608017911208936,0.212,71400.586,1.6400788348097196e+16,0.950707921597243,3.4933706043136006,0.731078475030916,1.134322871587012,2.933211884696452,3.9843366338951385
california,"alameda,losangeles,sacramento,sanfrancisco,riverside,sonoma,santaclara",2793,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,8.908511049766632,8.293338482140365,9.5236836173929,0.31386355491136064,0.9611948963675322,0.9608017911208936,0.212,71400.586,1.6400788348097196e+16,0.950707921597243,3.4933706043136006,0.731078475030916,1.134322871587012,2.933211884696452,3.9843366338951385
california,"alameda,losangeles,sacramento,sanfrancisco,riverside,sonoma,santaclara",2793,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,-15.794636297918805,-16.5097044880065,-15.079568107831111,0.36483070922841515,0.9611948963675322,0.9608017911208936,0.212,71400.586,1.6400788348097196e+16,0.950707921597243,3.4933706043136006,0.731078475030916,1.134322871587012,2.933211884696452,3.9843366338951385
california,"alameda,losangeles,sacramento,sanfrancisco,riverside,sonoma,santaclara",2793,PUBLIC_TRANSPORTATION,-0.9573240318122127,-2.0947839085357756,0.18013584491135015,0.5803366717977362,0.9611948963675322,0.9608017911208936,0.212,71400.586,1.6400788348097196e+16,0.950707921597243,3.4933706043136006,0.731078475030916,1.134322871587012,2.933211884696452,3.9843366338951385
california,"alameda,losangeles,sacramento,sanfrancisco,riverside,sonoma,santaclara",2793,CAR_TRUCK_VAN_ALONE,5.207990446195768,4.875104175987004,5.540876716404532,0.16983993377998183,0.9611948963675322,0.9608017911208936,0.212,71400.586,1.6400788348097196e+16,0.950707921597243,3.4933706043136006,0.731078475030916,1.134322871587012,2.933211884696452,3.9843366338951385
california,"alameda,losangeles,sacramento,sanfrancisco,riverside,sonoma,santaclara",2793,CAR_TRUCK_VAN_CARPOOL,12.437461176718541,11.823951318760244,13.050971034676838,0.3130152336521923,0.9611948963675322,0.9608017911208936,0.212,71400.586,1.6400788348097196e+16,0.950707921597243,3.4933706043136006,0.731078475030916,1.134322871587012,2.933211884696452,3.9843366338951385
