time,date,y,y_pred,state,county,ethnicity
1,2020-06-14,6.289721558864362,6.3005133280619585,california,alameda,Hispanic
2,2020-06-15,3.1292330439314435,4.808517165151539,california,alameda,Hispanic
3,2020-06-16,5.689345133997484,8.406413055402876,california,alameda,Hispanic
4,2020-06-17,16.174246282753007,12.338818959077011,california,alameda,Hispanic
5,2020-06-18,10.808854631932455,11.14474147910856,california,alameda,Hispanic
6,2020-06-19,11.390601929949666,11.246870025104505,california,alameda,Hispanic
7,2020-06-20,9.03938325443378,10.044094588130733,california,alameda,Hispanic
9,2020-06-22,6.5924994424998,6.748324077926634,california,alameda,Hispanic
10,2020-06-23,9.085804114951028,10.244129609919097,california,alameda,Hispanic
11,2020-06-24,9.413139547887168,9.970988359317616,california,alameda,Hispanic
12,2020-06-25,14.67130196983638,13.28817288397176,california,alameda,Hispanic
13,2020-06-26,11.721792365555189,11.655056685153136,california,alameda,Hispanic
16,2020-06-29,4.631346489226335,5.956549551469862,california,alameda,Hispanic
17,2020-06-30,6.056587500102174,8.117041018970953,california,alameda,Hispanic
19,2020-07-02,11.503701946337184,10.916825842898408,california,alameda,Hispanic
20,2020-07-03,13.14880288299884,12.247168946764209,california,alameda,Hispanic
22,2020-07-05,13.8284532279201,11.977783084081693,california,alameda,Hispanic
23,2020-07-06,10.603898923181283,10.447524833478507,california,alameda,Hispanic
25,2020-07-08,13.080062383666835,12.509540877035215,california,alameda,Hispanic
26,2020-07-09,9.436655264691996,10.61203280834038,california,alameda,Hispanic
27,2020-07-10,13.680028955105353,12.944925125386478,california,alameda,Hispanic
30,2020-07-13,7.191541282421976,10.115830575066031,california,alameda,Hispanic
31,2020-07-14,13.99508561339114,13.072751666102121,california,alameda,Hispanic
32,2020-07-15,12.031061855009312,12.362987190816877,california,alameda,Hispanic
33,2020-07-16,10.518626869421098,11.378942251127683,california,alameda,Hispanic
34,2020-07-17,14.09400817126104,13.562520190131126,california,alameda,Hispanic
35,2020-07-18,11.102823042798397,12.36576561781124,california,alameda,Hispanic
36,2020-07-19,14.788655681556639,14.299592532253142,california,alameda,Hispanic
37,2020-07-20,16.994484464515526,14.929732379205841,california,alameda,Hispanic
38,2020-07-21,15.412019953265546,14.560787240163195,california,alameda,Hispanic
39,2020-07-22,15.558874523621606,14.656404326816421,california,alameda,Hispanic
40,2020-07-23,10.698135610760072,11.639638941569686,california,alameda,Hispanic
41,2020-07-24,14.484823889105414,14.070643356493855,california,alameda,Hispanic
42,2020-07-25,15.291024034859864,13.968874568601507,california,alameda,Hispanic
43,2020-07-26,10.672593863898351,11.457119986991504,california,alameda,Hispanic
45,2020-07-28,15.40052648762199,13.52045244743051,california,alameda,Hispanic
46,2020-07-29,10.652476822164695,11.842105039459291,california,alameda,Hispanic
47,2020-07-30,11.482707562811955,12.038640972761932,california,alameda,Hispanic
49,2020-08-01,12.762500130641026,13.027907613920629,california,alameda,Hispanic
50,2020-08-02,10.309324516997494,10.987874924463231,california,alameda,Hispanic
54,2020-08-06,15.551154273072749,14.104080479634995,california,alameda,Hispanic
62,2020-08-14,14.604509375206234,15.214310696515131,california,alameda,Hispanic
64,2020-08-16,18.00328805422041,17.376994271719266,california,alameda,Hispanic
69,2020-08-21,18.44788241942729,17.88853400132598,california,alameda,Hispanic
71,2020-08-23,14.25963495319597,16.235498330088237,california,alameda,Hispanic
72,2020-08-24,18.06298396326895,17.718471582516248,california,alameda,Hispanic
73,2020-08-25,19.496930337809577,18.33003355631614,california,alameda,Hispanic
74,2020-08-26,16.046435270449535,16.635136711807746,california,alameda,Hispanic
75,2020-08-27,16.666999363859762,16.58015720434649,california,alameda,Hispanic
76,2020-08-28,16.637965993587166,16.608166864858127,california,alameda,Hispanic
77,2020-08-29,22.365303567128887,20.5781064641478,california,alameda,Hispanic
78,2020-08-30,14.328961872980551,16.167508959004728,california,alameda,Hispanic
79,2020-08-31,17.127984945430356,16.808191420802768,california,alameda,Hispanic
80,2020-09-01,16.401773401927393,16.2432132060593,california,alameda,Hispanic
81,2020-09-02,14.956145833954002,15.517429319175925,california,alameda,Hispanic
82,2020-09-03,15.573429268827491,15.766973259855735,california,alameda,Hispanic
83,2020-09-04,15.362602772560141,15.414852984437537,california,alameda,Hispanic
84,2020-09-05,26.050433600009928,21.768162536001913,california,alameda,Hispanic
85,2020-09-06,13.815557297186901,15.329579665920733,california,alameda,Hispanic
86,2020-09-07,15.087206769163918,15.415576606593486,california,alameda,Hispanic
87,2020-09-08,15.428016139185564,15.626263083049292,california,alameda,Hispanic
88,2020-09-09,12.207785241034262,14.136302415953303,california,alameda,Hispanic
89,2020-09-10,13.980303075110596,14.27622278849816,california,alameda,Hispanic
90,2020-09-11,14.781523682570185,14.870436868844598,california,alameda,Hispanic
91,2020-09-12,15.013041564703846,15.959814277043723,california,alameda,Hispanic
92,2020-09-13,17.720066775615717,16.781877264803345,california,alameda,Hispanic
94,2020-09-15,14.688037906148267,15.324842463014924,california,alameda,Hispanic
95,2020-09-16,16.205604844415706,16.07468647071795,california,alameda,Hispanic
96,2020-09-17,16.23210755175352,16.321174539222888,california,alameda,Hispanic
97,2020-09-18,18.12903114007171,17.123841880474988,california,alameda,Hispanic
98,2020-09-19,18.019235934860752,17.923363273353498,california,alameda,Hispanic
99,2020-09-20,15.242603128035398,16.257781414335792,california,alameda,Hispanic
100,2020-09-21,16.08445651162566,16.88867795554074,california,alameda,Hispanic
101,2020-09-22,25.16513610122532,21.65556439370005,california,alameda,Hispanic
102,2020-09-23,16.888243095424855,17.152392922889604,california,alameda,Hispanic
103,2020-09-24,14.503784744028408,16.06549587913733,california,alameda,Hispanic
104,2020-09-25,18.617117010197703,18.49391513513457,california,alameda,Hispanic
105,2020-09-26,20.472599276293508,20.148346778676245,california,alameda,Hispanic
106,2020-09-27,18.54455682160117,19.133147082858716,california,alameda,Hispanic
107,2020-09-28,20.800051810209165,20.12424374771708,california,alameda,Hispanic
108,2020-09-29,15.560553828514474,16.796848723345718,california,alameda,Hispanic
109,2020-09-30,17.674982331153007,18.00519066575832,california,alameda,Hispanic
110,2020-10-01,22.26777689135819,20.866985098739303,california,alameda,Hispanic
111,2020-10-02,21.27418326301161,20.852375160938873,california,alameda,Hispanic
112,2020-10-03,18.099236613432165,19.207879686051516,california,alameda,Hispanic
113,2020-10-04,22.185738106409968,21.246464573158736,california,alameda,Hispanic
114,2020-10-05,20.87208504439782,20.285637936870433,california,alameda,Hispanic
115,2020-10-06,19.843283345048643,19.92165006688434,california,alameda,Hispanic
116,2020-10-07,19.569047190682745,19.645054608511124,california,alameda,Hispanic
117,2020-10-08,16.432319755278726,17.161330853212224,california,alameda,Hispanic
118,2020-10-09,21.7969381734124,20.891798541597183,california,alameda,Hispanic
119,2020-10-10,22.39374118729372,21.553675019715673,california,alameda,Hispanic
120,2020-10-11,21.11058617335322,20.8464514774603,california,alameda,Hispanic
121,2020-10-12,18.677562914848192,18.421075192478042,california,alameda,Hispanic
122,2020-10-13,23.10630314224187,21.65234742224654,california,alameda,Hispanic
123,2020-10-14,16.794031476040818,17.8162794406725,california,alameda,Hispanic
124,2020-10-15,18.588459095503552,19.085491568208802,california,alameda,Hispanic
125,2020-10-16,20.89761563049454,20.529875459240472,california,alameda,Hispanic
126,2020-10-17,20.997217557156716,20.64385596686856,california,alameda,Hispanic
127,2020-10-18,19.258033262855555,19.89526201083121,california,alameda,Hispanic
129,2020-10-20,20.449073314278586,20.626139690123388,california,alameda,Hispanic
131,2020-10-22,20.13414583329225,19.198772430173975,california,alameda,Hispanic
134,2020-10-25,20.610093266832347,20.229892671402972,california,alameda,Hispanic
136,2020-10-27,17.042585545480552,18.195108345906252,california,alameda,Hispanic
138,2020-10-29,20.764938518656106,20.456831038041425,california,alameda,Hispanic
140,2020-10-31,25.564986164143072,24.490130071927148,california,alameda,Hispanic
143,2020-11-03,26.04274957842083,25.34627837163072,california,alameda,Hispanic
145,2020-11-05,26.283781370310997,25.750935158183605,california,alameda,Hispanic
148,2020-11-08,26.045350868165286,26.681154396058744,california,alameda,Hispanic
150,2020-11-10,23.292479140868824,24.23424535248085,california,alameda,Hispanic
151,2020-11-11,22.711809904307238,23.633308138167344,california,alameda,Hispanic
155,2020-11-15,32.025530604329404,29.880037465797987,california,alameda,Hispanic
156,2020-11-16,26.30442628200748,26.75509289329259,california,alameda,Hispanic
157,2020-11-17,25.337276810508946,25.500239148769428,california,alameda,Hispanic
158,2020-11-18,21.189814534792674,24.00848090401061,california,alameda,Hispanic
162,2020-11-22,38.666790109054865,33.51312267651646,california,alameda,Hispanic
163,2020-11-23,31.946667453258296,30.651112935118498,california,alameda,Hispanic
166,2020-11-26,31.77537243458107,30.60521857561434,california,alameda,Hispanic
1,2020-06-14,1.708912595472904,1.8744749120878763,california,alameda,White
2,2020-06-15,-1.5100580614263923,-1.0072401253820211,california,alameda,White
3,2020-06-16,0.9385274480737016,1.4509356720314168,california,alameda,White
4,2020-06-17,11.295875101076893,10.075268889025098,california,alameda,White
5,2020-06-18,5.73908165789934,5.778718260737626,california,alameda,White
6,2020-06-19,6.157089690719974,6.012429975682421,california,alameda,White
7,2020-06-20,3.6419886525504905,3.5882816095427987,california,alameda,White
9,2020-06-22,0.9693686021654668,1.2799157624837476,california,alameda,White
10,2020-06-23,3.2839982123435227,3.646840922178332,california,alameda,White
11,2020-06-24,3.287987053957991,3.2603949683432223,california,alameda,White
12,2020-06-25,8.370229039681691,7.67791254215368,california,alameda,White
13,2020-06-26,5.19856957696605,5.084137944120551,california,alameda,White
16,2020-06-29,-2.1618475392155414,-1.8764526696627641,california,alameda,White
17,2020-06-30,-0.9705350962052116,-0.34342104040257004,california,alameda,White
19,2020-07-02,3.7399404720575338,3.7842935241612095,california,alameda,White
20,2020-07-03,5.2975909752970685,5.212692953275374,california,alameda,White
22,2020-07-05,5.72631098574048,5.359073065181346,california,alameda,White
23,2020-07-06,2.4835922475510284,2.318822589203116,california,alameda,White
25,2020-07-08,4.791169016483408,4.671639416610097,california,alameda,White
26,2020-07-09,0.9296008806885898,1.3178565663244382,california,alameda,White
27,2020-07-10,4.822010170575172,4.663522914573706,california,alameda,White
30,2020-07-13,-1.9471095025090253,-1.3760854682786556,california,alameda,White
31,2020-07-14,4.494121010873363,4.1154144872034495,california,alameda,White
32,2020-07-15,2.337935254894105,2.6628609283035405,california,alameda,White
33,2020-07-16,0.5267038354544349,0.842899369677016,california,alameda,White
34,2020-07-17,3.8588015731761054,3.863269367968888,california,alameda,White
35,2020-07-18,0.5337969082560468,0.9163753405173719,california,alameda,White
36,2020-07-19,4.062562200751328,3.9683135455435967,california,alameda,White
37,2020-07-20,6.246854816428512,5.992118200949035,california,alameda,White
38,2020-07-21,4.575562558732581,4.476531036697316,california,alameda,White
39,2020-07-22,4.522823007317177,4.316078411736379,california,alameda,White
40,2020-07-23,-0.489429281756685,0.21162108201463303,california,alameda,White
41,2020-07-24,2.884181356123594,2.9211874328041056,california,alameda,White
42,2020-07-25,3.50159123811168,3.440773811018297,california,alameda,White
45,2020-07-28,3.218648914992991,2.7940673165301955,california,alameda,White
46,2020-07-29,-1.8235196861893788,-1.3743257780522666,california,alameda,White
47,2020-07-30,-1.428519861072293,-1.357963162968338,california,alameda,White
49,2020-08-01,-0.7360618619959278,-0.8415229554928108,california,alameda,White
50,2020-08-02,-3.2571461625871128,-2.916866204587079,california,alameda,White
54,2020-08-06,1.3922422342379903,1.0225933637760902,california,alameda,White
62,2020-08-14,-2.156531540058482,-1.662062712062517,california,alameda,White
64,2020-08-16,0.8054242642161675,0.23846667544927938,california,alameda,White
69,2020-08-21,0.08911367856486274,-0.10354243532237893,california,alameda,White
71,2020-08-23,-4.152938431506446,-3.603944137927659,california,alameda,White
72,2020-08-24,-0.346289236330922,-0.5344920095843875,california,alameda,White
73,2020-08-25,0.8792982971956858,0.5440236164635515,california,alameda,White
74,2020-08-26,-2.8323585728192224,-2.64545037156075,california,alameda,White
75,2020-08-27,-2.5557292173596062,-2.3565573767750454,california,alameda,White
76,2020-08-28,-2.899943680312587,-2.7841124166725733,california,alameda,White
77,2020-08-29,2.8267052367172125,1.9223504756600613,california,alameda,White
78,2020-08-30,-5.481745215548114,-4.946203204838918,california,alameda,White
79,2020-08-31,-2.764877970610641,-3.294967401383839,california,alameda,White
80,2020-09-01,-3.681185542175285,-3.8169885927325833,california,alameda,White
81,2020-09-02,-5.3285447501844105,-5.255268995391509,california,alameda,White
82,2020-09-03,-4.125635719123982,-4.2882282045902915,california,alameda,White
83,2020-09-04,-3.456925801337769,-3.6125987029851023,california,alameda,White
84,2020-09-05,-5.87921390355052,-5.845273871523458,california,alameda,White
85,2020-09-06,-7.25703682890164,-6.960489408863436,california,alameda,White
86,2020-09-07,-6.060111060262911,-5.763609142685146,california,alameda,White
87,2020-09-08,-5.870126409941674,-5.940423969651448,california,alameda,White
88,2020-09-09,-9.16975850955765,-8.495773650530426,california,alameda,White
89,2020-09-10,-7.661228652912355,-7.702100890160831,california,alameda,White
90,2020-09-11,-6.927442722074034,-7.130057116290646,california,alameda,White
91,2020-09-12,-6.686712941144629,-6.206837921686035,california,alameda,White
92,2020-09-13,-4.184648006642522,-4.5526904188368915,california,alameda,White
93,2020-09-14,-7.620415394784423,-6.873283047988387,california,alameda,White
94,2020-09-15,-7.357931953372091,-7.05047332591507,california,alameda,White
95,2020-09-16,-5.991520647674424,-6.069667824018081,california,alameda,White
96,2020-09-17,-5.969766987191503,-5.790308248311553,california,alameda,White
97,2020-09-18,-4.486609695850292,-4.655042613490294,california,alameda,White
98,2020-09-19,-4.704845942710171,-5.128037289984052,california,alameda,White
99,2020-09-20,-7.547321466947443,-7.336848208055207,california,alameda,White
100,2020-09-21,-6.7151092745239875,-6.5791276919577095,california,alameda,White
101,2020-09-22,2.286169113611005,0.5439447496938288,california,alameda,White
102,2020-09-23,-6.215699925400071,-6.4606517786409,california,alameda,White
103,2020-09-24,-8.819625057911818,-8.308437398645378,california,alameda,White
104,2020-09-25,-4.819742244387193,-4.826541441483507,california,alameda,White
105,2020-09-26,-3.0490988831228734,-3.384661891317953,california,alameda,White
106,2020-09-27,-5.022208093185854,-4.796195296544158,california,alameda,White
107,2020-09-28,-2.7648617812276264,-3.1567700165867523,california,alameda,White
108,2020-09-29,-8.053558457364453,-7.778512607801439,california,alameda,White
109,2020-09-30,-6.227811187084192,-6.304994623487046,california,alameda,White
110,2020-10-01,-1.7801889970270768,-2.532285371338416,california,alameda,White
111,2020-10-02,-2.8779486304940667,-3.2674731344886987,california,alameda,White
112,2020-10-03,-6.161810332048824,-5.7958448890545595,california,alameda,White
113,2020-10-04,-2.153949835295262,-2.770335583558837,california,alameda,White
114,2020-10-05,-3.4724950416193234,-3.9323994992584517,california,alameda,White
115,2020-10-06,-4.544512172988924,-4.734746909945346,california,alameda,White
116,2020-10-07,-5.0194335672360815,-5.05838709198361,california,alameda,White
117,2020-10-08,-8.326858381684342,-7.833628380638994,california,alameda,White
118,2020-10-09,-2.9609341992553477,-3.8966867873222832,california,alameda,White
119,2020-10-10,-2.5779008989816656,-3.2269711280575764,california,alameda,White
120,2020-10-11,-3.9377740370676806,-4.19072872648515,california,alameda,White
121,2020-10-12,-6.399765587028457,-6.510014305162807,california,alameda,White
122,2020-10-13,-2.0705138666288114,-3.0511136545222297,california,alameda,White
123,2020-10-14,-8.549968080586016,-8.209587404143464,california,alameda,White
124,2020-10-15,-6.844770669167106,-6.785109626091583,california,alameda,White
125,2020-10-16,-4.6133518277029175,-4.851625715572026,california,alameda,White
126,2020-10-17,-4.615161280113499,-4.867650269786376,california,alameda,White
127,2020-10-18,-6.463546821304005,-6.211867977331812,california,alameda,White
129,2020-10-20,-5.514958580030319,-5.7551674461984055,california,alameda,White
131,2020-10-22,-6.188541949858319,-6.354985856460229,california,alameda,White
134,2020-10-25,-6.021935444033936,-6.08483384770904,california,alameda,White
136,2020-10-27,-9.620835170019774,-9.078932631115993,california,alameda,White
138,2020-10-29,-6.1310334516859095,-6.565513595912497,california,alameda,White
140,2020-10-31,-1.5853147052810341,-1.9479562948583606,california,alameda,White
143,2020-11-03,-1.1629478940526274,-1.6867064608179811,california,alameda,White
145,2020-11-05,-1.305766087030924,-1.743383657614246,california,alameda,White
148,2020-11-08,-1.8384854531319323,-1.9356122945550909,california,alameda,White
150,2020-11-10,-4.737504402002423,-4.6538063859643986,california,alameda,White
151,2020-11-11,-5.653442036773763,-5.318382656935821,california,alameda,White
155,2020-11-15,3.4778436406247346,2.7974546317051847,california,alameda,White
156,2020-11-16,-2.4318415907654094,-2.2619117361054664,california,alameda,White
157,2020-11-17,-3.58614464886562,-3.3674950407663484,california,alameda,White
158,2020-11-18,1.4235985457669864,0.47262158550623923,california,alameda,White
162,2020-11-22,-2.6764797501974176,-2.139141154326984,california,alameda,White
