time,date,y,y_pred,std_pred,state,county,ethnicity
1,2020-06-14,0.08317539689360874,0.08317539692007625,1.1974591168527346e-06,california,alameda,Hispanic
3,2020-06-16,0.0858584742127574,0.08585847430616594,1.1973607359493773e-06,california,alameda,Hispanic
5,2020-06-18,0.08854155153190607,0.08854155159944557,1.1975182744503498e-06,california,alameda,Hispanic
9,2020-06-22,0.09122462885105474,0.09122462882441032,1.1973481053830531e-06,california,alameda,Hispanic
11,2020-06-24,0.0939077061702034,0.09390770608190149,1.1974119216172836e-06,california,alameda,Hispanic
12,2020-06-25,0.10195693812764944,0.10195693804338424,1.1975455258435695e-06,california,alameda,Hispanic
15,2020-06-28,0.10464001544679807,0.10464001542950813,1.1974750697511133e-06,california,alameda,Hispanic
62,2020-08-14,0.16635079378721748,0.16635079375941797,1.2005718893380737e-06,california,alameda,Hispanic
69,2020-08-21,0.17976618038296086,0.179766180499565,1.2003060028667073e-06,california,alameda,Hispanic
73,2020-08-25,0.18244925770210949,0.1824492578424139,1.201550719323178e-06,california,alameda,Hispanic
74,2020-08-26,0.1851323350212581,0.18513233500168078,1.1990500369422008e-06,california,alameda,Hispanic
75,2020-08-27,0.18781541234040688,0.18781541231145965,1.2005758672421405e-06,california,alameda,Hispanic
78,2020-08-30,0.19318156697870412,0.193181567025085,1.1975628068935655e-06,california,alameda,Hispanic
81,2020-09-02,0.1985477216170015,0.1985477228332817,1.2006540966771348e-06,california,alameda,Hispanic
82,2020-09-03,0.21732926285104212,0.21732926279102474,1.203109765881971e-06,california,alameda,Hispanic
83,2020-09-04,0.22001234017019086,0.22001234024556054,1.2021613384718533e-06,california,alameda,Hispanic
84,2020-09-05,0.22269541748933952,0.22269541750698008,1.1977415846610544e-06,california,alameda,Hispanic
87,2020-09-08,0.2253784948084881,0.22537849442877614,1.2025472857959834e-06,california,alameda,Hispanic
90,2020-09-11,0.2414769587233802,0.24147695873277947,1.1983129628929864e-06,california,alameda,Hispanic
92,2020-09-13,0.2575754226382722,0.2575754226422795,1.1975774291257145e-06,california,alameda,Hispanic
94,2020-09-15,0.2817231185106102,0.2817231181726378,1.202884143699586e-06,california,alameda,Hispanic
98,2020-09-19,0.2844061958297589,0.2844061958023033,1.197582081616685e-06,california,alameda,Hispanic
101,2020-09-22,0.2951385051063536,0.2951385051509129,1.2030780093066148e-06,california,alameda,Hispanic
102,2020-09-23,0.3031877370637996,0.30318773547885025,1.201617624407078e-06,california,alameda,Hispanic
104,2020-09-25,0.3058708143829483,0.30587081387830695,1.2032414144103356e-06,california,alameda,Hispanic
108,2020-09-29,0.3085538917020969,0.30855389201172007,1.2049508758122024e-06,california,alameda,Hispanic
110,2020-10-01,0.3166031236595429,0.31660312369692556,1.2025267668437105e-06,california,alameda,Hispanic
112,2020-10-03,0.3192862009786916,0.3192862009714268,1.1978166766566946e-06,california,alameda,Hispanic
113,2020-10-04,0.3166031236595429,0.3166031236416728,1.1975468551639612e-06,california,alameda,Hispanic
116,2020-10-07,0.3273354329361376,0.3273354330284095,1.199921324682046e-06,california,alameda,Hispanic
120,2020-10-11,0.3219692782978403,0.32196927828422106,1.1974664286242063e-06,california,alameda,Hispanic
123,2020-10-14,0.3273354329361376,0.32733543424429107,1.2028199560509904e-06,california,alameda,Hispanic
125,2020-10-16,0.3300185102552863,0.33001851034439467,1.2034491119442712e-06,california,alameda,Hispanic
126,2020-10-17,0.3353846648935836,0.3353846648933451,1.197691077661925e-06,california,alameda,Hispanic
127,2020-10-18,0.3273354329361376,0.32733543295100187,1.1975129570330236e-06,california,alameda,Hispanic
129,2020-10-20,0.32465235561698896,0.32465235579872087,1.2042874751733434e-06,california,alameda,Hispanic
131,2020-10-22,0.34075081953188097,0.3407508192913033,1.2026267106977947e-06,california,alameda,Hispanic
138,2020-10-29,0.3434338968510296,0.34343389644225514,1.2033082254899815e-06,california,alameda,Hispanic
140,2020-10-31,0.34075081953188097,0.3407508195198905,1.197564136194775e-06,california,alameda,Hispanic
143,2020-11-03,0.3434338968510296,0.34343389686377607,1.2025241192114627e-06,california,alameda,Hispanic
145,2020-11-05,0.34075081953188097,0.34075081967719567,1.2007044790384422e-06,california,alameda,Hispanic
148,2020-11-08,0.3434338968510296,0.3434338968464159,1.1976046791728745e-06,california,alameda,Hispanic
151,2020-11-11,0.3461169741701783,0.34611697421626564,1.2003524212071289e-06,california,alameda,Hispanic
155,2020-11-15,0.34880005148932697,0.34880005148446414,1.1974970046393745e-06,california,alameda,Hispanic
156,2020-11-16,0.3461169741701783,0.3461169740603004,1.1981827657805244e-06,california,alameda,Hispanic
163,2020-11-23,0.34880005148932697,0.3488000514122583,1.199797272836521e-06,california,alameda,Hispanic
166,2020-11-26,0.35148312880847565,0.351483128794424,1.1974498108971993e-06,california,alameda,Hispanic
1,2020-06-14,0.06382146583148303,0.06382146584492468,1.1974584521440234e-06,california,alameda,White
3,2020-06-16,0.061827045024249176,0.061827045083183235,1.1976000267696921e-06,california,alameda,White
4,2020-06-17,0.06382146583148303,0.06382146578090728,1.1976704755112256e-06,california,alameda,White
62,2020-08-14,0.10171546116892606,0.10171546105310797,1.2015202464660276e-06,california,alameda,White
64,2020-08-16,0.1037098819761599,0.10370988197793343,1.197597368245473e-06,california,alameda,White
69,2020-08-21,0.10969314439786143,0.10969314447896641,1.2011591505152972e-06,california,alameda,White
73,2020-08-25,0.11168756520509528,0.11168756488288104,1.2041010757799306e-06,california,alameda,White
74,2020-08-26,0.11567640681956295,0.11567640680522374,1.2007402757473436e-06,california,alameda,White
78,2020-08-30,0.11966524843403065,0.11966524844795019,1.1977023754650774e-06,california,alameda,White
80,2020-09-01,0.12165966924126448,0.12165966961379067,1.2036488381815828e-06,california,alameda,White
81,2020-09-02,0.13362619408466755,0.13362619480550691,1.2028543663503885e-06,california,alameda,White
82,2020-09-03,0.13761503569913525,0.1376150355611373,1.2036528059167641e-06,california,alameda,White
83,2020-09-04,0.1396094565063691,0.13960945658828,1.2020335447316974e-06,california,alameda,White
84,2020-09-05,0.14160387731360294,0.14160387734728708,1.1978984086111442e-06,california,alameda,White
89,2020-09-10,0.1435982981208368,0.14359829816620934,1.2006202862755859e-06,california,alameda,White
90,2020-09-11,0.15955366457870754,0.15955366455566744,1.198775181235719e-06,california,alameda,White
92,2020-09-13,0.16553692700040906,0.1655369270145928,1.1977123440264165e-06,california,alameda,White
94,2020-09-15,0.18548113507274752,0.18548113539329747,1.2051417670728994e-06,california,alameda,White
95,2020-09-16,0.1894699766872152,0.18946997693750142,1.20255655230483e-06,california,alameda,White
97,2020-09-18,0.19545323910891674,0.19545323925594332,1.2047976124993523e-06,california,alameda,White
98,2020-09-19,0.19744765991615051,0.19744765987395685,1.1977748117884765e-06,california,alameda,White
101,2020-09-22,0.21140860556678748,0.2114086053539232,1.2043667853141323e-06,california,alameda,White
102,2020-09-23,0.21340302637402134,0.2134030248607267,1.204927755440388e-06,california,alameda,White
104,2020-09-25,0.21739186798848906,0.21739186673625727,1.2047810958924723e-06,california,alameda,White
108,2020-09-29,0.2153974471812552,0.21539744772667774,1.2057697114741848e-06,california,alameda,White
109,2020-09-30,0.21938628879572286,0.21938628913425998,1.2035238478276903e-06,california,alameda,White
110,2020-10-01,0.2293583928318921,0.2293583926987522,1.2028603218792002e-06,california,alameda,White
116,2020-10-07,0.2333472344463597,0.23334723450626846,1.2022354923409895e-06,california,alameda,White
119,2020-10-10,0.23135281363912594,0.23135281368293906,1.1980724857314327e-06,california,alameda,White
121,2020-10-12,0.22736397202465825,0.2273639718134883,1.2039483654129451e-06,california,alameda,White
123,2020-10-14,0.2353416552535937,0.23534165686298414,1.205382814910673e-06,california,alameda,White
124,2020-10-15,0.2293583928318921,0.2293583922159114,1.2049957941235382e-06,california,alameda,White
125,2020-10-16,0.23135281363912594,0.23135281395760768,1.2037109978634993e-06,california,alameda,White
126,2020-10-17,0.2353416552535937,0.2353416552014646,1.1978605335207305e-06,california,alameda,White
127,2020-10-18,0.22736397202465825,0.22736397208861187,1.1976026852880095e-06,california,alameda,White
131,2020-10-22,0.24331933848252896,0.24331933837575248,1.2049006710120148e-06,california,alameda,White
134,2020-10-25,0.2473081800969967,0.24730818005490068,1.1977668373619586e-06,california,alameda,White
140,2020-10-31,0.2493026009042305,0.2493026009042582,1.1975873987270908e-06,california,alameda,White
148,2020-11-08,0.2592747049403997,0.25927470493785554,1.1977362682351262e-06,california,alameda,White
150,2020-11-10,0.2572802841331659,0.25728028388807944,1.2022295337169367e-06,california,alameda,White
151,2020-11-11,0.2612691257476336,0.26126912578955236,1.1998563151539294e-06,california,alameda,White
155,2020-11-15,0.2672523881693351,0.26725238816139935,1.1976877547583632e-06,california,alameda,White
156,2020-11-16,0.2692468089765689,0.26924680894330033,1.1998828500806246e-06,california,alameda,White
169,2020-11-29,0.2772244922055043,0.2772244922006847,1.1974624403907565e-06,california,alameda,White
1,2020-06-14,0.035195661304126664,0.035195661326617333,1.1974398401502995e-06,california,alameda,Asian
4,2020-06-17,0.03890046775719262,0.03890046780988346,1.1970349576906607e-06,california,alameda,Asian
11,2020-06-24,0.040752870983725605,0.040752870868755536,1.1966804900236236e-06,california,alameda,Asian
12,2020-06-25,0.04445767743679157,0.04445767750710705,1.1968341277374501e-06,california,alameda,Asian
13,2020-06-26,0.04631008066332455,0.046310080681992466,1.1969771061594335e-06,california,alameda,Asian
15,2020-06-28,0.050014887116390516,0.050014887107893924,1.1974471520394771e-06,california,alameda,Asian
62,2020-08-14,0.08521054842051717,0.08521054825598759,1.1939089636412803e-06,california,alameda,Asian
69,2020-08-21,0.0926201613266491,0.09262016136501153,1.1939282973518771e-06,california,alameda,Asian
