state,county,n,features,coef,R2,nrmse,rmse,low_nrmse,up_nrmse,low_rmse,up_rmse
california,imperial,17,constant,2.8327470080657975e-31,0.9631015581005175,0.06572316295277457,0.02933212065771367,0.015893640318649312,0.0831144158255013,0.0085554779677398,0.03514716044480319
california,imperial,17,time,0.16542241850296258,0.9631015581005175,0.06572316295277457,0.02933212065771367,0.015893640318649312,0.0831144158255013,0.0085554779677398,0.03514716044480319
california,imperial,17,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,9.282345396030007e-27,0.9631015581005175,0.06572316295277457,0.02933212065771367,0.015893640318649312,0.0831144158255013,0.0085554779677398,0.03514716044480319
california,imperial,17,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,7.251832340648443e-29,0.9631015581005175,0.06572316295277457,0.02933212065771367,0.015893640318649312,0.0831144158255013,0.0085554779677398,0.03514716044480319
california,imperial,17,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,1.8129580851621107e-29,0.9631015581005175,0.06572316295277457,0.02933212065771367,0.015893640318649312,0.0831144158255013,0.0085554779677398,0.03514716044480319
california,imperial,17,PUBLIC_TRANSPORTATION,0.0,0.9631015581005175,0.06572316295277457,0.02933212065771367,0.015893640318649312,0.0831144158255013,0.0085554779677398,0.03514716044480319
california,imperial,17,CAR_TRUCK_VAN_ALONE,7.251832340648443e-29,0.9631015581005175,0.06572316295277457,0.02933212065771367,0.015893640318649312,0.0831144158255013,0.0085554779677398,0.03514716044480319
california,imperial,17,CAR_TRUCK_VAN_CARPOOL,0.0,0.9631015581005175,0.06572316295277457,0.02933212065771367,0.015893640318649312,0.0831144158255013,0.0085554779677398,0.03514716044480319
california,sacramento,215,constant,0.0,0.8705798193042733,0.3427053120925471,0.02711157917579527,0.23428260542586643,0.4945861607869678,0.02085344421396512,0.03364653982972675
california,sacramento,215,time,0.07627299011229184,0.8705798193042733,0.3427053120925471,0.02711157917579527,0.23428260542586643,0.4945861607869678,0.02085344421396512,0.03364653982972675
california,sacramento,215,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,-5357478564.859864,0.8705798193042733,0.3427053120925471,0.02711157917579527,0.23428260542586643,0.4945861607869678,0.02085344421396512,0.03364653982972675
california,sacramento,215,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,118768999200.92229,0.8705798193042733,0.3427053120925471,0.02711157917579527,0.23428260542586643,0.4945861607869678,0.02085344421396512,0.03364653982972675
california,sacramento,215,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,-41656975352.50994,0.8705798193042733,0.3427053120925471,0.02711157917579527,0.23428260542586643,0.4945861607869678,0.02085344421396512,0.03364653982972675
california,sacramento,215,PUBLIC_TRANSPORTATION,-96323689297.73064,0.8705798193042733,0.3427053120925471,0.02711157917579527,0.23428260542586643,0.4945861607869678,0.02085344421396512,0.03364653982972675
california,sacramento,215,CAR_TRUCK_VAN_ALONE,-116874918244.76807,0.8705798193042733,0.3427053120925471,0.02711157917579527,0.23428260542586643,0.4945861607869678,0.02085344421396512,0.03364653982972675
california,sacramento,215,CAR_TRUCK_VAN_CARPOOL,-21942614926.98937,0.8705798193042733,0.3427053120925471,0.02711157917579527,0.23428260542586643,0.4945861607869678,0.02085344421396512,0.03364653982972675
california,alameda,183,constant,-195222551891.23514,0.8632838246800029,0.1939626712998673,0.029771386160088335,0.1367265485919935,0.23753283880465914,0.022686902123382875,0.03507611522043402
california,alameda,183,time,0.054653855856794185,0.8632838246800029,0.1939626712998673,0.029771386160088335,0.1367265485919935,0.23753283880465914,0.022686902123382875,0.03507611522043402
california,alameda,183,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,-16118793833.623732,0.8632838246800029,0.1939626712998673,0.029771386160088335,0.1367265485919935,0.23753283880465914,0.022686902123382875,0.03507611522043402
california,alameda,183,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,337007468738.39166,0.8632838246800029,0.1939626712998673,0.029771386160088335,0.1367265485919935,0.23753283880465914,0.022686902123382875,0.03507611522043402
