time,y,y_pred
1,0.8603582976007105,0.9573331998726885
2,0.8631415598069868,0.9565601454231528
3,0.8673210998601976,0.9557870909736171
4,0.8673884417119461,0.9550140365240815
5,0.8674178846875886,0.954240982074546
6,0.8689813169016866,0.9534679276250103
7,0.8748453192897638,0.9526948731754749
8,0.8774270939155489,0.9519218187259392
9,0.8776582850656924,0.9511487642764035
10,0.8834470806731133,0.9503757098268678
11,0.8819338912402475,0.9496026553773321
12,0.8839962961587093,0.9488296009277967
13,0.8852521772418414,0.948056546478261
14,0.8870780261596252,0.9472834920287255
15,0.8930916732335172,0.9465104375791898
16,0.8935958296183845,0.9457373831296542
17,0.8973498048346955,0.9449643286801185
19,0.9014182140797128,0.9434182197810473
22,0.90673392517747,0.9410990564324405
23,0.9177528717990951,0.9403260019829048
25,0.9269960070686504,0.9387798930838335
26,0.9367062003790309,0.938006838634298
27,0.9455024074907116,0.9372337841847626
28,0.9491703134789238,0.9364607297352269
29,0.9492174515559676,0.9356876752856912
30,0.9497125178764264,0.9349146208361555
31,0.9523121933778204,0.9341415663866198
32,0.9556444843716679,0.9333685119370844
33,0.9632453804567096,0.9325954574875487
34,0.969261508739894,0.9318224030380132
35,0.9713024282560708,0.9310493485884775
36,0.9711977634733988,0.9302762941389419
37,0.9707769035362313,0.9295032396894062
38,0.9754769385460248,0.9287301852398705
39,0.9789362472386608,0.927957130790335
40,0.98085815185894,0.9271840763407994
41,0.9836495358887578,0.9264110218912639
42,0.9882662505545612,0.9256379674417282
45,0.9904612963213586,0.9233188040931212
46,0.9979129643360128,0.9225457496435857
47,0.9967171540370448,0.92177269519405
49,1.0017701734314612,0.9202265862949789
50,1.002620496110776,0.9194535318454432
54,1.014968171650764,0.9163613140473007
55,1.0166818450440354,0.9155882595977652
56,1.0188095434862392,0.9148152051482296
60,1.0255747312175467,0.911722987350087
1,1.1110967558558675,1.046966053762178
2,1.1099569838236951,1.0461929993126424
3,1.1053795136330138,1.0454199448631072
4,1.1088376452472706,1.0446468904135715
5,1.1122579111934596,1.0438738359640358
6,1.114148459601222,1.0431007815145001
7,1.1132545615304237,1.0423277270649645
8,1.111485168619781,1.0415546726154288
9,1.108535591294212,1.0407816181658935
10,1.0918751872349148,1.0400085637163579
11,1.086152978670606,1.0392355092668222
12,1.0926777779058758,1.0384624548172865
14,1.0834798436042412,1.0369163459182151
15,1.0572455179938671,1.0361432914686795
16,1.0569427929713304,1.0353702370191442
17,1.0568152250449176,1.0345971825696085
19,1.0535796421923125,1.0330510736705372
22,1.0500303673555105,1.0307319103219301
23,1.0467274953588497,1.0299588558723949
25,1.0395495664748111,1.0284127469733235
26,1.030108172603846,1.0276396925237878
27,1.0193476618159012,1.0268666380742522
28,1.0155828493446315,1.0260935836247165
29,1.0177884133397843,1.0253205291751808
30,1.0184505855819137,1.0245474747256456
31,1.021071196509793,1.0237744202761099
32,1.016994259209976,1.0230013658265742
33,1.0037646391038322,1.0222283113770385
34,0.9968666970551879,1.0214552569275028
35,0.9946461647763314,1.0206822024779671
36,0.9968162599453928,1.0199091480284315
37,0.9997636922182028,1.0191360935788962
38,0.9950308339795544,1.0183630391293605
39,0.9905280752801336,1.0175899846798249
40,0.98599805129519,1.0168169302302892
41,0.9773142021916054,1.0160438757807535
42,0.9723349807954346,1.0152708213312178
43,0.9720799666173514,1.0144977668816826
45,0.9688213140689096,1.0129516579826112
46,0.9578544061302682,1.0121786035330755
47,0.9596650949887376,1.0114055490835399
49,0.9512302401127698,1.0098594401844685
50,0.9479705610773302,1.0090863857349333
54,0.9301854034394048,1.0059941679367905
55,0.9306782662793441,1.0052211134872548
56,0.9266222715317644,1.0044480590377192
60,0.92194740326172,1.0013558412395769
1,1.1191506133431948,1.0598001733832727
2,1.1132415371909608,1.059027118933737
3,1.110164706332724,1.0582540644842018
4,1.1086474501108647,1.057481010034666
5,1.102936010977843,1.0567079555851304
6,1.0987945577351903,1.0559349011355947
7,1.0898192716374535,1.055161846686059
9,1.0890010890010893,1.0536157377869881
10,1.0911584985659055,1.0528426833374525
11,1.0943617250840039,1.0520696288879168
12,1.081165574646016,1.051296574438381
13,1.0829701859602192,1.0505235199888454
14,1.0897592661715556,1.0497504655393097
15,1.0989010989010992,1.048977411089774
16,1.0984461212177543,1.0482043566402388
17,1.0909592499550658,1.0474313021907031
19,1.079530149297591,1.0458851932916318
22,1.0738249604646366,1.0435660299430247
23,1.0573113969111545,1.0427929754934895
25,1.0497674687867853,1.0412468665944181
27,1.027168320401403,1.0397007576953468
28,1.0201167013506345,1.038927703245811
30,1.0150133554388874,1.0373815943467402
31,1.0090160466100315,1.0366085398972045
32,1.0076747948853793,1.0358354854476688
33,1.0062105650340945,1.035062430998133
34,1.003953174371181,1.0342893765485974
35,0.9942375505289412,1.0335163220990617
38,0.9844284394948628,1.0311971587504551
39,0.9842683605186812,1.0304241043009195
40,0.9868550901985552,1.0296510498513838
41,0.9869738989377816,1.028877995401848
42,0.9800608313619464,1.0281049409523124
45,0.9791669962193714,1.0257857776037058
46,0.9780495957807684,1.0250127231541701
47,0.9804703802813444,1.0242396687046345
49,0.9774688197924712,1.022693559805563
50,0.9782696093175342,1.0219205053560279
54,0.9822591961511477,1.0188282875578851
55,0.9835210620893728,1.0180552331083494
56,0.9871363790603696,1.0172821786588138
60,0.9859250696947032,1.0141899608606715
1,1.27804837433912,1.2473380072384623
2,1.276806743522995,1.2465649527889267
3,1.2732334397772866,1.245791898339391
4,1.2660275856489909,1.2450188438898553
5,1.26617782586048,1.2442457894403196
6,1.2600229095074456,1.2434727349907844
7,1.2470862470862472,1.2426996805412487
9,1.2474012474012477,1.2411535716421773
10,1.253619875019052,1.2403805171926416
11,1.2697336196827549,1.239607462743106
12,1.2630484044726775,1.2388344082935703
13,1.2698412698412698,1.238061353844035
14,1.2553683515031384,1.2372882993944994
15,1.2765957446808511,1.2365152449449637
16,1.275934359864093,1.235742190495428
17,1.2695347423380896,1.2349691360458923
19,1.2745303442977862,1.233423027146821
22,1.2664798089899303,1.2311038637982143
23,1.2431776834445118,1.2303308093486787
25,1.2283308568598317,1.2287847004496073
26,1.2229723119068583,1.228011646000072
27,1.2210012210012209,1.2272385915505364
28,1.225046812021962,1.2264655371010007
29,1.2229806598407282,1.225692482651465
31,1.2098146601070578,1.2241463737523937
32,1.2036016170525543,1.223373319302858
33,1.201282982328734,1.2226002648533227
34,1.190901512444921,1.221827210403787
35,1.2038263428991909,1.2210541559542514
36,1.2032634853554032,1.2202811015047157
38,1.1953344331567828,1.2187349926056443
39,1.1940383574135818,1.2179619381561086
40,1.1932905549926829,1.2171888837065734
41,1.1955522113535657,1.2164158292570377
42,1.1950984441690762,1.215642774807502
43,1.2046204620462049,1.2148697203579664
45,1.1936662606577344,1.213323611458895
46,1.1889630335769517,1.2125505570093593
47,1.18672547784079,1.211777502559824
49,1.1910250499462118,1.2102313936607527
50,1.1923870671864252,1.209458339211217
54,1.1833884601249542,1.2063661214130748
56,1.1684541375752775,1.2048200125140034
60,1.1448516579406631,1.201727794715861
1,0.08028689182679441,0.18483944509268324
10,0.12247697432882618,0.17788195504686277
13,0.14238253440911247,0.17556279169825584
15,0.2104278700023381,0.1740166827991847
38,0.18606035798012874,0.15623643045986546
42,0.1947247300407152,0.15314421266172296
45,0.2088045937010614,0.15082504931311613
56,0.16966406515100102,0.1423214503682244
1,0.8430123641813413,0.9801320447813155
11,0.84774499830451,0.9724015002859594
15,0.7364975450081833,0.969309282487817
19,0.7856693903205532,0.9662170646896745
23,0.8338386901152213,0.963124846891532
26,0.8805400645729381,0.9608056835429252
27,0.9398496240601504,0.9600326290933896
29,0.9954493742889646,0.9584865201943183
32,1.033627342888644,0.9561673568457115
33,1.0893246187363834,0.9553943023961758
34,1.1387995712754555,0.9546212479466403
39,1.0259040779687099,0.9507559756989622
41,1.1913719588663154,0.9492098667998909
50,1.1465260261407937,0.9422523767540704
54,0.8820286659316428,0.9391601589559279
60,0.9424083769633508,0.9345218322587142
