time,y,y_pred
0,1.0321800995676804,1.1148083755882228
1,1.0320141995206729,1.1147137541223193
2,1.033169696576001,1.1146191326564159
4,1.0350539616853918,1.1144298897246099
5,1.0337718641509732,1.1143352682587064
6,1.034898844142766,1.114240646792803
8,1.0415781579819159,1.114051403860997
9,1.0422352522760858,1.1139567823950935
10,1.0494718680221913,1.113862160929191
11,1.0498047780253843,1.1137675394632875
12,1.0519486791187502,1.113672917997384
13,1.0523489545886198,1.1135782965314815
14,1.0540132407046623,1.113483675065578
16,1.0646936988649438,1.113294432133772
18,1.0725452442485832,1.1131051892019652
19,1.071630005640158,1.1130105677360627
21,1.0780449563075212,1.1128213248042558
22,1.0820913672605734,1.1127267033383532
23,1.0869858373100942,1.1126320818724498
25,1.0939614135834952,1.1124428389406429
26,1.1058034993482533,1.1123482174747403
27,1.1192783033552471,1.1122535960088369
29,1.1265394796133656,1.1120643530770309
30,1.1265851786171233,1.1119697316111274
31,1.1272480004988543,1.111875110145224
32,1.1286401474571457,1.1117804886793214
33,1.1309520809014202,1.111685867213418
34,1.1437868647418898,1.1115912457475146
36,1.1505237126396624,1.1114020028157086
37,1.1508151237510091,1.1113073813498051
38,1.1515353918587194,1.1112127598839026
39,1.157017486870949,1.1111181384179991
40,1.1613508233030372,1.1110235169520957
41,1.166166988643054,1.1109288954861931
42,1.1701930563876433,1.1108342740202897
43,1.1740736903898614,1.1107396525543862
45,1.1741965785718156,1.1105504096225802
46,1.1803411511241784,1.1104557881566768
47,1.1855699710652718,1.1103611666907733
49,1.1892692366827855,1.1101719237589673
50,1.1917923658145355,1.110077302293064
54,1.2036763348482442,1.109698816429452
60,1.212055420036762,1.109131087634033
62,1.2172235460410388,1.1089418447022261
0,0.9135456655280932,0.8728530345430614
1,0.9140930958364426,0.8727584130771584
2,0.9135217874391308,0.872663791611255
4,0.9138163397078388,0.872474548679449
5,0.9137713671450092,0.8723799272135455
6,0.9160142896122192,0.8722853057476425
8,0.9167419484466259,0.8720960628158361
9,0.9146709743728336,0.8720014413499331
10,0.9053307376795301,0.8719068198840301
11,0.9015994284049224,0.8718121984181266
12,0.9043710942595976,0.8717175769522236
13,0.9039574325281128,0.8716229554863206
14,0.9026928080318396,0.8715283340204172
16,0.8879662772144341,0.8713390910886112
18,0.888116693822809,0.8711498481568047
19,0.886732095442641,0.8710552266909017
21,0.8838414412669201,0.8708659837590953
22,0.8839731932466579,0.8707713622931919
23,0.8824463559716457,0.8706767408272889
25,0.8787933204767521,0.8704874978954824
26,0.8711798445866029,0.8703928764295794
27,0.8615836916095759,0.870298254963676
29,0.8593466395530756,0.87010901203187
30,0.8596307471540497,0.8700143905659665
31,0.8590694559652984,0.8699197691000635
32,0.8608267238349949,0.8698251476341605
33,0.8593243082962587,0.8697305261682571
34,0.8509888197546421,0.8696359047023541
36,0.8473263865843675,0.8694466617705476
37,0.847696051749126,0.8693520403046446
38,0.8486310241636518,0.8692574188387416
39,0.8460968869258384,0.8691627973728382
40,0.8438478044028751,0.8690681759069352
41,0.8420287250891129,0.8689735544410322
42,0.8395822238853947,0.8688789329751287
43,0.8360621943760117,0.8687843115092257
45,0.8365369849932976,0.8685950685774193
46,0.8312354219940399,0.8685004471115163
47,0.8318454796299302,0.8684058256456129
49,0.8297523623208425,0.8682165827138064
50,0.8309122638729884,0.8681219612479034
54,0.8236352295323199,0.867743475384291
60,0.8243783320166547,0.8671757465888721
62,0.8235275974276328,0.8669865036570656
0,1.0201414351214069,0.9571029860870484
1,1.0192087055064019,0.9570083646211449
2,1.0170417533463616,0.9569137431552419
4,1.0186223303891275,0.9567245002234355
5,1.0212123865787364,0.9566298787575325
6,1.0171316886380408,0.9565352572916295
8,1.00393662487921,0.956346014359823
