time,y,y_pred
1,1.37,1.384666666666666
2,1.38,1.384666666666666
3,1.38,1.384666666666666
4,1.388,1.384666666666666
5,1.392,1.384666666666666
6,1.402,1.384666666666666
9,1.402,1.384666666666666
10,1.4,1.384666666666666
11,1.4,1.384666666666666
12,1.406,1.384666666666666
13,1.41,1.384666666666666
16,1.406,1.384666666666666
17,1.406,1.384666666666666
19,1.408,1.384666666666666
20,1.406,1.384666666666666
23,1.402,1.384666666666666
25,1.396,1.384666666666666
26,1.388,1.384666666666666
27,1.382,1.384666666666666
30,1.382,1.384666666666666
31,1.372,1.384666666666666
32,1.366,1.384666666666666
33,1.362,1.384666666666666
34,1.364,1.384666666666666
37,1.364,1.384666666666666
38,1.364,1.384666666666666
39,1.364,1.384666666666666
40,1.366,1.384666666666666
41,1.366,1.384666666666666
45,1.366,1.384666666666666
46,1.368,1.384666666666666
47,1.37,1.384666666666666
49,1.376,1.384666666666666
54,1.378,1.384666666666666
55,1.382,1.384666666666666
60,1.382,1.384666666666666
61,1.384,1.384666666666666
62,1.384,1.384666666666666
69,1.39,1.384666666666666
72,1.392,1.384666666666666
73,1.394,1.384666666666666
74,1.396,1.384666666666666
1,0.22222222222222224,0.19035947712418455
2,0.19444444444444448,0.19035947712418455
3,0.19444444444444448,0.19035947712418455
4,0.19444444444444448,0.19035947712418455
5,0.22222222222222224,0.19035947712418455
6,0.22222222222222224,0.19035947712418455
11,0.19444444444444448,0.19035947712418455
13,0.19444444444444448,0.19035947712418455
16,0.19444444444444448,0.19035947712418455
19,0.16666666666666669,0.19035947712418455
20,0.19444444444444448,0.19035947712418455
23,0.19444444444444448,0.19035947712418455
25,0.19444444444444448,0.19035947712418455
26,0.19444444444444448,0.19035947712418455
27,0.19444444444444448,0.19035947712418455
30,0.19444444444444448,0.19035947712418455
31,0.19444444444444448,0.19035947712418455
32,0.19444444444444448,0.19035947712418455
33,0.19444444444444448,0.19035947712418455
34,0.19444444444444448,0.19035947712418455
37,0.19444444444444448,0.19035947712418455
38,0.19444444444444448,0.19035947712418455
39,0.19444444444444448,0.19035947712418455
41,0.19444444444444448,0.19035947712418455
45,0.19444444444444448,0.19035947712418455
46,0.19444444444444448,0.19035947712418455
49,0.19444444444444448,0.19035947712418455
54,0.16666666666666669,0.19035947712418455
55,0.16666666666666669,0.19035947712418455
60,0.16666666666666669,0.19035947712418455
61,0.16666666666666669,0.19035947712418455
69,0.16666666666666669,0.19035947712418455
72,0.16666666666666669,0.19035947712418455
