time,date,y,y_pred,std_pred,state,county,ethnicity
69,2020-08-21,1.0376203479353359,1.0177348077455297,0.061814802398623726,california,losangeles,Hispanic
70,2020-08-22,1.0397280979965575,1.017143493055318,0.061814320359894884,california,losangeles,Hispanic
71,2020-08-23,1.0409008610331922,1.0165521783650995,0.061813900084363035,california,losangeles,Hispanic
72,2020-08-24,1.041263784980017,1.0159608636748723,0.061813541573282595,california,losangeles,Hispanic
73,2020-08-25,1.0437054602027502,1.0153695489846541,0.06181324482769513,california,losangeles,Hispanic
74,2020-08-26,1.0435481568379172,1.0147782342944185,0.06181300984844287,california,losangeles,Hispanic
75,2020-08-27,1.0459501503625577,1.0141869196042035,0.061812836636397826,california,losangeles,Hispanic
76,2020-08-28,1.0448996482516038,1.013595604913974,0.06181272519196775,california,losangeles,Hispanic
77,2020-08-29,1.0469227336697218,1.013004290223753,0.06181267551540537,california,losangeles,Hispanic
78,2020-08-30,1.0480455151195138,1.0124129755335247,0.061812687607075256,california,losangeles,Hispanic
79,2020-08-31,1.04818218842509,1.0118216608433168,0.061812761466754795,california,losangeles,Hispanic
80,2020-09-01,1.0484100810227597,1.0112303461530934,0.0618128970943043,california,losangeles,Hispanic
81,2020-09-02,1.0495433795072635,1.0106390314628722,0.061813094489295374,california,losangeles,Hispanic
82,2020-09-03,1.0477211971243856,1.0100477167726418,0.06181335365116488,california,losangeles,Hispanic
83,2020-09-04,1.049404785550656,1.009456402082421,0.06181367457915798,california,losangeles,Hispanic
84,2020-09-05,1.0507974625458691,1.0088650873921907,0.06181405727210243,california,losangeles,Hispanic
85,2020-09-06,1.0509609884745832,1.0082737727019722,0.061814501729154744,california,losangeles,Hispanic
86,2020-09-07,1.0525118051999771,1.0076824580117498,0.0618150079488016,california,losangeles,Hispanic
87,2020-09-08,1.0537661207633464,1.007091143321529,0.06181557592957501,california,losangeles,Hispanic
88,2020-09-09,1.0553622591472558,1.0064998286312943,0.06181620566975213,california,losangeles,Hispanic
89,2020-09-10,1.0560977886942595,1.0059085139410702,0.06181689716748056,california,losangeles,Hispanic
90,2020-09-11,1.0546559960295303,1.0053171992508598,0.06181765042061334,california,losangeles,Hispanic
91,2020-09-12,1.0563337758995357,1.0047258845606322,0.06181846542705849,california,losangeles,Hispanic
92,2020-09-13,1.0566409172494151,1.004134569870409,0.06181934218414495,california,losangeles,Hispanic
93,2020-09-14,1.0582918597334248,1.0035432551801942,0.06182028068934842,california,losangeles,Hispanic
