,mortality_rate,time,covid_perc,dem_perc,discrepancy,ethnicity,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,PUBLIC_TRANSPORTATION,CAR_TRUCK_VAN_ALONE,CAR_TRUCK_VAN_CARPOOL,detrended_mortality_rate,y_pred
12,8.394315006879934,14,0.013000000000000001,0.003,4.333333333333333,Native Hawaiian/Pacific Islander,0.5776064288632958,392.2640715377137,125.4609783460704,156.62702810620848,271.4721473224971,90.4271912281677,3.393965718395952,5.0003492884839815
13,8.167441628315611,16,0.012,0.003,4.0,Native Hawaiian/Pacific Islander,0.5776064288632958,392.2640715377137,125.4609783460704,156.62702810620848,271.4721473224971,90.4271912281677,3.1818682882349956,4.985573340080616
14,8.394315006879934,19,0.011000000000000001,0.003,3.6666666666666665,Native Hawaiian/Pacific Islander,0.5776064288632958,392.2640715377137,125.4609783460704,156.62702810620848,271.4721473224971,90.4271912281677,2.921135369488268,5.473179637391666
15,8.84806176400858,23,0.011000000000000001,0.003,3.6666666666666665,Native Hawaiian/Pacific Islander,0.5776064288632958,392.2640715377137,125.4609783460704,156.62702810620848,271.4721473224971,90.4271912281677,3.6112973010707563,5.236764462937824
16,9.75555527826587,25,0.012,0.003,4.0,Native Hawaiian/Pacific Islander,0.5776064288632958,392.2640715377137,125.4609783460704,156.62702810620848,271.4721473224971,90.4271912281677,4.400583228101126,5.354972050164744
17,9.528681899701546,26,0.011000000000000001,0.003,3.6666666666666665,Native Hawaiian/Pacific Islander,0.5776064288632958,392.2640715377137,125.4609783460704,156.62702810620848,271.4721473224971,90.4271912281677,3.5235681197887345,6.005113779912811
18,9.75555527826587,27,0.011000000000000001,0.003,3.6666666666666665,Native Hawaiian/Pacific Islander,0.5776064288632958,392.2640715377137,125.4609783460704,156.62702810620848,271.4721473224971,90.4271912281677,3.691337704739598,6.064217573526272
19,9.982428656830193,28,0.011000000000000001,0.003,3.6666666666666665,Native Hawaiian/Pacific Islander,0.5776064288632958,392.2640715377137,125.4609783460704,156.62702810620848,271.4721473224971,90.4271912281677,4.154626257757763,5.8278023990724295
20,10.209302035394517,29,0.011000000000000001,0.003,3.6666666666666665,Native Hawaiian/Pacific Islander,0.5776064288632958,392.2640715377137,125.4609783460704,156.62702810620848,271.4721473224971,90.4271912281677,3.8495654938009416,6.359736541593575
21,10.663048792523162,30,0.012,0.003,4.0,Native Hawaiian/Pacific Islander,0.5776064288632958,392.2640715377137,125.4609783460704,156.62702810620848,271.4721473224971,90.4271912281677,3.239443965887296,7.423604826635866
