,mortality_rate,time,covid_perc,dem_perc,discrepancy,ethnicity,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,PUBLIC_TRANSPORTATION,CAR_TRUCK_VAN_ALONE,CAR_TRUCK_VAN_CARPOOL,detrended_mortality_rate,y_pred
22,0.14917208341014002,91,0.3142857142857143,0.306,1.0270774976657329,White,114827.0,775.542271374695,473.4315094483089,19.993534339461068,496.09434260940947,48.018554674667286,-0.013997473415448602,0.16316955682558862
23,0.15086722072161887,95,0.3037542662116041,0.306,0.9926610006915167,White,114827.0,775.542271374695,473.4315094483089,19.993534339461068,496.09434260940947,48.018554674667286,-0.0001430077994294121,0.15101022852104828
24,0.1542574953445766,101,0.3043478260869565,0.306,0.9946007388462632,White,114827.0,775.542271374695,473.4315094483089,19.993534339461068,496.09434260940947,48.018554674667286,-0.028650204638244914,0.18290769998282153
25,0.1593429072790132,105,0.3022508038585209,0.306,0.9877477250278459,White,114827.0,775.542271374695,473.4315094483089,19.993534339461068,496.09434260940947,48.018554674667286,0.025855901613538207,0.133487005665475
26,0.16103804459049206,107,0.3025477707006369,0.306,0.9887182049040424,White,114827.0,775.542271374695,473.4315094483089,19.993534339461068,496.09434260940947,48.018554674667286,0.026044310439732127,0.13499373415075994
27,0.1644283192134498,109,0.30124223602484473,0.306,0.9844517517151788,White,114827.0,775.542271374695,473.4315094483089,19.993534339461068,496.09434260940947,48.018554674667286,-0.0029600773709366757,0.16738839658438648
28,0.1695137311478864,112,0.3003003003003003,0.306,0.9813735303931382,White,114827.0,775.542271374695,473.4315094483089,19.993534339461068,496.09434260940947,48.018554674667286,-0.22508932101747134,0.39460305216535774
29,0.17629428039380185,113,0.3023255813953488,0.306,0.9879920960632316,White,114827.0,775.542271374695,473.4315094483089,19.993534339461068,496.09434260940947,48.018554674667286,-0.02228339583598321,0.19857767622978506
30,0.1779894177052807,115,0.3054755043227665,0.306,0.9982859618391065,White,114827.0,775.542271374695,473.4315094483089,19.993534339461068,496.09434260940947,48.018554674667286,-0.17683600244855424,0.35482542015383495
31,0.18476996695119616,116,0.3087818696883853,0.306,1.0090910774130235,White,114827.0,775.542271374695,473.4315094483089,19.993534339461068,496.09434260940947,48.018554674667286,-0.23933292406868115,0.4241028910198773
32,0.1966359281315482,119,0.30532212885154064,0.306,0.9977847348089564,White,114827.0,775.542271374695,473.4315094483089,19.993534339461068,496.09434260940947,48.018554674667286,-0.003900495127503817,0.20053642325905202
33,0.19833106544302706,120,0.30532212885154064,0.306,0.9977847348089564,White,114827.0,775.542271374695,473.4315094483089,19.993534339461068,496.09434260940947,48.018554674667286,-0.056146237590434495,0.25447730303346155
34,0.2017213400659848,121,0.3093922651933701,0.306,1.011085833965262,White,114827.0,775.542271374695,473.4315094483089,19.993534339461068,496.09434260940947,48.018554674667286,-0.07656227303537438,0.2782836131013592
35,0.19833106544302706,122,0.30303030303030304,0.306,0.9902951079421668,White,114827.0,775.542271374695,473.4315094483089,19.993534339461068,496.09434260940947,48.018554674667286,-0.10285482063466347,0.30118588607769053
36,0.1915505161971116,123,0.29201101928374656,0.306,0.9542843767442698,White,114827.0,775.542271374695,473.4315094483089,19.993534339461068,496.09434260940947,48.018554674667286,-0.015314166701230203,0.2068646828983418
37,0.18985537888563275,124,0.2888283378746594,0.306,0.94388345710673,White,114827.0,775.542271374695,473.4315094483089,19.993534339461068,496.09434260940947,48.018554674667286,-0.12157626089199547,0.3114316397776282
38,0.1915505161971116,126,0.289544235924933,0.306,0.9462229932187352,White,114827.0,775.542271374695,473.4315094483089,19.993534339461068,496.09434260940947,48.018554674667286,-0.05780390998692614,0.24935442618403775
39,0.1932456535085905,127,0.289544235924933,0.306,0.9462229932187352,White,114827.0,775.542271374695,473.4315094483089,19.993534339461068,496.09434260940947,48.018554674667286,0.033541572199157266,0.15970408130943323
40,0.1966359281315482,131,0.2883116883116883,0.306,0.9421950598421186,White,114827.0,775.542271374695,473.4315094483089,19.993534339461068,496.09434260940947,48.018554674667286,-0.03298035489510695,0.22961628302665515
41,0.20002620275450594,134,0.2860824742268041,0.306,0.934910046492824,White,114827.0,775.542271374695,473.4315094483089,19.993534339461068,496.09434260940947,48.018554674667286,-0.042999963791185314,0.24302616654569126
42,0.2068067520004214,136,0.29336734693877553,0.306,0.958716820061358,White,114827.0,775.542271374695,473.4315094483089,19.993534339461068,496.09434260940947,48.018554674667286,-0.06062841600688615,0.26743516800730754
43,0.2101970266233791,138,0.297029702970297,0.306,0.9706853038245,White,114827.0,775.542271374695,473.4315094483089,19.993534339461068,496.09434260940947,48.018554674667286,-0.06597716659858113,0.27617419322196024
44,0.2152824385578157,141,0.29802955665024633,0.306,0.9739527995106091,White,114827.0,775.542271374695,473.4315094483089,19.993534339461068,496.09434260940947,48.018554674667286,-0.011169714649741036,0.22645215320755674
45,0.21867271318077344,143,0.29854368932038833,0.306,0.975632971635256,White,114827.0,775.542271374695,473.4315094483089,19.993534339461068,496.09434260940947,48.018554674667286,-0.0575014800411868,0.27617419322196024
46,0.2203678504922523,145,0.294811320754717,0.306,0.9634356887409052,White,114827.0,775.542271374695,473.4315094483089,19.993534339461068,496.09434260940947,48.018554674667286,-0.03335608829896217,0.25372393879121447
47,0.22375812511521004,148,0.2976744186046512,0.306,0.9727922176622588,White,114827.0,775.542271374695,473.4315094483089,19.993534339461068,496.09434260940947,48.018554674667286,0.04220648076914496,0.18155164434606508
48,0.22884353704964666,150,0.3027522935779817,0.306,0.9893865803202015,White,114827.0,775.542271374695,473.4315094483089,19.993534339461068,496.09434260940947,48.018554674667286,-0.010265135434303713,0.23910867248395037
49,0.2339289489840832,151,0.3068181818181818,0.306,1.002673796791444,White,114827.0,775.542271374695,473.4315094483089,19.993534339461068,496.09434260940947,48.018554674667286,-0.017836242776260808,0.251765191760344
50,0.2390143609185198,155,0.3063063063063063,0.306,1.0010010010010009,White,114827.0,775.542271374695,473.4315094483089,19.993534339461068,496.09434260940947,48.018554674667286,-0.003107768536000477,0.24212212945452027
51,0.24579491016443525,156,0.3131991051454139,0.306,1.0235264874033134,White,114827.0,775.542271374695,473.4315094483089,19.993534339461068,496.09434260940947,48.018554674667286,-0.0005460590488829131,0.24634096921331816
52,0.2474900474759141,157,0.3112582781456953,0.306,1.0171839155088085,White,114827.0,775.542271374695,473.4315094483089,19.993534339461068,496.09434260940947,48.018554674667286,-0.0012616873138599771,0.24875173478977408
53,0.25088032209887184,158,0.3137254901960784,0.306,1.0252466999871843,White,114827.0,775.542271374695,473.4315094483089,19.993534339461068,496.09434260940947,48.018554674667286,0.0009232045208698025,0.24995711757800204
54,0.2525754594103507,159,0.3137254901960784,0.306,1.0252466999871843,White,114827.0,775.542271374695,473.4315094483089,19.993534339461068,496.09434260940947,48.018554674667286,0.0008102676500066908,0.251765191760344
55,0.2559657340333085,162,0.3131749460043197,0.306,1.0234475359618291,White,114827.0,775.542271374695,473.4315094483089,19.993534339461068,496.09434260940947,48.018554674667286,-0.013880199550454941,0.26984593358376346
56,0.2593560086562662,163,0.3169164882226981,0.306,1.0356747981133925,White,114827.0,775.542271374695,473.4315094483089,19.993534339461068,496.09434260940947,48.018554674667286,-0.046651408574625686,0.30600741723089186
