,mortality_rate,time,covid_perc,dem_perc,discrepancy,ethnicity,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,PUBLIC_TRANSPORTATION,CAR_TRUCK_VAN_ALONE,CAR_TRUCK_VAN_CARPOOL,detrended_mortality_rate,y_pred
0,0.2661771603766082,1,0.976,0.85,1.148235294117647,Hispanic,43321.0,363.59150894858396,69.76438452212273,2.8773556272935465,247.07833885975552,27.195106235524587,0.12004729914479478,0.14612986123181343
1,0.2986377896908287,2,0.9790000000000001,0.85,1.151764705882353,Hispanic,43321.0,363.59150894858396,69.76438452212273,2.8773556272935465,247.07833885975552,27.195106235524587,-2.7995503838973423e-05,0.2986657851946677
2,0.3246062931422051,3,0.98,0.85,1.152941176470588,Hispanic,43321.0,363.59150894858396,69.76438452212273,2.8773556272935465,247.07833885975552,27.195106235524587,-2.1030233172791846e-05,0.3246273233753779
3,0.3310984190050493,4,0.981,0.85,1.1541176470588237,Hispanic,43321.0,363.59150894858396,69.76438452212273,2.8773556272935465,247.07833885975552,27.195106235524587,3.9917863847716006e-07,0.33109801982641085
4,0.37005117418211386,5,0.983,0.85,1.156470588235294,Hispanic,43321.0,363.59150894858396,69.76438452212273,2.8773556272935465,247.07833885975552,27.195106235524587,-3.761360667375868e-10,0.37005117455824993
5,0.376543300044958,6,0.983,0.85,1.156470588235294,Hispanic,43321.0,363.59150894858396,69.76438452212273,2.8773556272935465,247.07833885975552,27.195106235524587,6.755707104844078e-14,0.37654330004489045
6,0.3895275517706462,10,0.9840000000000001,0.85,1.1576470588235297,Hispanic,43321.0,363.59150894858396,69.76438452212273,2.8773556272935465,247.07833885975552,27.195106235524587,-9.992007221626409e-16,0.3895275517706472
7,0.4025118034963344,11,0.9840000000000001,0.85,1.1576470588235297,Hispanic,43321.0,363.59150894858396,69.76438452212273,2.8773556272935465,247.07833885975552,27.195106235524587,-3.3306690738754696e-16,0.40251180349633475
8,0.4219881810848667,12,0.985,0.85,1.1588235294117648,Hispanic,43321.0,363.59150894858396,69.76438452212273,2.8773556272935465,247.07833885975552,27.195106235524587,-4.996003610813204e-16,0.4219881810848672
9,0.4739251879876195,14,0.986,0.85,1.16,Hispanic,43321.0,363.59150894858396,69.76438452212273,2.8773556272935465,247.07833885975552,27.195106235524587,1.1102230246251565e-16,0.4739251879876194
10,0.5453385724789046,17,0.988,0.85,1.1623529411764706,Hispanic,43321.0,363.59150894858396,69.76438452212273,2.8773556272935465,247.07833885975552,27.195106235524587,1.1102230246251565e-15,0.5453385724789035
11,0.5907834535188133,19,0.9890000000000001,0.85,1.1635294117647061,Hispanic,43321.0,363.59150894858396,69.76438452212273,2.8773556272935465,247.07833885975552,27.195106235524587,9.992007221626409e-16,0.5907834535188123
12,0.6232440828330339,20,0.99,0.85,1.1647058823529413,Hispanic,43321.0,363.59150894858396,69.76438452212273,2.8773556272935465,247.07833885975552,27.195106235524587,1.887379141862766e-15,0.623244082833032
13,0.6881653414614749,22,0.991,0.85,1.1658823529411766,Hispanic,43321.0,363.59150894858396,69.76438452212273,2.8773556272935465,247.07833885975552,27.195106235524587,1.9984014443252818e-15,0.6881653414614729
14,0.7336102225013836,23,0.991,0.85,1.1658823529411766,Hispanic,43321.0,363.59150894858396,69.76438452212273,2.8773556272935465,247.07833885975552,27.195106235524587,3.219646771412954e-15,0.7336102225013804
15,0.7660708518156042,25,0.992,0.85,1.1670588235294117,Hispanic,43321.0,363.59150894858396,69.76438452212273,2.8773556272935465,247.07833885975552,27.195106235524587,2.9976021664879227e-15,0.7660708518156012
16,0.7790551035412924,26,0.992,0.85,1.1670588235294117,Hispanic,43321.0,363.59150894858396,69.76438452212273,2.8773556272935465,247.07833885975552,27.195106235524587,3.4416913763379853e-15,0.7790551035412889
17,0.02787023728998731,1,0.024,0.198,0.12121212121212123,Non-Hispanic,48725.806122448965,613.2009608543008,159.72432990891727,1.7999435348992503,321.71513043601914,29.594680352067986,-0.11825962394182613,0.14612986123181343
