,mortality_rate,time,covid_perc,dem_perc,discrepancy,ethnicity,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,PUBLIC_TRANSPORTATION,CAR_TRUCK_VAN_ALONE,CAR_TRUCK_VAN_CARPOOL,detrended_mortality_rate,y_pred
0,0.031039890102083998,1,0.256,0.406,0.6305418719211819,White,127158.0,832.2499988416478,647.1760650120677,212.34261273105386,285.65352815277674,65.4209986290019,-0.027425188302694494,0.05846507840477849
1,0.033861698293183,46,0.21100000000000002,0.406,0.519704433497537,White,127158.0,832.2499988416478,647.1760650120677,212.34261273105386,285.65352815277674,65.4209986290019,-1.2490009027033011e-15,0.03386169829318425
2,0.036683506484280995,61,0.2,0.406,0.492610837438424,White,127158.0,832.2499988416478,647.1760650120677,212.34261273105386,285.65352815277674,65.4209986290019,-0.06279094481286482,0.09947445129714581
3,0.039505314675379995,62,0.215,0.406,0.529556650246305,White,127158.0,832.2499988416478,647.1760650120677,212.34261273105386,285.65352815277674,65.4209986290019,-0.03674696161042528,0.07625227628580528
4,0.045148931057576634,70,0.21899999999999997,0.406,0.5394088669950738,White,127158.0,832.2499988416478,647.1760650120677,212.34261273105386,285.65352815277674,65.4209986290019,-0.047902365449198396,0.09305129650677503
5,0.04797073924867517,73,0.22399999999999998,0.406,0.5517241379310345,White,127158.0,832.2499988416478,647.1760650120677,212.34261273105386,285.65352815277674,65.4209986290019,-0.054468245028641775,0.10243898427731694
6,0.045148931057576634,74,0.20800000000000002,0.406,0.5123152709359605,White,127158.0,832.2499988416478,647.1760650120677,212.34261273105386,285.65352815277674,65.4209986290019,-0.06420729684013962,0.10935622789771626
7,0.04797073924867517,97,0.18899999999999997,0.406,0.4655172413793103,White,127158.0,832.2499988416478,647.1760650120677,212.34261273105386,285.65352815277674,65.4209986290019,-0.08460766366038161,0.1325784029090568
8,0.0507925474397737,108,0.18600000000000003,0.406,0.4581280788177339,White,127158.0,832.2499988416478,647.1760650120677,212.34261273105386,285.65352815277674,65.4209986290019,-0.08326812195936865,0.13406066939914235
9,0.05361435563087225,109,0.192,0.406,0.4729064039408867,White,127158.0,832.2499988416478,647.1760650120677,212.34261273105386,285.65352815277674,65.4209986290019,-0.08637537972861237,0.1399897353594846
