state,county,n,features,coef,lower_coef,upper_coef,vif,std_err,R2,nrmse,rmse,R2 Adjusted,Durbin-Watson,JB,condition_number
california,,419,constant,-0.010817882973032773,-0.16307762417963145,0.14144185823356592,1.0,0.0776835414319381,0.8143339720194653,0.5291064744856229,1.1474209164840894,0.8111717768957092,0.056,39.103,62.58166815482226
california,,419,PUBLIC_TRANSPORTATION,-5.649891045377536,-6.19523430413018,-5.104547786624892,12.828318186177885,0.27823635650645107,0.8143339720194653,0.5291064744856229,1.1474209164840894,0.8111717768957092,0.056,39.103,62.58166815482226
california,,419,CAR_TRUCK_VAN_ALONE,-26.753033303426328,-29.198342636268297,-24.30772397058436,257.9273738067377,1.247606802470393,0.8143339720194653,0.5291064744856229,1.1474209164840894,0.8111717768957092,0.056,39.103,62.58166815482226
california,,419,CAR_TRUCK_VAN_CARPOOL,21.039547070831514,19.308755528721207,22.77033861294182,129.21691074444576,0.883056909239952,0.8143339720194653,0.5291064744856229,1.1474209164840894,0.8111717768957092,0.056,39.103,62.58166815482226
california,,419,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,-1.2347750127205002,-1.5644459715711472,-0.905104053869853,4.688038913431514,0.1681994688013506,0.8143339720194653,0.5291064744856229,1.1474209164840894,0.8111717768957092,0.056,39.103,62.58166815482226
california,,419,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,44.080470708153456,40.47893243385045,47.68200898245646,559.507476675229,1.8375195277056153,0.8143339720194653,0.5291064744856229,1.1474209164840894,0.8111717768957092,0.056,39.103,62.58166815482226
california,,419,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,-23.85855836652283,-25.512786306318965,-22.204330426726692,118.03764302406557,0.843993846834764,0.8143339720194653,0.5291064744856229,1.1474209164840894,0.8111717768957092,0.056,39.103,62.58166815482226
california,,419,time,0.0032437064802810223,-0.14902198149390555,0.1555093944544676,1.0000781149852394,0.07768657549703396,0.8143339720194653,0.5291064744856229,1.1474209164840894,0.8111717768957092,0.056,39.103,62.58166815482226
california,imperial,185,constant,0.048659605507413495,-1.5388426020041832,1.6361618130190103,1.0,0.8099501058732637,1.4326506506678882e-06,82159687042.11502,10.496244140799332,-0.00546304039497425,0.122,26.564,1.0
california,imperial,185,time,0.013114576571821204,-1.5743876309397749,1.6006167840834173,1.0000000000000004,0.8099501058732633,1.4326506506678882e-06,82159687042.11502,10.496244140799332,-0.00546304039497425,0.122,26.564,1.0
california,riverside,263,constant,-0.000901704666690803,-0.1360092510490014,0.13420584171561978,1.0,0.06893242162362785,0.8482000030891511,0.8285441788106852,0.7774979912262195,0.844032944350422,0.338,21.029,54.518444184215
california,riverside,263,CAR_TRUCK_VAN_CARPOOL,-13.477983600031866,-14.9096038090157,-12.046363391048033,112.27845464465445,0.7304184739713433,0.8482000030891511,0.8285441788106852,0.7774979912262195,0.844032944350422,0.338,21.029,54.518444184215
california,riverside,263,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,-7.813303406186108,-8.52268967172778,-7.103917140644436,27.568068392565745,0.3619317681335065,0.8482000030891511,0.8285441788106852,0.7774979912262195,0.844032944350422,0.338,21.029,54.518444184215
