state,county,n,features,coef,lower_coef,upper_coef,vif,std_err,R2,nrmse,rmse,R2 Adjusted,Durbin-Watson,JB,condition_number
california,,240,constant,0.15405018420326555,0.14949059217750113,0.15860977622902997,0.9999999999999998,0.0023263224621246988,0.7753204683077817,0.18345708258283439,0.026296636136554023,0.7695347292942482,0.263,35.667,65.19090980927545
california,,240,CAR_TRUCK_VAN_CARPOOL,0.5143626428792574,0.45544813124405165,0.5732771545144631,166.95237175356343,0.030058424303676397,0.7753204683077817,0.18345708258283439,0.026296636136554023,0.7695347292942482,0.263,35.667,65.19090980927545
california,,240,PUBLIC_TRANSPORTATION,-0.10224652796944228,-0.11919769939985034,-0.08529535653903422,13.821254407598154,0.008648556852249006,0.7753204683077817,0.18345708258283439,0.026296636136554023,0.7695347292942482,0.263,35.667,65.19090980927545
california,,240,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,-0.07445923482783619,-0.08628950059748246,-0.06262896905818992,6.731890320713682,0.006035849882472586,0.7753204683077817,0.18345708258283439,0.026296636136554023,0.7695347292942482,0.263,35.667,65.19090980927545
california,,240,CAR_TRUCK_VAN_ALONE,-0.6078500612170721,-0.6796861370332331,-0.536013985400911,248.2179756360411,0.03665105908987806,0.7753204683077817,0.18345708258283439,0.026296636136554023,0.7695347292942482,0.263,35.667,65.19090980927545
california,,240,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,1.0756707062264708,0.9548133493441715,1.19652806310877,702.5774610062721,0.061661916776683326,0.7753204683077817,0.18345708258283439,0.026296636136554023,0.7695347292942482,0.263,35.667,65.19090980927545
california,,240,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,-0.5224706402664689,-0.5820536881913123,-0.4628875923416255,170.76287575492944,0.030399514247369093,0.7753204683077817,0.18345708258283439,0.026296636136554023,0.7695347292942482,0.263,35.667,65.19090980927545
california,imperial,18,constant,0.46717804034565164,0.45134942629046787,0.4830066544008354,0.0,0.008075823497542732,0.9742089249412509,0.06208083621788596,0.027805630452620682,0.9707701149334177,0.452,1.848,1.0418492683116114e+33
california,imperial,18,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,-0.01305999702102632,-0.017238883723659157,-0.008881110318393483,inf,0.002132085052363693,0.9742089249412509,0.06208083621788596,0.027805630452620682,0.9707701149334177,0.452,1.848,1.0418492683116114e+33
california,imperial,18,CAR_TRUCK_VAN_CARPOOL,-0.01305999702102135,-0.01723888372365419,-0.008881110318388511,inf,0.0021320850523636934,0.9742089249412509,0.06208083621788596,0.027805630452620682,0.9707701149334177,0.452,1.848,1.0418492683116114e+33
california,imperial,18,PUBLIC_TRANSPORTATION,0.013059997021025768,0.00888111031839293,0.01723888372365861,inf,0.0021320850523636934,0.9742089249412509,0.06208083621788596,0.027805630452620682,0.9707701149334177,0.452,1.848,1.0418492683116114e+33
california,imperial,18,time,0.1689666322700957,0.15225108545956434,0.18568217908062706,1.1152067677580964,0.00852834020945477,0.9742089249412509,0.06208083621788596,0.027805630452620682,0.9707701149334177,0.452,1.848,1.0418492683116114e+33
california,imperial,18,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,-0.013059997021019176,-0.017238883723652013,-0.00888111031838634,inf,0.002132085052363693,0.9742089249412509,0.06208083621788596,0.027805630452620682,0.9707701149334177,0.452,1.848,1.0418492683116114e+33
california,sacramento,51,constant,0.07558546912625702,0.07024013615294061,0.08093080209957343,0.9999999999999998,0.0027272107006716378,0.93285748622578,0.18172248507242356,0.011323022368324324,0.9253972069175334,1.939,213.798,16.365915148118127
california,sacramento,51,time,0.016029784790564054,0.010598447599447707,0.0214611219816804,1.0324380556080954,0.002771090403630789,0.93285748622578,0.18172248507242356,0.011323022368324324,0.9253972069175334,1.939,213.798,16.365915148118127
california,sacramento,51,CAR_TRUCK_VAN_CARPOOL,-0.24118158989459865,-0.267377580854987,-0.21498559893421035,24.017076232643355,0.013365301510402196,0.93285748622578,0.18172248507242356,0.011323022368324324,0.9253972069175334,1.939,213.798,16.365915148118127
california,sacramento,51,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,0.24714456128863552,0.2108370784646125,0.28345204411265856,46.13629910185432,0.018524225930623993,0.93285748622578,0.18172248507242356,0.011323022368324324,0.9253972069175334,1.939,213.798,16.365915148118127
california,sacramento,51,PUBLIC_TRANSPORTATION,-0.13264730627050023,-0.14539587846707322,-0.11989873407392723,5.688183108087718,0.006504373569680098,0.93285748622578,0.18172248507242356,0.011323022368324324,0.9253972069175334,1.939,213.798,16.365915148118127
california,sacramento,51,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,-0.29216135292636447,-0.33309140994707015,-0.2512312959056588,58.632062567234954,0.020882682153421265,0.93285748622578,0.18172248507242356,0.011323022368324324,0.9253972069175334,1.939,213.798,16.365915148118127
california,alameda,43,constant,0.12801822161271792,0.12219180455303143,0.1338446386724044,0.9999999999999998,0.002972661765146169,0.9300047498102293,0.1270534202959003,0.013561754309156463,0.9246204997956315,0.281,0.18,6.893403296252156
california,alameda,43,PUBLIC_TRANSPORTATION,0.17866912491315962,0.15829915510896306,0.19903909471735617,12.222994977779575,0.01039284173683498,0.9300047498102293,0.1270534202959003,0.013561754309156463,0.9246204997956315,0.281,0.18,6.893403296252156
california,alameda,43,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,-0.18349987213133231,-0.20383076326293714,-0.1631689809997275,12.176141669439646,0.010372903638573896,0.9300047498102293,0.1270534202959003,0.013561754309156463,0.9246204997956315,0.281,0.18,6.893403296252156
california,alameda,43,time,0.04037514866800278,0.03449344646669471,0.04625685086931085,1.0190674416884058,0.0030008684700551383,0.9300047498102293,0.1270534202959003,0.013561754309156463,0.9246204997956315,0.281,0.18,6.893403296252156
