state,county,n,features,coef,lower_coef,upper_coef,vif,std_err,R2,nrmse,rmse,R2 Adjusted,Durbin-Watson,JB,condition_number
california,,174,constant,0.028196787076520596,0.020406593855035286,0.035986980298005906,1379.1212432727243,0.003974588378308831,0.6937134786077884,3.995220835362547,0.019475329935875425,0.6883084223479259,1.231,5.241,5463503876461709.0
california,,174,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,114481214142.9062,-446108777469.9854,675071205755.7979,inf,286015301843.3121,0.6937134786077884,3.995220835362547,0.019475329935875425,0.6883084223479259,1.231,5.241,5463503876461709.0
california,,174,PUBLIC_TRANSPORTATION,-42835360680.774315,-252590949530.45465,166920228168.906,inf,107018157576.36752,0.6937134786077884,3.995220835362547,0.019475329935875425,0.6883084223479259,1.231,5.241,5463503876461709.0
california,,174,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,-306727690481.93353,-1808707510682.354,1195252129718.4868,inf,766316234796.1329,0.6937134786077884,3.995220835362547,0.019475329935875425,0.6883084223479259,1.231,5.241,5463503876461709.0
california,,174,CAR_TRUCK_VAN_CARPOOL,-202353904130.56223,-1193237642293.628,788529834032.5034,inf,505552927634.21716,0.6937134786077884,3.995220835362547,0.019475329935875425,0.6883084223479259,1.231,5.241,5463503876461709.0
california,,174,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,125643735537.0321,-489606733094.36426,740894204168.4285,inf,313903300322.141,0.6937134786077884,3.995220835362547,0.019475329935875425,0.6883084223479259,1.231,5.241,5463503876461709.0
california,,174,CAR_TRUCK_VAN_ALONE,22582109255.37897,-87997644225.1953,133161862735.95323,inf,56418241571.721565,0.6937134786077884,3.995220835362547,0.019475329935875425,0.6883084223479259,1.231,5.241,5463503876461709.0
california,sacramento,47,constant,-0.014770109349043473,-0.023684769425743303,-0.005855449272343641,1.0000000000000002,0.004548295957499914,0.16109636792659332,14.178747542463908,0.02337337201041397,0.12296438465052939,2.077,16.203,2.6137966696185884
california,sacramento,47,CAR_TRUCK_VAN_CARPOOL,-0.019779554946968675,-0.03313541799447374,-0.006423691899463612,2.244576122079435,0.006814215840563808,0.16109636792659332,14.178747542463908,0.02337337201041397,0.12296438465052939,2.077,16.203,2.6137966696185884
california,sacramento,47,PUBLIC_TRANSPORTATION,-0.014026858883468298,-0.027382721930973367,-0.0006709958359632298,2.2445761220794314,0.006814215840563811,0.16109636792659332,14.178747542463908,0.02337337201041397,0.12296438465052939,2.077,16.203,2.6137966696185884
california,alameda,43,constant,0.00024447078505230105,-0.0155477949009982,0.016036736471102802,1.0,0.008057278411250255,9.151352886704878e-06,23015914958.201977,0.0396794709399266,-0.024380869345823397,0.605,1.922,1.0
california,alameda,43,time,0.00015607197902816738,-0.015636193707022326,0.015948337665078662,1.0000000000000002,0.008057278411250252,9.151352886704878e-06,23015914958.201977,0.0396794709399266,-0.024380869345823397,0.605,1.922,1.0
california,losangeles,180,constant,-0.0016459550279841906,-0.02447235509904471,0.021180445043076333,535.463653985176,0.01164612248523496,0.5997668935476242,1.0972071659621947,0.02225645914535426,0.5906187082572842,1.764,31.457,978693263888482.1
california,losangeles,180,CAR_TRUCK_VAN_CARPOOL,704413060832.7522,-407310542050.5215,1816136663716.026,inf,567205919838.4049,0.5997668935476242,1.0972071659621947,0.02225645914535426,0.5906187082572842,1.764,31.457,978693263888482.1
california,losangeles,180,PUBLIC_TRANSPORTATION,-689191957915.361,-1776893207557.464,398509291726.7422,inf,554949617164.3384,0.5997668935476242,1.0972071659621947,0.02225645914535426,0.5906187082572842,1.764,31.457,978693263888482.1
california,losangeles,180,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,-1183633281923.3672,-3051675102608.5605,684408538761.8259,inf,953082561574.0781,0.5997668935476242,1.0972071659621947,0.02225645914535426,0.5906187082572842,1.764,31.457,978693263888482.1
california,losangeles,180,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,488885321078.4406,-282686616987.8631,1260457259144.7444,inf,393659152074.6448,0.5997668935476242,1.0972071659621947,0.02225645914535426,0.5906187082572842,1.764,31.457,978693263888482.1
california,losangeles,180,time,0.001175763344893391,-0.003079879988166235,0.005431406677953016,1.0003265561458115,0.002171246598499809,0.5997668935476242,1.0972071659621947,0.02225645914535426,0.5906187082572842,1.764,31.457,978693263888482.1
california,sanfrancisco,23,constant,-0.00010056994468330641,-0.009956550640238902,0.00975541075087229,1.0,0.0050285615793651,3.38444137742977e-05,inf,0.013930025151014968,-0.04758359156652214,1.28,4.649,1.0000000000000002
california,sanfrancisco,23,time,-0.00013406155963374862,-0.009990042255189341,0.009721919135921844,1.0,0.005028561579365098,3.38444137742977e-05,inf,0.013930025151014968,-0.04758359156652214,1.28,4.649,1.0000000000000002
california,santaclara,34,constant,0.004924490898271086,-0.001197578439572012,0.011046560236114184,1.0,0.0031235047642056623,0.3382912314149812,112521844617.3756,0.012539950770845153,0.2956003431191736,1.251,0.318,1.3349652107266077
california,santaclara,34,CAR_TRUCK_VAN_ALONE,0.0014133529654541976,-0.004965991444113294,0.00779269737502169,1.0858144352432908,0.0032547675559017816,0.3382912314149812,112521844617.3756,0.012539950770845153,0.2956003431191736,1.251,0.318,1.3349652107266077
california,santaclara,34,PUBLIC_TRANSPORTATION,0.012757825375446372,0.006378480965878881,0.019137169785013862,1.085814435243291,0.003254767555901781,0.3382912314149812,112521844617.3756,0.012539950770845153,0.2956003431191736,1.251,0.318,1.3349652107266077
