state,county,n,features,coef,lower_coef,upper_coef,vif,std_err,R2,nrmse,rmse,R2 Adjusted,Durbin-Watson,JB,condition_number
california,,240,constant,1.0504554502426813,1.0409940202703707,1.0599168802149919,0.9999999999999998,0.004827260189954368,0.9665372079555874,0.05839367192932203,0.05671406093643617,0.9655275547473509,0.28,20.895,65.21603155591518
california,,240,PUBLIC_TRANSPORTATION,-0.6681263731106879,-0.7033069524418715,-0.6329457937795043,13.82586828135345,0.0179492751689712,0.9665372079555874,0.05839367192932203,0.05671406093643617,0.9655275547473509,0.28,20.895,65.21603155591518
california,,240,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,-3.2989248807296487,-3.4225745559692493,-3.175275205490048,170.7939180343531,0.06308656899979623,0.9665372079555874,0.05839367192932203,0.05671406093643617,0.9655275547473509,0.28,20.895,65.21603155591518
california,,240,time,-0.0016251528967213703,-0.01110473275093565,0.007854426957492909,1.0038402842775447,0.004836520333782795,0.9665372079555874,0.05839367192932203,0.05671406093643617,0.9655275547473509,0.28,20.895,65.21603155591518
california,,240,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,6.774373932994067,6.5235717891533245,7.025176076834809,702.6659847022975,0.12796027746976654,0.9665372079555874,0.05839367192932203,0.05671406093643617,0.9655275547473509,0.28,20.895,65.21603155591518
california,,240,CAR_TRUCK_VAN_CARPOOL,3.1564364593475167,3.0341794504612682,3.278693468233765,166.9682801610801,0.06237602494196349,0.9665372079555874,0.05839367192932203,0.05671406093643617,0.9655275547473509,0.28,20.895,65.21603155591518
california,,240,CAR_TRUCK_VAN_ALONE,-4.031805678928268,-4.180883102449278,-3.8827282554072577,248.26197039169952,0.07605990995969904,0.9665372079555874,0.05839367192932203,0.05671406093643617,0.9655275547473509,0.28,20.895,65.21603155591518
california,,240,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,-0.4011967998562881,-0.4257479771942414,-0.3766456225183348,6.733348422165544,0.012526110886710882,0.9665372079555874,0.05839367192932203,0.05671406093643617,0.9655275547473509,0.28,20.895,65.21603155591518
california,imperial,18,constant,1.1017666864725693,1.1012142159288392,1.1023191570162993,0.0,0.0002818727263929366,0.9999789391473203,0.0005783910877095161,0.0006687637481186145,0.9999761310336297,0.807,9.838,2.4893220140878073e+32
california,imperial,18,time,0.0056231591856063246,0.005039731779835648,0.006206586591377001,1.1152067677580964,0.0002976670437605493,0.9999789391473203,0.0005783910877095161,0.0006687637481186145,0.9999761310336297,0.807,9.838,2.4893220140878073e+32
california,imperial,18,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,-0.04720241336243254,-0.04731909884358668,-0.047085727881278405,inf,5.953340875210987e-05,0.9999789391473203,0.0005783910877095161,0.0006687637481186145,0.9999761310336297,0.807,9.838,2.4893220140878073e+32
california,imperial,18,CAR_TRUCK_VAN_ALONE,-0.04720241336243376,-0.0473190988435879,-0.047085727881279626,inf,5.953340875210986e-05,0.9999789391473203,0.0005783910877095161,0.0006687637481186145,0.9999761310336297,0.807,9.838,2.4893220140878073e+32
california,imperial,18,PUBLIC_TRANSPORTATION,0.0472024133624304,0.04708572788127626,0.04731909884358453,inf,5.9533408752109885e-05,0.9999789391473203,0.0005783910877095161,0.0006687637481186145,0.9999761310336297,0.807,9.838,2.4893220140878073e+32
