time,date,y,y_pred,state,county,ethnicity
1,2020-06-14,1.143529411764706,1.0366105532207062,california,imperial,Hispanic
2,2020-06-15,1.1423529411764706,1.0369840074518923,california,imperial,Hispanic
3,2020-06-16,1.143529411764706,1.0373574616830785,california,imperial,Hispanic
4,2020-06-17,1.1411764705882352,1.0377309159142647,california,imperial,Hispanic
5,2020-06-18,1.14,1.0381043701454509,california,imperial,Hispanic
6,2020-06-19,1.1411764705882352,1.038477824376637,california,imperial,Hispanic
7,2020-06-20,1.1423529411764706,1.038851278607823,california,imperial,Hispanic
10,2020-06-23,1.1423529411764706,1.0399716413013813,california,imperial,Hispanic
11,2020-06-24,1.1423529411764706,1.0403450955325675,california,imperial,Hispanic
12,2020-06-25,1.1423529411764706,1.0407185497637537,california,imperial,Hispanic
13,2020-06-26,1.1411764705882352,1.0410920039949398,california,imperial,Hispanic
14,2020-06-27,1.1411764705882352,1.041465458226126,california,imperial,Hispanic
16,2020-06-29,1.1388235294117648,1.0422123666884981,california,imperial,Hispanic
17,2020-06-30,1.14,1.0425858209196843,california,imperial,Hispanic
19,2020-07-02,1.14,1.0433327293820565,california,imperial,Hispanic
20,2020-07-03,1.1388235294117648,1.0437061836132426,california,imperial,Hispanic
22,2020-07-05,1.1388235294117648,1.044453092075615,california,imperial,Hispanic
23,2020-07-06,1.1376470588235297,1.0448265463068012,california,imperial,Hispanic
25,2020-07-08,1.136470588235294,1.0455734547691733,california,imperial,Hispanic
26,2020-07-09,1.136470588235294,1.0459469090003595,california,imperial,Hispanic
27,2020-07-10,1.136470588235294,1.0463203632315456,california,imperial,Hispanic
30,2020-07-13,1.136470588235294,1.047440725925104,california,imperial,Hispanic
31,2020-07-14,1.1294117647058823,1.0478141801562901,california,imperial,Hispanic
32,2020-07-15,1.128235294117647,1.0481876343874763,california,imperial,Hispanic
33,2020-07-16,1.1247058823529412,1.0485610886186625,california,imperial,Hispanic
34,2020-07-17,1.123529411764706,1.0489345428498484,california,imperial,Hispanic
35,2020-07-18,1.1211764705882352,1.0493079970810346,california,imperial,Hispanic
37,2020-07-20,1.1223529411764706,1.0500549055434067,california,imperial,Hispanic
