time,date,y,y_pred,state,county,ethnicity
102,2020-09-23,12.923679957503376,11.621611530854867,california,sanfrancisco,Black
103,2020-09-24,12.98444961247596,11.70046216430834,california,sanfrancisco,Black
104,2020-09-25,13.02496271579102,11.779312797761811,california,sanfrancisco,Black
105,2020-09-26,13.085732370763607,11.858163431215283,california,sanfrancisco,Black
106,2020-09-27,13.065475819106073,11.937014064668755,california,sanfrancisco,Black
107,2020-09-28,13.166758577393722,12.015864698122229,california,sanfrancisco,Black
108,2020-09-29,13.187015129051249,12.0947153315757,california,sanfrancisco,Black
109,2020-09-30,13.247784784023835,12.173565965029173,california,sanfrancisco,Black
110,2020-10-01,13.308554438996422,12.252416598482643,california,sanfrancisco,Black
111,2020-10-02,13.389580645626538,12.331267231936117,california,sanfrancisco,Black
112,2020-10-03,13.409837197284064,12.410117865389587,california,sanfrancisco,Black
115,2020-10-06,13.450350300599125,12.646669765750005,california,sanfrancisco,Black
116,2020-10-07,13.470606852256653,12.725520399203475,california,sanfrancisco,Black
122,2020-10-13,13.511119955571713,13.198624199924309,california,sanfrancisco,Black
123,2020-10-14,13.632659265516883,13.27747483337778,california,sanfrancisco,Black
124,2020-10-15,13.69342892048947,13.356325466831253,california,sanfrancisco,Black
125,2020-10-16,13.794711678777116,13.435176100284725,california,sanfrancisco,Black
127,2020-10-18,13.895994437064758,13.592877367191669,california,sanfrancisco,Black
129,2020-10-20,13.916250988722286,13.750578634098613,california,sanfrancisco,Black
131,2020-10-22,13.977020643694873,13.908279901005557,california,sanfrancisco,Black
134,2020-10-25,14.017533747009931,14.144831801365974,california,sanfrancisco,Black
136,2020-10-27,14.098559953640047,14.302533068272918,california,sanfrancisco,Black
138,2020-10-29,14.19984271192769,14.460234335179862,california,sanfrancisco,Black
141,2020-11-01,14.36189512518792,14.696786235540278,california,sanfrancisco,Black
143,2020-11-03,14.422664780160506,14.854487502447222,california,sanfrancisco,Black
145,2020-11-05,14.483434435133093,15.012188769354166,california,sanfrancisco,Black
148,2020-11-08,14.767026158338494,15.248740669714582,california,sanfrancisco,Black
150,2020-11-10,14.969591674913785,15.406441936621526,california,sanfrancisco,Black
151,2020-11-11,14.989848226571311,15.485292570074998,california,sanfrancisco,Black
152,2020-11-12,15.111387536516487,15.56414320352847,california,sanfrancisco,Black
155,2020-11-15,15.415235811379418,15.800695103888888,california,sanfrancisco,Black
157,2020-11-17,15.557031672982118,15.95839637079583,california,sanfrancisco,Black
158,2020-11-18,15.597544776297175,16.037247004249302,california,sanfrancisco,Black
159,2020-11-19,15.719084086242347,16.116097637702776,california,sanfrancisco,Black
162,2020-11-22,16.002675809447755,16.35264953806319,california,sanfrancisco,Black
163,2020-11-23,16.205241326023042,16.431500171516664,california,sanfrancisco,Black
164,2020-11-24,16.428063394255858,16.510350804970134,california,sanfrancisco,Black
166,2020-11-26,16.731911669118787,16.66805207187708,california,sanfrancisco,Black
169,2020-11-29,17.25858201221454,16.904603972237496,california,sanfrancisco,Black
10,2020-06-23,1.2131423714897804,-5.485282534858307,california,sanfrancisco,Asian
11,2020-06-24,1.225746448076687,-5.4064319014048365,california,sanfrancisco,Asian
13,2020-06-26,1.2667096969841345,-5.248730634497893,california,sanfrancisco,Asian
14,2020-06-27,1.2793137735710411,-5.169880001044419,california,sanfrancisco,Asian
16,2020-06-29,1.332881099065395,-5.012178734137478,california,sanfrancisco,Asian
19,2020-07-02,1.3895994437064756,-4.775626833777061,california,sanfrancisco,Asian
23,2020-07-06,1.493583075548457,-4.460224299963173,california,sanfrancisco,Asian
25,2020-07-08,1.5250932670157238,-4.302523033056225,california,sanfrancisco,Asian
26,2020-07-09,1.6070197648306181,-4.223672399602755,california,sanfrancisco,Asian
27,2020-07-10,1.6164728222707982,-4.144821766149285,california,sanfrancisco,Asian
28,2020-07-11,1.647983013738065,-4.065971132695815,california,sanfrancisco,Asian
29,2020-07-12,1.6605870903249722,-3.9871204992423372,california,sanfrancisco,Asian
