corr,Y,X,p_val,state,county,n
-0.8645070220801316,mortality_rate,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,1.4439659788383047e-56,california,imperial,185
-0.8645070220801316,mortality_rate,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,1.4439659788383047e-56,california,imperial,185
-0.8645070220801316,mortality_rate,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,1.4439659788383047e-56,california,imperial,185
0.8645070220801316,mortality_rate,PUBLIC_TRANSPORTATION,1.4439659788383047e-56,california,imperial,185
-0.8645070220801316,mortality_rate,CAR_TRUCK_VAN_ALONE,1.4439659788383047e-56,california,imperial,185
-0.8645070220801316,mortality_rate,CAR_TRUCK_VAN_CARPOOL,1.4439659788383047e-56,california,imperial,185
0.43163937628663857,mortality_rate,PUBLIC_TRANSPORTATION,2.322015852980807e-13,california,riverside,263
-0.7289326930283154,mortality_rate,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,0.004702630423481625,california,sonoma,13
-0.7289326930283154,mortality_rate,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,0.004702630423481625,california,sonoma,13
-0.7289326930283154,mortality_rate,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,0.004702630423481625,california,sonoma,13
-0.9346798241250175,mortality_rate,PUBLIC_TRANSPORTATION,2.851743835925071e-06,california,sonoma,13
0.793596077087279,mortality_rate,CAR_TRUCK_VAN_CARPOOL,0.0012028016614144634,california,sonoma,13
-0.5490280247233386,mortality_rate,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,7.0662626770241095e-19,california,sacramento,222
-0.41064391093427766,mortality_rate,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,6.226414599388707e-07,california,alameda,137
-0.5943228241598704,mortality_rate,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,7.066426582447041e-23,california,sanfrancisco,225
-0.463870229007151,mortality_rate,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,2.0953689031732494e-13,california,sanfrancisco,225
-0.6036878693950873,mortality_rate,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,9.890387076604838e-24,california,sanfrancisco,225
0.82237250073809,mortality_rate,CAR_TRUCK_VAN_CARPOOL,1.5586305828288943e-56,california,sanfrancisco,225
-0.564905045339624,mortality_rate,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,1.766881291208607e-16,california,santaclara,179
-0.7902923791834926,mortality_rate,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,1.677777031097392e-39,california,santaclara,179
-0.7902923791834926,mortality_rate,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,1.677777031097392e-39,california,santaclara,179
0.4642733394307939,mortality_rate,PUBLIC_TRANSPORTATION,5.90446300678637e-11,california,santaclara,179
0.6370225830511642,mortality_rate,CAR_TRUCK_VAN_CARPOOL,9.180894390219313e-22,california,santaclara,179
