time,date,y,y_pred,std_pred,state,county,ethnicity
1,2020-06-14,0.11928652146916956,0.11928652145679466,3.9717888266449717e-07,california,imperial,Hispanic
2,2020-06-15,-3.0531133177191805e-15,3.457594448721805e-12,3.9717888266449717e-07,california,imperial,Hispanic
3,2020-06-16,-2.664535259100376e-15,-9.074043904775623e-13,3.9717888266449717e-07,california,imperial,Hispanic
4,2020-06-17,-2.5535129566378604e-15,2.3438390985008883e-13,3.971784417081276e-07,california,imperial,Hispanic
5,2020-06-18,-1.7763568394002505e-15,-6.212649210184107e-14,3.971780007512684e-07,california,imperial,Hispanic
6,2020-06-19,-1.6653345369377348e-15,1.4395640034843213e-14,3.971784417081276e-07,california,imperial,Hispanic
10,2020-06-23,-1.4432899320127035e-15,-2.329526952197722e-16,3.971784417081276e-07,california,imperial,Hispanic
11,2020-06-24,-1.1657341758564146e-15,-3.721134321900757e-16,3.971780007512684e-07,california,imperial,Hispanic
12,2020-06-25,-8.326672684688674e-16,3.711054629828431e-16,3.9717888266449717e-07,california,imperial,Hispanic
14,2020-06-27,1.1102230246251563e-16,1.5281389164050613e-15,3.971784417081276e-07,california,imperial,Hispanic
17,2020-06-30,1.4432899320127035e-15,2.8607843226497245e-15,3.9717888266449717e-07,california,imperial,Hispanic
19,2020-07-02,2.2204460492503127e-15,3.3434796001697437e-15,3.971784417081276e-07,california,imperial,Hispanic
20,2020-07-03,2.886579864025407e-15,4.01143284171554e-15,3.971784417081276e-07,california,imperial,Hispanic
22,2020-07-05,3.996802888650564e-15,5.121274701514432e-15,3.971784417081276e-07,california,imperial,Hispanic
23,2020-07-06,4.884981308350689e-15,6.009464979675819e-15,3.971784417081276e-07,california,imperial,Hispanic
25,2020-07-08,5.440092820663267e-15,6.563124677516803e-15,3.971784417081276e-07,california,imperial,Hispanic
26,2020-07-09,5.6621374255882976e-15,6.7921810211792055e-15,3.971780007512684e-07,california,imperial,Hispanic
1,2020-06-14,-0.11902040161745135,-0.1190204016059968,3.971780007512684e-07,california,imperial,Non-Hispanic
