state,county,n,features,coef,lower_coef,upper_coef,std_err,R2,R2 Adjusted,Durbin-Watson,JB,condition_number,nrmse,rmse,low_nrmse,up_nrmse,low_rmse,up_rmse
california,,419,constant,-0.010817882972809077,-0.2494709269507596,0.22783516100514142,0.1217617571316074,0.5416423777250339,0.5360932539686785,0.049,5.41,5.857024568791018,1.9573452827258684,1.88071806959991,1.5027635621212563,2.4278842033273254,1.5689336254518156,2.0387654882442705
california,,419,time,-0.011602177996999877,-0.25025629005437633,0.2270519340603766,0.12176230207009003,0.5416423777250339,0.5360932539686785,0.049,5.41,5.857024568791018,1.9573452827258684,1.88071806959991,1.5027635621212563,2.4278842033273254,1.5689336254518156,2.0387654882442705
california,,419,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,-0.06155630605834826,-0.7149929301184145,0.5918803180017179,0.33338603268370726,0.5416423777250339,0.5360932539686785,0.049,5.41,5.857024568791018,1.9573452827258684,1.88071806959991,1.5027635621212563,2.4278842033273254,1.5689336254518156,2.0387654882442705
california,,419,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,-3.5532690632615282,-4.078429235378208,-3.0281088911448486,0.26793886332483663,0.5416423777250339,0.5360932539686785,0.049,5.41,5.857024568791018,1.9573452827258684,1.88071806959991,1.5027635621212563,2.4278842033273254,1.5689336254518156,2.0387654882442705
california,,419,PUBLIC_TRANSPORTATION,0.6318911050372445,0.35249826269338347,0.9112839473811056,0.14254736854278627,0.5416423777250339,0.5360932539686785,0.049,5.41,5.857024568791018,1.9573452827258684,1.88071806959991,1.5027635621212563,2.4278842033273254,1.5689336254518156,2.0387654882442705
california,,419,CAR_TRUCK_VAN_ALONE,3.0279508460729736,2.6053448595049975,3.4505568326409497,0.2156152992693756,0.5416423777250339,0.5360932539686785,0.049,5.41,5.857024568791018,1.9573452827258684,1.88071806959991,1.5027635621212563,2.4278842033273254,1.5689336254518156,2.0387654882442705
california,imperial,185,constant,0.04865960550731882,-0.4003357345585147,0.49765494557315226,0.22907925513562932,0.9204436833547284,0.9195694381168682,1.33,189.964,6.844612477127453e+16,23517128207408.99,2.224620503446857,1341590129070.9917,67257247347540.81,1.528289285324015,2.814478283071451
california,imperial,185,time,0.23427318585470858,-0.21482151309349262,0.6833678848029098,0.2291299484429598,0.9204436833547284,0.9195694381168682,1.33,189.964,6.844612477127453e+16,23517128207408.99,2.224620503446857,1341590129070.9917,67257247347540.81,1.528289285324015,2.814478283071451
california,imperial,185,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,-1.7523757717811097,-1.8272248882724764,-1.677526655289743,0.03818832474049323,0.9204436833547284,0.9195694381168682,1.33,189.964,6.844612477127453e+16,23517128207408.99,2.224620503446857,1341590129070.9917,67257247347540.81,1.528289285324015,2.814478283071451
california,imperial,185,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,-1.7523757717811048,-1.8272248882724713,-1.6775266552897383,0.03818832474049317,0.9204436833547284,0.9195694381168682,1.33,189.964,6.844612477127453e+16,23517128207408.99,2.224620503446857,1341590129070.9917,67257247347540.81,1.528289285324015,2.814478283071451
california,imperial,185,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,-1.7523757717811088,-1.8272248882724755,-1.677526655289742,0.03818832474049324,0.9204436833547284,0.9195694381168682,1.33,189.964,6.844612477127453e+16,23517128207408.99,2.224620503446857,1341590129070.9917,67257247347540.81,1.528289285324015,2.814478283071451
california,imperial,185,PUBLIC_TRANSPORTATION,1.7523757717811106,1.6775266552897439,1.8272248882724773,0.03818832474049326,0.9204436833547284,0.9195694381168682,1.33,189.964,6.844612477127453e+16,23517128207408.99,2.224620503446857,1341590129070.9917,67257247347540.81,1.528289285324015,2.814478283071451
california,imperial,185,CAR_TRUCK_VAN_ALONE,-1.7523757717811077,-1.8272248882724744,-1.677526655289741,0.03818832474049324,0.9204436833547284,0.9195694381168682,1.33,189.964,6.844612477127453e+16,23517128207408.99,2.224620503446857,1341590129070.9917,67257247347540.81,1.528289285324015,2.814478283071451
california,imperial,185,CAR_TRUCK_VAN_CARPOOL,-1.7523757717811133,-1.8272248882724802,-1.6775266552897463,0.03818832474049329,0.9204436833547284,0.9195694381168682,1.33,189.964,6.844612477127453e+16,23517128207408.99,2.224620503446857,1341590129070.9917,67257247347540.81,1.528289285324015,2.814478283071451
california,riverside,263,constant,-0.0009017046660899919,-0.227646312912305,0.22584290358012502,0.11568602461541583,0.570773752986343,0.5607137628219605,0.201,8.993,16.045608176200286,2.583884786554053,1.471635748627985,1.7295311458313312,3.4136416434253283,1.164484297457307,1.6781144215230936
california,riverside,263,time,0.0011133582502306089,-0.22685080341220715,0.22907751991266834,0.11630824574614171,0.570773752986343,0.5607137628219605,0.201,8.993,16.045608176200286,2.583884786554053,1.471635748627985,1.7295311458313312,3.4136416434253283,1.164484297457307,1.6781144215230936
