state,county,n,features,coef,lower_coef,upper_coef,std_err,R2,R2 Adjusted,Durbin-Watson,JB,condition_number,nrmse,rmse,low_nrmse,up_nrmse,low_rmse,up_rmse
california,,419,constant,4.568313403880413,4.236933960103028,4.899692847657799,0.16907114478438057,0.33332344139212655,0.3301182656295887,0.037,18.375,1.0001372162509257,1.3615010260937446,2.5045749756323077,1.1469214871301294,1.5573436688256241,2.152782943373116,3.0222726880505055
california,,419,time,2.107407445106512,1.776027998209898,2.438786892003126,0.1690711463758234,0.33332344139212655,0.3301182656295887,0.037,18.375,1.0001372162509257,1.3615010260937446,2.5045749756323077,1.1469214871301294,1.5573436688256241,2.152782943373116,3.0222726880505055
california,,419,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,-1.2267719670042423,-1.5581514139008559,-0.8953925201076287,0.16907114637582324,0.33332344139212655,0.3301182656295887,0.037,18.375,1.0001372162509257,1.3615010260937446,2.5045749756323077,1.1469214871301294,1.5573436688256241,2.152782943373116,3.0222726880505055
california,imperial,185,constant,19.683143024120735,19.35821012012556,20.00807592811591,0.16578209387508966,0.9670057249051808,0.9666431504535894,0.018,96.759,6.844612477127453e+16,0.17377356324538537,1.7222924798437094,0.12365732303480992,0.2178072577008573,1.2718629089580524,2.1568488922410536
california,imperial,185,time,5.0271260226654535,4.702121213758791,5.352130831572116,0.16581878005441972,0.9670057249051808,0.9666431504535894,0.018,96.759,6.844612477127453e+16,0.17377356324538537,1.7222924798437094,0.12365732303480992,0.2178072577008573,1.2718629089580524,2.1568488922410536
california,imperial,185,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,-1.8535326393918217,-1.907700107542932,-1.7993651712407113,0.027636463342403238,0.9670057249051808,0.9666431504535894,0.018,96.759,6.844612477127453e+16,0.17377356324538537,1.7222924798437094,0.12365732303480992,0.2178072577008573,1.2718629089580524,2.1568488922410536
california,imperial,185,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,-1.8535326393913432,-1.9077001075424533,-1.799365171240233,0.027636463342403193,0.9670057249051808,0.9666431504535894,0.018,96.759,6.844612477127453e+16,0.17377356324538537,1.7222924798437094,0.12365732303480992,0.2178072577008573,1.2718629089580524,2.1568488922410536
california,imperial,185,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,-1.8535326393912932,-1.9077001075424036,-1.7993651712401828,0.02763646334240324,0.9670057249051808,0.9666431504535894,0.018,96.759,6.844612477127453e+16,0.17377356324538537,1.7222924798437094,0.12365732303480992,0.2178072577008573,1.2718629089580524,2.1568488922410536
california,imperial,185,PUBLIC_TRANSPORTATION,1.8535326393917215,1.7993651712406111,1.907700107542832,0.027636463342403255,0.9670057249051808,0.9666431504535894,0.018,96.759,6.844612477127453e+16,0.17377356324538537,1.7222924798437094,0.12365732303480992,0.2178072577008573,1.2718629089580524,2.1568488922410536
california,imperial,185,CAR_TRUCK_VAN_ALONE,-1.853532639390858,-1.9077001075419684,-1.7993651712397476,0.02763646334240324,0.9670057249051808,0.9666431504535894,0.018,96.759,6.844612477127453e+16,0.17377356324538537,1.7222924798437094,0.12365732303480992,0.2178072577008573,1.2718629089580524,2.1568488922410536
california,imperial,185,CAR_TRUCK_VAN_CARPOOL,-1.8535326393921825,-1.9077001075432929,-1.799365171241072,0.027636463342403276,0.9670057249051808,0.9666431504535894,0.018,96.759,6.844612477127453e+16,0.17377356324538537,1.7222924798437094,0.12365732303480992,0.2178072577008573,1.2718629089580524,2.1568488922410536
california,riverside,263,constant,4.280476738310726,3.976581704444224,4.584371772177227,0.15504848666658227,0.4292793702377947,0.4248892115473162,0.099,5.955,1.0576482515580805,0.752318033487464,1.844222179832035,0.5864035571160668,0.8960223040431605,1.4986811858006406,2.1220358361731737
california,riverside,263,time,1.750067327955423,1.445694847679727,2.0544398082311193,0.15529208177331444,0.4292793702377947,0.4248892115473162,0.099,5.955,1.0576482515580805,0.752318033487464,1.844222179832035,0.5864035571160668,0.8960223040431605,1.4986811858006406,2.1220358361731737
california,riverside,263,CAR_TRUCK_VAN_CARPOOL,1.3818228616407748,1.0774503813650786,1.686195341916471,0.15529208177331438,0.4292793702377947,0.4248892115473162,0.099,5.955,1.0576482515580805,0.752318033487464,1.844222179832035,0.5864035571160668,0.8960223040431605,1.4986811858006406,2.1220358361731737
california,sonoma,13,constant,2.0224298872422266,1.9744056719269918,2.0704541025574614,0.024502150671038156,0.9983752703611068,0.9975629055416603,1.07,0.838,2.7952017359238696e+16,0.088462524660211,0.05981472390698993,1.2385016031234747e-15,0.09414483185175689,7.211823730794246e-16,0.06768430694306848
california,sonoma,13,time,0.08241626496203461,0.02865911409383455,0.13617341583023468,0.027427117789897988,0.9983752703611068,0.9975629055416603,1.07,0.838,2.7952017359238696e+16,0.088462524660211,0.05981472390698993,1.2385016031234747e-15,0.09414483185175689,7.211823730794246e-16,0.06768430694306848
california,sonoma,13,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,-0.7104748156141067,-0.7529480028764991,-0.6680016283517144,0.02166999350122059,0.9983752703611068,0.9975629055416603,1.07,0.838,2.7952017359238696e+16,0.088462524660211,0.05981472390698993,1.2385016031234747e-15,0.09414483185175689,7.211823730794246e-16,0.06768430694306848
california,sonoma,13,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,-0.037013283163858206,-0.07037944510736856,-0.0036471212203478542,0.017023552011995076,0.9983752703611068,0.9975629055416603,1.07,0.838,2.7952017359238696e+16,0.088462524660211,0.05981472390698993,1.2385016031234747e-15,0.09414483185175689,7.211823730794246e-16,0.06768430694306848
california,sonoma,13,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,-0.21185487230052497,-0.2259959446186038,-0.19771379998244612,0.007214832815346347,0.9983752703611068,0.9975629055416603,1.07,0.838,2.7952017359238696e+16,0.088462524660211,0.05981472390698993,1.2385016031234747e-15,0.09414483185175689,7.211823730794246e-16,0.06768430694306848
california,sonoma,13,PUBLIC_TRANSPORTATION,-1.0441481051753838,-1.115935126588918,-0.9723610837618497,0.036626031333435775,0.9983752703611068,0.9975629055416603,1.07,0.838,2.7952017359238696e+16,0.088462524660211,0.05981472390698993,1.2385016031234747e-15,0.09414483185175689,7.211823730794246e-16,0.06768430694306848
california,sonoma,13,CAR_TRUCK_VAN_ALONE,-0.28547626947741706,-0.3377571861496616,-0.2331953528051725,0.026673937077675788,0.9983752703611068,0.9975629055416603,1.07,0.838,2.7952017359238696e+16,0.088462524660211,0.05981472390698993,1.2385016031234747e-15,0.09414483185175689,7.211823730794246e-16,0.06768430694306848
california,sonoma,13,CAR_TRUCK_VAN_CARPOOL,-0.25937770010368477,-0.34216011301708416,-0.17659528719028536,0.042235924955816025,0.9983752703611068,0.9975629055416603,1.07,0.838,2.7952017359238696e+16,0.088462524660211,0.05981472390698993,1.2385016031234747e-15,0.09414483185175689,7.211823730794246e-16,0.06768430694306848
california,sacramento,222,constant,2.9051016338605358,2.824967173667877,2.9852360940531946,0.04088492866972398,0.8778770420496512,0.8767617638948535,0.027,9.404,1.004273684635924,0.28513453146704953,0.5184616619656397,0.23676449915552195,0.3155920280524813,0.44680248083783225,0.5536190836181997
california,sacramento,222,time,1.2947948186108453,1.2146596297292422,1.3749300074924484,0.04088530044979749,0.8778770420496512,0.8767617638948535,0.027,9.404,1.004273684635924,0.28513453146704953,0.5184616619656397,0.23676449915552195,0.3155920280524813,0.44680248083783225,0.5536190836181997
california,sacramento,222,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,-0.9717493357181132,-1.0518845245997162,-0.8916141468365101,0.04088530044979749,0.8778770420496512,0.8767617638948535,0.027,9.404,1.004273684635924,0.28513453146704953,0.5184616619656397,0.23676449915552195,0.3155920280524813,0.44680248083783225,0.5536190836181997
california,alameda,137,constant,2.569172723593554,2.4676801276574665,2.6706653195296415,0.05178193670208544,0.9492938881464974,0.9465423937048345,0.192,77.846,23.891861857266267,0.21748638255815925,0.38593350600743964,0.12008697349691008,0.29967661789462596,0.219778484855575,0.5197539135502238
california,alameda,137,time,0.5335578524708444,0.43103451190632935,0.6360811930353595,0.05230782681863015,0.9492938881464974,0.9465423937048345,0.192,77.846,23.891861857266267,0.21748638255815925,0.38593350600743964,0.12008697349691008,0.29967661789462596,0.219778484855575,0.5197539135502238
california,alameda,137,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,-6.550900809821406,-7.161450778502051,-5.940350841140761,0.31150508606155364,0.9492938881464974,0.9465423937048345,0.192,77.846,23.891861857266267,0.21748638255815925,0.38593350600743964,0.12008697349691008,0.29967661789462596,0.219778484855575,0.5197539135502238
california,alameda,137,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,5.220380374387446,4.647967942902346,5.792792805872546,0.2920471589209693,0.9492938881464974,0.9465423937048345,0.192,77.846,23.891861857266267,0.21748638255815925,0.38593350600743964,0.12008697349691008,0.29967661789462596,0.219778484855575,0.5197539135502238
california,alameda,137,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,5.6934449543604995,4.969706706040283,6.417183202680716,0.3692542083266414,0.9492938881464974,0.9465423937048345,0.192,77.846,23.891861857266267,0.21748638255815925,0.38593350600743964,0.12008697349691008,0.29967661789462596,0.219778484855575,0.5197539135502238
california,alameda,137,PUBLIC_TRANSPORTATION,-2.7041607807345995,-3.017915918802769,-2.39040564266643,0.1600791520755967,0.9492938881464974,0.9465423937048345,0.192,77.846,23.891861857266267,0.21748638255815925,0.38593350600743964,0.12008697349691008,0.29967661789462596,0.219778484855575,0.5197539135502238
california,alameda,137,CAR_TRUCK_VAN_ALONE,-4.2026583007333755,-4.778573135960443,-3.6267434655063084,0.2938340996056466,0.9492938881464974,0.9465423937048345,0.192,77.846,23.891861857266267,0.21748638255815925,0.38593350600743964,0.12008697349691008,0.29967661789462596,0.219778484855575,0.5197539135502238
california,alameda,137,CAR_TRUCK_VAN_CARPOOL,7.055715072723811,6.470132432073129,7.6412977133744935,0.2987666533932052,0.9492938881464974,0.9465423937048345,0.192,77.846,23.891861857266267,0.21748638255815925,0.38593350600743964,0.12008697349691008,0.29967661789462596,0.219778484855575,0.5197539135502238
california,losangeles,280,constant,5.281756770155829,5.004341945901552,5.559171594410105,0.14153817563993723,0.6360172622143678,0.6307229678465768,0.046,55.532,6.503089672558394,0.499394739817113,1.7922686445928095,0.39623016765551616,0.5966824402725845,1.3831831390032026,2.217713839754518
california,losangeles,280,time,1.4135585563990132,1.1360860117779148,1.6910311010201116,0.14156762480668286,0.6360172622143678,0.6307229678465768,0.046,55.532,6.503089672558394,0.499394739817113,1.7922686445928095,0.39623016765551616,0.5966824402725845,1.3831831390032026,2.217713839754518
california,losangeles,280,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,-0.1288089754364203,-1.001142284577087,0.7435243337042464,0.44506801486768716,0.6360172622143678,0.6307229678465768,0.046,55.532,6.503089672558394,0.499394739817113,1.7922686445928095,0.39623016765551616,0.5966824402725845,1.3831831390032026,2.217713839754518
california,losangeles,280,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,-4.6241272470770225,-5.346005469841109,-3.902249024312936,0.36830521569596264,0.6360172622143678,0.6307229678465768,0.046,55.532,6.503089672558394,0.499394739817113,1.7922686445928095,0.39623016765551616,0.5966824402725845,1.3831831390032026,2.217713839754518
california,losangeles,280,CAR_TRUCK_VAN_ALONE,4.217737646969256,3.6434383483508808,4.792036945587631,0.2930098462338648,0.6360172622143678,0.6307229678465768,0.046,55.532,6.503089672558394,0.499394739817113,1.7922686445928095,0.39623016765551616,0.5966824402725845,1.3831831390032026,2.217713839754518
california,sanfrancisco,225,constant,7.660020001089517,7.380710988210297,7.939329013968737,0.1425045984077653,0.9226494159923553,0.9205205008361815,0.111,31.101,29.587227403054275,0.40243362763244606,1.547775681190492,0.2868958224496485,0.4644326692032218,1.0609893303551918,1.7513991423158761
california,sanfrancisco,225,time,2.2994611488833145,2.0164898396187025,2.5824324581479265,0.14437311697174085,0.9226494159923553,0.9205205008361815,0.111,31.101,29.587227403054275,0.40243362763244606,1.547775681190492,0.2868958224496485,0.4644326692032218,1.0609893303551918,1.7513991423158761
california,sanfrancisco,225,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,-14.236466645131067,-16.081846902587532,-12.391086387674603,0.941520539518604,0.9226494159923553,0.9205205008361815,0.111,31.101,29.587227403054275,0.40243362763244606,1.547775681190492,0.2868958224496485,0.4644326692032218,1.0609893303551918,1.7513991423158761
california,sanfrancisco,225,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,-23.313065567451524,-26.07225527603463,-20.55387585886842,1.4077498513179096,0.9226494159923553,0.9205205008361815,0.111,31.101,29.587227403054275,0.40243362763244606,1.547775681190492,0.2868958224496485,0.4644326692032218,1.0609893303551918,1.7513991423158761
california,sanfrancisco,225,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,29.354660278378432,25.423641546343717,33.28567901041315,2.0056218020585277,0.9226494159923553,0.9205205008361815,0.111,31.101,29.587227403054275,0.40243362763244606,1.547775681190492,0.2868958224496485,0.4644326692032218,1.0609893303551918,1.7513991423158761
california,sanfrancisco,225,CAR_TRUCK_VAN_ALONE,4.9169919861649625,4.026697146818081,5.807286825511844,0.45423206089126605,0.9226494159923553,0.9205205008361815,0.111,31.101,29.587227403054275,0.40243362763244606,1.547775681190492,0.2868958224496485,0.4644326692032218,1.0609893303551918,1.7513991423158761
california,sanfrancisco,225,CAR_TRUCK_VAN_CARPOOL,3.6779939649198594,2.855414718297739,4.50057321154198,0.41968328909291863,0.9226494159923553,0.9205205008361815,0.111,31.101,29.587227403054275,0.40243362763244606,1.547775681190492,0.2868958224496485,0.4644326692032218,1.0609893303551918,1.7513991423158761
california,santaclara,179,constant,3.317284159088134,3.1691738249287247,3.4653944932475436,0.0755664970201069,0.8638329164929409,0.8598974516516964,0.087,62.697,7072565962868400.0,0.3831376631357669,0.7440662806194075,0.25397021904281497,0.4562455127928219,0.5083233680004957,0.884186225733891
california,santaclara,179,time,1.2157704705544994,1.0673416610311977,1.3641992800778011,0.07572898445066414,0.8638329164929409,0.8598974516516964,0.087,62.697,7072565962868400.0,0.3831376631357669,0.7440662806194075,0.25397021904281497,0.4562455127928219,0.5083233680004957,0.884186225733891
california,santaclara,179,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,0.7424610858106864,0.38945918429183385,1.095462987329539,0.18010301097900638,0.8638329164929409,0.8598974516516964,0.087,62.697,7072565962868400.0,0.3831376631357669,0.7440662806194075,0.25397021904281497,0.4562455127928219,0.5083233680004957,0.884186225733891
california,santaclara,179,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,1.1582550496618276,0.7393536430894312,1.577156456234224,0.21372520743489612,0.8638329164929409,0.8598974516516964,0.087,62.697,7072565962868400.0,0.3831376631357669,0.7440662806194075,0.25397021904281497,0.4562455127928219,0.5083233680004957,0.884186225733891
california,santaclara,179,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,-3.320769203856389,-4.036609647314064,-2.604928760398714,0.36522471604983414,0.8638329164929409,0.8598974516516964,0.087,62.697,7072565962868400.0,0.3831376631357669,0.7440662806194075,0.25397021904281497,0.4562455127928219,0.5083233680004957,0.884186225733891
california,santaclara,179,CAR_TRUCK_VAN_ALONE,0.7901338325249563,0.6156414132506713,0.9646262517992412,0.08902674452769638,0.8638329164929409,0.8598974516516964,0.087,62.697,7072565962868400.0,0.3831376631357669,0.7440662806194075,0.25397021904281497,0.4562455127928219,0.5083233680004957,0.884186225733891
california,santaclara,179,CAR_TRUCK_VAN_CARPOOL,1.1905742743624153,1.0130053683201297,1.3681431804047008,0.0905963806338192,0.8638329164929409,0.8598974516516964,0.087,62.697,7072565962868400.0,0.3831376631357669,0.7440662806194075,0.25397021904281497,0.4562455127928219,0.5083233680004957,0.884186225733891
