time,y,y_pred
1,0.031039890102083925,0.010242762832531033
46,0.03386169829318247,0.04055602759028054
61,0.036683506484281016,0.05066044917619704
1,0.05970352067482172,0.07059857580188542
14,0.06716646075917444,0.07935574117634638
37,0.08955528101223259,0.09484918760808501
40,0.09701822109658532,0.09687007192526831
41,0.10448116118093803,0.09754370003099608
49,0.11194410126529074,0.10293272487681822
55,0.11940704134964344,0.10697449351118482
1,0.06302038293453405,0.0573800398954767
2,0.06617140208126075,0.058053668001204456
4,0.06932242122798744,0.059400924212659995
16,0.07247344037471415,0.0674844614813932
39,0.07562445952144085,0.08297790791313184
41,0.07877547866816756,0.08432516412458736
47,0.08192649781489426,0.08836693275895396
55,0.08507751696162097,0.0937559576047761
1,0.08102620663011521,0.10038279822055468
4,0.101282758287644,0.10240368253773799
41,0.1215393099451728,0.12732792244966534
55,0.1417958616027016,0.1367587159298541
61,0.16205241326023045,0.1408004845642207
54,0.025208153173813617,0.026154790478722427
