state,county,n,features,coef,R2,nrmse,rmse,low_nrmse,up_nrmse,low_rmse,up_rmse
california,imperial,105,constant,0.0,-0.045494246710150454,41553077649687.17,1.857624151881739,4043220664221.0625,149990169631723.78,1.486410883740977,3.8569542811740005
california,imperial,105,time,0.6175015924014443,-0.045494246710150454,41553077649687.17,1.857624151881739,4043220664221.0625,149990169631723.78,1.486410883740977,3.8569542811740005
california,imperial,105,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,0.0,-0.045494246710150454,41553077649687.17,1.857624151881739,4043220664221.0625,149990169631723.78,1.486410883740977,3.8569542811740005
california,imperial,105,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,0.0,-0.045494246710150454,41553077649687.17,1.857624151881739,4043220664221.0625,149990169631723.78,1.486410883740977,3.8569542811740005
california,imperial,105,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,82473843622512.16,-0.045494246710150454,41553077649687.17,1.857624151881739,4043220664221.0625,149990169631723.78,1.486410883740977,3.8569542811740005
california,imperial,105,PUBLIC_TRANSPORTATION,0.0,-0.045494246710150454,41553077649687.17,1.857624151881739,4043220664221.0625,149990169631723.78,1.486410883740977,3.8569542811740005
california,imperial,105,CAR_TRUCK_VAN_ALONE,0.0,-0.045494246710150454,41553077649687.17,1.857624151881739,4043220664221.0625,149990169631723.78,1.486410883740977,3.8569542811740005
california,imperial,105,CAR_TRUCK_VAN_CARPOOL,57593466216.8381,-0.045494246710150454,41553077649687.17,1.857624151881739,4043220664221.0625,149990169631723.78,1.486410883740977,3.8569542811740005
california,riverside,375,constant,0.0,0.6631308592408323,1.7801127660757905,1.6245304837979728,1.2617740898241023,11.634562261994832,1.453633316363189,4.027061988495978
california,riverside,375,time,0.0,0.6631308592408323,1.7801127660757905,1.6245304837979728,1.2617740898241023,11.634562261994832,1.453633316363189,4.027061988495978
california,riverside,375,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,-0.0,0.6631308592408323,1.7801127660757905,1.6245304837979728,1.2617740898241023,11.634562261994832,1.453633316363189,4.027061988495978
california,riverside,375,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,-0.0,0.6631308592408323,1.7801127660757905,1.6245304837979728,1.2617740898241023,11.634562261994832,1.453633316363189,4.027061988495978
california,riverside,375,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,-4.150178740239822,0.6631308592408323,1.7801127660757905,1.6245304837979728,1.2617740898241023,11.634562261994832,1.453633316363189,4.027061988495978
california,riverside,375,PUBLIC_TRANSPORTATION,-0.0,0.6631308592408323,1.7801127660757905,1.6245304837979728,1.2617740898241023,11.634562261994832,1.453633316363189,4.027061988495978
california,riverside,375,CAR_TRUCK_VAN_ALONE,1.4240299428215686,0.6631308592408323,1.7801127660757905,1.6245304837979728,1.2617740898241023,11.634562261994832,1.453633316363189,4.027061988495978
california,riverside,375,CAR_TRUCK_VAN_CARPOOL,1.3347387883702422,0.6631308592408323,1.7801127660757905,1.6245304837979728,1.2617740898241023,11.634562261994832,1.453633316363189,4.027061988495978
california,sonoma,110,constant,0.0,-1.2238340166826185,63.87159925719279,10.799962702326491,1.3391579519345593,139.29424345742686,4.932889296634073,24.030978573334224
california,sonoma,110,time,0.0,-1.2238340166826185,63.87159925719279,10.799962702326491,1.3391579519345593,139.29424345742686,4.932889296634073,24.030978573334224
california,sonoma,110,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,-0.0,-1.2238340166826185,63.87159925719279,10.799962702326491,1.3391579519345593,139.29424345742686,4.932889296634073,24.030978573334224
california,sonoma,110,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,-0.0,-1.2238340166826185,63.87159925719279,10.799962702326491,1.3391579519345593,139.29424345742686,4.932889296634073,24.030978573334224
california,sonoma,110,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,-15.756162970570472,-1.2238340166826185,63.87159925719279,10.799962702326491,1.3391579519345593,139.29424345742686,4.932889296634073,24.030978573334224
california,sonoma,110,PUBLIC_TRANSPORTATION,-5.046411041420449,-1.2238340166826185,63.87159925719279,10.799962702326491,1.3391579519345593,139.29424345742686,4.932889296634073,24.030978573334224
california,sonoma,110,CAR_TRUCK_VAN_ALONE,-1.3994120739031652,-1.2238340166826185,63.87159925719279,10.799962702326491,1.3391579519345593,139.29424345742686,4.932889296634073,24.030978573334224
california,sonoma,110,CAR_TRUCK_VAN_CARPOOL,-0.0,-1.2238340166826185,63.87159925719279,10.799962702326491,1.3391579519345593,139.29424345742686,4.932889296634073,24.030978573334224
california,sacramento,424,constant,0.0,0.29385715536049584,3.692154252898106,1.3088337346235803,1.4786894312806393,7.373591093032006,0.9325052689078324,3.3789332005117254
california,sacramento,424,time,-0.0,0.29385715536049584,3.692154252898106,1.3088337346235803,1.4786894312806393,7.373591093032006,0.9325052689078324,3.3789332005117254
california,sacramento,424,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,-2.267620639158681,0.29385715536049584,3.692154252898106,1.3088337346235803,1.4786894312806393,7.373591093032006,0.9325052689078324,3.3789332005117254
california,sacramento,424,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,-0.0,0.29385715536049584,3.692154252898106,1.3088337346235803,1.4786894312806393,7.373591093032006,0.9325052689078324,3.3789332005117254
