state,county,n,features,coef,R2,nrmse,rmse,low_nrmse,up_nrmse,low_rmse,up_rmse
california,"alameda,imperial,riverside,sacramento,sanfrancisco,sonoma",505,constant,0.0,0.8811286768171824,0.20450569811236666,0.20800171487893307,0.12743460264392584,0.16603897818255822,0.13045995588464607,0.15754882522740166
california,"alameda,imperial,riverside,sacramento,sanfrancisco,sonoma",505,time,0.0,0.8811286768171824,0.20450569811236666,0.20800171487893307,0.12743460264392584,0.16603897818255822,0.13045995588464607,0.15754882522740166
california,"alameda,imperial,riverside,sacramento,sanfrancisco,sonoma",505,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,-0.22908064975814588,0.8811286768171824,0.20450569811236666,0.20800171487893307,0.12743460264392584,0.16603897818255822,0.13045995588464607,0.15754882522740166
california,"alameda,imperial,riverside,sacramento,sanfrancisco,sonoma",505,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,0.0,0.8811286768171824,0.20450569811236666,0.20800171487893307,0.12743460264392584,0.16603897818255822,0.13045995588464607,0.15754882522740166
california,"alameda,imperial,riverside,sacramento,sanfrancisco,sonoma",505,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,-0.0,0.8811286768171824,0.20450569811236666,0.20800171487893307,0.12743460264392584,0.16603897818255822,0.13045995588464607,0.15754882522740166
california,"alameda,imperial,riverside,sacramento,sanfrancisco,sonoma",505,PUBLIC_TRANSPORTATION,0.1317187109997985,0.8811286768171824,0.20450569811236666,0.20800171487893307,0.12743460264392584,0.16603897818255822,0.13045995588464607,0.15754882522740166
california,"alameda,imperial,riverside,sacramento,sanfrancisco,sonoma",505,CAR_TRUCK_VAN_ALONE,0.0,0.8811286768171824,0.20450569811236666,0.20800171487893307,0.12743460264392584,0.16603897818255822,0.13045995588464607,0.15754882522740166
california,"alameda,imperial,riverside,sacramento,sanfrancisco,sonoma",505,CAR_TRUCK_VAN_CARPOOL,0.0,0.8811286768171824,0.20450569811236666,0.20800171487893307,0.12743460264392584,0.16603897818255822,0.13045995588464607,0.15754882522740166
california,None,450,constant,0.0,0.9126846197579568,0.04703307788477409,0.05485877155954944,0.03856724623437534,0.05307702940669062,0.043974284349717264,0.06337342601512831
california,None,450,time,-0.03231903137827073,0.9126846197579568,0.04703307788477409,0.05485877155954944,0.03856724623437534,0.05307702940669062,0.043974284349717264,0.06337342601512831
california,None,450,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,-0.23351412491424767,0.9126846197579568,0.04703307788477409,0.05485877155954944,0.03856724623437534,0.05307702940669062,0.043974284349717264,0.06337342601512831
california,None,450,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,-0.03614246708591943,0.9126846197579568,0.04703307788477409,0.05485877155954944,0.03856724623437534,0.05307702940669062,0.043974284349717264,0.06337342601512831
california,None,450,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,0.017117252117827848,0.9126846197579568,0.04703307788477409,0.05485877155954944,0.03856724623437534,0.05307702940669062,0.043974284349717264,0.06337342601512831
california,None,450,PUBLIC_TRANSPORTATION,0.09996127482099942,0.9126846197579568,0.04703307788477409,0.05485877155954944,0.03856724623437534,0.05307702940669062,0.043974284349717264,0.06337342601512831
california,None,450,CAR_TRUCK_VAN_ALONE,-0.0002123975775467034,0.9126846197579568,0.04703307788477409,0.05485877155954944,0.03856724623437534,0.05307702940669062,0.043974284349717264,0.06337342601512831
california,None,450,CAR_TRUCK_VAN_CARPOOL,-0.00048318879848967435,0.9126846197579568,0.04703307788477409,0.05485877155954944,0.03856724623437534,0.05307702940669062,0.043974284349717264,0.06337342601512831
california,"alameda,imperial,riverside,sacramento,sanfrancisco,sonoma",505,constant,0.0,0.12600309713608504,0.2546784378910582,0.2697789054286533,0.13561218834652128,0.25885571930306117,0.1413037129107541,0.23514159112564875
california,"alameda,imperial,riverside,sacramento,sanfrancisco,sonoma",505,time,-0.0,0.12600309713608504,0.2546784378910582,0.2697789054286533,0.13561218834652128,0.25885571930306117,0.1413037129107541,0.23514159112564875
california,"alameda,imperial,riverside,sacramento,sanfrancisco,sonoma",505,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,-0.09954388988025664,0.12600309713608504,0.2546784378910582,0.2697789054286533,0.13561218834652128,0.25885571930306117,0.1413037129107541,0.23514159112564875
california,"alameda,imperial,riverside,sacramento,sanfrancisco,sonoma",505,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,0.0,0.12600309713608504,0.2546784378910582,0.2697789054286533,0.13561218834652128,0.25885571930306117,0.1413037129107541,0.23514159112564875
california,"alameda,imperial,riverside,sacramento,sanfrancisco,sonoma",505,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,-0.0,0.12600309713608504,0.2546784378910582,0.2697789054286533,0.13561218834652128,0.25885571930306117,0.1413037129107541,0.23514159112564875
california,"alameda,imperial,riverside,sacramento,sanfrancisco,sonoma",505,PUBLIC_TRANSPORTATION,0.0,0.12600309713608504,0.2546784378910582,0.2697789054286533,0.13561218834652128,0.25885571930306117,0.1413037129107541,0.23514159112564875
california,"alameda,imperial,riverside,sacramento,sanfrancisco,sonoma",505,CAR_TRUCK_VAN_ALONE,-0.0,0.12600309713608504,0.2546784378910582,0.2697789054286533,0.13561218834652128,0.25885571930306117,0.1413037129107541,0.23514159112564875
