state,county,n,features,coef,lower_coef,upper_coef,std_err,R2,R2 Adjusted,Durbin-Watson,JB,condition_number,nrmse,rmse,low_nrmse,up_nrmse,low_rmse,up_rmse
california,,460,constant,1.211163346879663e-09,1.17798833944298e-09,1.244338354316346e-09,1.692602420238936e-11,0.8671869761294901,0.8642290023239109,0.037,28.864,8.012856630862237e+19,0.38396184905857356,1.843632652205611,0.32024212929887613,0.4339809561998486,1.5641697590935337,2.0447084054412157
california,,460,time,3.7975236596243374,3.264639862968939,4.330407456279736,0.2718794880894889,0.8671869761294901,0.8642290023239109,0.037,28.864,8.012856630862237e+19,0.38396184905857356,1.843632652205611,0.32024212929887613,0.4339809561998486,1.5641697590935337,2.0447084054412157
california,,460,retail_and_recreation_percent_change_from_baseline,0.09426255065492918,-0.19069831857667774,0.3792234198865361,0.14538819858755456,0.8671869761294901,0.8642290023239109,0.037,28.864,8.012856630862237e+19,0.38396184905857356,1.843632652205611,0.32024212929887613,0.4339809561998486,1.5641697590935337,2.0447084054412157
california,,460,grocery_and_pharmacy_percent_change_from_baseline,0.1488315239327425,-0.18927789756006788,0.4869409454255529,0.17250480688408693,0.8671869761294901,0.8642290023239109,0.037,28.864,8.012856630862237e+19,0.38396184905857356,1.843632652205611,0.32024212929887613,0.4339809561998486,1.5641697590935337,2.0447084054412157
california,,460,parks_percent_change_from_baseline,0.03599666962538001,-0.42137378283243293,0.49336712208319294,0.23335227166214947,0.8671869761294901,0.8642290023239109,0.037,28.864,8.012856630862237e+19,0.38396184905857356,1.843632652205611,0.32024212929887613,0.4339809561998486,1.5641697590935337,2.0447084054412157
california,,460,transit_stations_percent_change_from_baseline,0.20025869079316658,-0.5329944032238618,0.933511784810195,0.37410872143725943,0.8671869761294901,0.8642290023239109,0.037,28.864,8.012856630862237e+19,0.38396184905857356,1.843632652205611,0.32024212929887613,0.4339809561998486,1.5641697590935337,2.0447084054412157
california,,460,workplaces_percent_change_from_baseline,0.4447724913339284,-0.7560487808997958,1.6455937635676525,0.6126639144049613,0.8671869761294901,0.8642290023239109,0.037,28.864,8.012856630862237e+19,0.38396184905857356,1.843632652205611,0.32024212929887613,0.4339809561998486,1.5641697590935337,2.0447084054412157
california,,460,residential_percent_change_from_baseline,0.3077513985633737,-0.8893853919323151,1.5048881890590626,0.6107840767835148,0.8671869761294901,0.8642290023239109,0.037,28.864,8.012856630862237e+19,0.38396184905857356,1.843632652205611,0.32024212929887613,0.4339809561998486,1.5641697590935337,2.0447084054412157
california,,460,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,1.1614278059775165,1.0754106830423966,1.2474449289126364,0.0438862872117958,0.8671869761294901,0.8642290023239109,0.037,28.864,8.012856630862237e+19,0.38396184905857356,1.843632652205611,0.32024212929887613,0.4339809561998486,1.5641697590935337,2.0447084054412157
california,,460,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,1.1527073628777371,1.0720410500746542,1.23337367568082,0.04115628204238918,0.8671869761294901,0.8642290023239109,0.037,28.864,8.012856630862237e+19,0.38396184905857356,1.843632652205611,0.32024212929887613,0.4339809561998486,1.5641697590935337,2.0447084054412157
california,,460,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,1.358969627200872,1.288868816516638,1.429070437885106,0.03576571973685413,0.8671869761294901,0.8642290023239109,0.037,28.864,8.012856630862237e+19,0.38396184905857356,1.843632652205611,0.32024212929887613,0.4339809561998486,1.5641697590935337,2.0447084054412157
california,,460,PUBLIC_TRANSPORTATION,0.5647600917455009,0.45815005522580804,0.6713701282651937,0.0543928757753535,0.8671869761294901,0.8642290023239109,0.037,28.864,8.012856630862237e+19,0.38396184905857356,1.843632652205611,0.32024212929887613,0.4339809561998486,1.5641697590935337,2.0447084054412157
california,,460,CAR_TRUCK_VAN_ALONE,0.3874411154742426,0.32868369795867036,0.4461985329898148,0.02997827424263889,0.8671869761294901,0.8642290023239109,0.037,28.864,8.012856630862237e+19,0.38396184905857356,1.843632652205611,0.32024212929887613,0.4339809561998486,1.5641697590935337,2.0447084054412157
california,,460,CAR_TRUCK_VAN_CARPOOL,0.3131687753922171,0.1769421879271031,0.4493953628573311,0.06950336095158878,0.8671869761294901,0.8642290023239109,0.037,28.864,8.012856630862237e+19,0.38396184905857356,1.843632652205611,0.32024212929887613,0.4339809561998486,1.5641697590935337,2.0447084054412157
california,,460,PERCENT_INSURED,0.2794139363390111,0.258552859341508,0.30027501333651424,0.010643406631379136,0.8671869761294901,0.8642290023239109,0.037,28.864,8.012856630862237e+19,0.38396184905857356,1.843632652205611,0.32024212929887613,0.4339809561998486,1.5641697590935337,2.0447084054412157
california,,460,BELOW_POVERTY_LEVEL,1.19722271011686,1.1322229365544607,1.2622224836792593,0.03316314977673437,0.8671869761294901,0.8642290023239109,0.037,28.864,8.012856630862237e+19,0.38396184905857356,1.843632652205611,0.32024212929887613,0.4339809561998486,1.5641697590935337,2.0447084054412157
california,,460,HOUSEHOLD_MEDIAN_INCOME_DOLLARS_OVERALL,0.0001004902516202129,9.7737721254194e-05,0.0001032427819862318,1.4043522275606652e-06,0.8671869761294901,0.8642290023239109,0.037,28.864,8.012856630862237e+19,0.38396184905857356,1.843632652205611,0.32024212929887613,0.4339809561998486,1.5641697590935337,2.0447084054412157
