Hispanic,White,Asian,Black,Multi-Race,American Indian/Alaska Native,Native Hawaiian/Pacific Islander,date,Hispanic_discrepancy,White_discrepancy,Asian_discrepancy,Black_discrepancy,Multi-Race_discrepancy,American Indian/Alaska Native_discrepancy,Native Hawaiian/Pacific Islander_discrepancy,Hispanic_rates,White_rates,Asian_rates,Black_rates,Multi-Race_rates,American Indian/Alaska Native_rates,Native Hawaiian/Pacific Islander_rates,Hispanic_covidperc,White_covidperc,Asian_covidperc,Black_covidperc,Multi-Race_covidperc,American Indian/Alaska Native_covidperc,Native Hawaiian/Pacific Islander_covidperc,Hispanic_demperc,White_demperc,Asian_demperc,Black_demperc,Multi-Race_demperc,American Indian/Alaska Native_demperc,Native Hawaiian/Pacific Islander_demperc,Other
185186,55755,17534,13795,2563,754,1895,2020-08-01,1.693858442804924,0.5489944053083461,0.4357909267305068,0.9039079357154043,0.2998907522444184,0.7763695354241767,1.8970199468393945,11.895438746293669,3.865979007496851,2.8629768728821277,5.37126876487737,1.6216500904036708,1.1926689115922433,9.591968540975284,0.6673802264651401,0.20093195234285466,0.06318968437592348,0.049714936464347236,0.009236635169128088,0.002717293373984619,0.00682927180862182,0.394,0.366,0.145,0.055,0.0308,0.0035,0.0036,0.0025
189415,56636,17776,14024,2640,767,1927,2020-08-02,1.697648996113731,0.546438439179007,0.43290818174788875,0.9004072185384755,0.302679470008248,0.7738505116544208,1.8902052643246563,12.167088927506482,3.9270663988627326,2.9024909827964356,5.460432994464679,1.6703691918321073,1.2132321686886613,9.75394373533476,0.6688737044688101,0.19999646873951657,0.06277168635344386,0.04952239701961615,0.00932252767625404,0.0027084767907904726,0.0068047389515687624,0.394,0.366,0.145,0.055,0.0308,0.0035,0.0036,0.0025
205622,60095,19017,14984,2914,822,2034,2020-08-06,1.7083592439996478,0.537480978208762,0.4293187429225732,0.8918070877951463,0.30970247476296814,0.7687933498439966,1.8494998166867438,13.20814697596145,4.1669089490722495,3.1051232571917087,5.83422190452501,1.843733267044985,1.3002305640965834,10.295548291474262,0.6730935421358613,0.19671803802440685,0.06225121772377311,0.049049389828733046,0.009538836222699418,0.0026907767244539883,0.006658199340072278,0.394,0.366,0.145,0.055,0.0308,0.0035,0.0036,0.0025
205622,60095,19017,14984,2914,822,2034,2020-08-07,1.7083592439996478,0.537480978208762,0.4293187429225732,0.8918070877951463,0.30970247476296814,0.7687933498439966,1.8494998166867438,13.20814697596145,4.1669089490722495,3.1051232571917087,5.83422190452501,1.843733267044985,1.3002305640965834,10.295548291474262,0.6730935421358613,0.19671803802440685,0.06225121772377311,0.049049389828733046,0.009538836222699418,0.0026907767244539883,0.006658199340072278,0.394,0.366,0.145,0.055,0.0308,0.0035,0.0036,0.0025
205622,60095,19017,14984,2914,822,2034,2020-08-08,1.7083592439996478,0.537480978208762,0.4293187429225732,0.8918070877951463,0.30970247476296814,0.7687933498439966,1.8494998166867438,13.20814697596145,4.1669089490722495,3.1051232571917087,5.83422190452501,1.843733267044985,1.3002305640965834,10.295548291474262,0.6730935421358613,0.19671803802440685,0.06225121772377311,0.049049389828733046,0.009538836222699418,0.0026907767244539883,0.006658199340072278,0.394,0.366,0.145,0.055,0.0308,0.0035,0.0036,0.0025
226715,65396,20696,16390,3262,913,2232,2020-08-12,1.7145766490443746,0.5324060369614644,0.4252959871835813,0.8879512759085113,0.3155775583994556,0.7772766202343918,1.8474154062526071,14.56305765752254,4.534473377710771,3.379272804902961,6.381666912384205,2.0639182968773992,1.4441733637715095,11.297769806573525,0.6755431997234836,0.19486060952789597,0.06166791814161929,0.04883732017496812,0.009719788798703234,0.0027204681708203715,0.006650695462509386,0.394,0.366,0.145,0.055,0.0308,0.0035,0.0036,0.0025
226715,65396,20696,16390,3262,913,2232,2020-08-13,1.7145766490443746,0.5324060369614644,0.4252959871835813,0.8879512759085113,0.3155775583994556,0.7772766202343918,1.8474154062526071,14.56305765752254,4.534473377710771,3.379272804902961,6.381666912384205,2.0639182968773992,1.4441733637715095,11.297769806573525,0.6755431997234836,0.19486060952789597,0.06166791814161929,0.04883732017496812,0.009719788798703234,0.0027204681708203715,0.006650695462509386,0.394,0.366,0.145,0.055,0.0308,0.0035,0.0036,0.0025
235700,68063,21537,17130,3397,960,2302,2020-08-14,1.7136700103807543,0.5327136657824135,0.42548185271595107,0.8921923791770736,0.31594294805109235,0.7857185826127844,1.8317519155414361,15.14020991058405,4.719399680517589,3.516592500927477,6.6697958638890436,2.1493349032779046,1.5185174471200975,11.652090544234882,0.6751859840900172,0.19497320167636334,0.0616948686438129,0.049070580854739046,0.009731042799973645,0.0027500150391447454,0.00659430689594917,0.394,0.366,0.145,0.055,0.0308,0.0035,0.0036,0.0025
235700,68063,21537,17130,3397,960,2302,2020-08-15,1.7136700103807543,0.5327136657824135,0.42548185271595107,0.8921923791770736,0.31594294805109235,0.7857185826127844,1.8317519155414361,15.14020991058405,4.719399680517589,3.516592500927477,6.6697958638890436,2.1493349032779046,1.5185174471200975,11.652090544234882,0.6751859840900172,0.19497320167636334,0.0616948686438129,0.049070580854739046,0.009731042799973645,0.0027500150391447454,0.00659430689594917,0.394,0.366,0.145,0.055,0.0308,0.0035,0.0036,0.0025
235700,68063,21537,17130,3397,960,2302,2020-08-16,1.7136700103807543,0.5327136657824135,0.42548185271595107,0.8921923791770736,0.31594294805109235,0.7857185826127844,1.8317519155414361,15.14020991058405,4.719399680517589,3.516592500927477,6.6697958638890436,2.1493349032779046,1.5185174471200975,11.652090544234882,0.6751859840900172,0.19497320167636334,0.0616948686438129,0.049070580854739046,0.009731042799973645,0.0027500150391447454,0.00659430689594917,0.394,0.366,0.145,0.055,0.0308,0.0035,0.0036,0.0025
253097,71980,23023,18254,3730,1023,2445,2020-08-21,1.7196485966848858,0.526477348981311,0.4250527646614865,0.8884731150975208,0.32419555002756273,0.7824498711978901,1.8181315229651205,16.257707712087786,4.990999353593819,3.759228729574839,7.107440379418015,2.3600291990658184,1.618170154587354,12.375917194028796,0.6775415470938451,0.19269070972715982,0.06163265087591554,0.04886602133036364,0.009985222940848932,0.0027385745491926156,0.006545273482674433,0.394,0.366,0.145,0.055,0.0308,0.0035,0.0036,0.0025
253097,71980,23023,18254,3730,1023,2445,2020-08-22,1.7196485966848858,0.526477348981311,0.4250527646614865,0.8884731150975208,0.32419555002756273,0.7824498711978901,1.8181315229651205,16.257707712087786,4.990999353593819,3.759228729574839,7.107440379418015,2.3600291990658184,1.618170154587354,12.375917194028796,0.6775415470938451,0.19269070972715982,0.06163265087591554,0.04886602133036364,0.009985222940848932,0.0027385745491926156,0.006545273482674433,0.394,0.366,0.145,0.055,0.0308,0.0035,0.0036,0.0025
260163,73561,23584,18651,3843,1041,2498,2020-08-23,1.7225190698128212,0.5243017021341683,0.4242913642476776,0.8846147187728183,0.32548756139501717,0.7758851034159441,1.8101087253617247,16.71159283397233,5.10062383231057,3.8508296207398254,7.262017668265881,2.431526062201056,1.646642356720856,12.64418860968668,0.6786725135062516,0.1918944229811056,0.06152224781591325,0.048653809532505005,0.01002501689096653,0.002715597861955804,0.006516391411302209,0.394,0.366,0.145,0.055,0.0308,0.0035,0.0036,0.0025
262106,74224,23811,18817,3875,1051,2510,2020-08-24,1.7216718034501959,0.5248472134858467,0.42499053583505,0.885436297476857,0.32560466340493976,0.7771490092644148,1.8044333561655261,16.83640160722759,5.146595387901467,3.88789450896523,7.326652000630481,2.451772961495991,1.6624602467950236,12.704929307571483,0.6783386905593772,0.1920940801358199,0.06162362769608224,0.04869899636122714,0.010028623632872146,0.002720021532425452,0.006495960082195894,0.394,0.366,0.145,0.055,0.0308,0.0035,0.0036,0.0025
266430,75578,24252,19168,3949,1075,2548,2020-08-25,1.7206571860347966,0.5254383403551217,0.42558568044222167,0.8867915799213508,0.3262450018175209,0.7815339876408579,1.8009612666101216,17.114154121666985,5.240479982577294,3.9599016266189895,7.463318570871289,2.498593916115527,1.7004231829730259,12.897274850873362,0.6779389312977099,0.19231043256997454,0.06170992366412214,0.0487735368956743,0.010048346055979644,0.0027353689567430027,0.006483460559796437,0.394,0.366,0.145,0.055,0.0308,0.0035,0.0036,0.0025
266430,75578,24252,19168,3949,1075,2548,2020-08-26,1.7206571860347966,0.5254383403551217,0.42558568044222167,0.8867915799213508,0.3262450018175209,0.7815339876408579,1.8009612666101216,17.114154121666985,5.240479982577294,3.9599016266189895,7.463318570871289,2.498593916115527,1.7004231829730259,12.897274850873362,0.6779389312977099,0.19231043256997454,0.06170992366412214,0.0487735368956743,0.010048346055979644,0.0027353689567430027,0.006483460559796437,0.394,0.366,0.145,0.055,0.0308,0.0035,0.0036,0.0025
269683,76255,24476,19321,4026,1110,2569,2020-08-27,1.722208683799668,0.5242225104053924,0.4247181964573269,0.8838841311667399,0.3288906142167011,0.7979641131815044,1.7955191000178925,17.323110858362487,5.287422279915207,3.9964766705066133,7.522891178412155,2.5473130175439636,1.7557857982326128,13.003571072171768,0.6785502214170692,0.1918654388083736,0.0615841384863124,0.048613627214170695,0.010129830917874396,0.0027928743961352655,0.006463868760064413,0.394,0.366,0.145,0.055,0.0308,0.0035,0.0036,0.0025
273132,76976,24747,19495,4101,1131,2581,2020-08-28,1.7237498884679572,0.5229644196276395,0.42437759196455516,0.8813703534500823,0.33108304505722963,0.8035121509011449,1.7827210470491928,17.544657672030727,5.337415479886604,4.040725942352801,7.590640418360589,2.594766687766467,1.789003367388365,13.064311770056573,0.6791574560563751,0.19140497758371605,0.06153475083486049,0.04847536943975453,0.010197357787762673,0.002812292528154007,0.006417795769377094,0.394,0.366,0.145,0.055,0.0308,0.0035,0.0036,0.0025
276628,77747,24997,19680,4171,1147,2602,2020-08-29,1.7251838525565384,0.5219609635742989,0.4235994207175822,0.8792206388109791,0.33275527044140113,0.8052502032431855,1.7759889569252376,17.76922353476896,5.3908756146687775,4.081546303834524,7.6626726562368,2.639056779974136,1.8143119915070332,13.170607991354979,0.6797224379072762,0.1910377126681934,0.06142191600404942,0.04835713513460385,0.010248862329595156,0.0028183757113511496,0.0063935602449308555,0.394,0.366,0.145,0.055,0.0308,0.0035,0.0036,0.0025
279244,78587,25300,19874,4243,1156,2624,2020-08-30,1.7243134695234121,0.5223940442864542,0.4245033394821999,0.8791261289874523,0.3351590165627165,0.8035601328515679,1.7733314734978856,17.937262521303065,5.449120119489822,4.131020581950373,7.738209165144824,2.6846123033877394,1.8285480925737843,13.28196593747712,0.6793795069922244,0.19119622020884222,0.061552984224918984,0.04835193709430988,0.01032289771013167,0.002812460464980488,0.006383993304592388,0.394,0.366,0.145,0.055,0.0308,0.0035,0.0036,0.0025
281216,79056,25464,19978,4315,1158,2630,2020-08-31,1.7247870263749459,0.521969856240802,0.42437549231531885,0.8777705208736316,0.3385491717290556,0.7995252559878953,1.7654073069872809,18.0639341120696,5.481639968014906,4.1577987390823825,7.778702963734694,2.7301678268013423,1.8317116705886176,13.312336286419521,0.6795660883917287,0.19104096738413356,0.061534446385721225,0.04827737864804974,0.010427314489254913,0.0027983383959576335,0.006355466305154211,0.394,0.366,0.145,0.055,0.0308,0.0035,0.0036,0.0025
282690,79526,25585,20098,4340,1162,2643,2020-09-01,1.7245467057442723,0.5222624361977687,0.4241096515322153,0.8783161920810822,0.338687953459468,0.7979925200219207,1.764637073642852,18.15861662971152,5.514229155236205,4.177555794039537,7.825426577492236,2.7459857168755097,1.8380388266182848,13.37813870912806,0.6794714020632433,0.19114805164838333,0.06149589947217121,0.048307390564459526,0.010431588966551615,0.0027929738200767225,0.006352693465114267,0.394,0.366,0.145,0.055,0.0308,0.0035,0.0036,0.0025
284716,80166,25812,20245,4377,1174,2664,2020-09-02,1.7240189563367294,0.5225592190107834,0.42469782729843514,0.8781758234226777,0.3390409959355979,0.8002513907264905,1.7654609045839953,18.288756915154213,5.558605920814143,4.2146206822649415,7.882663004345224,2.769396194185278,1.857020294707286,13.484434930426467,0.6792634687966714,0.19125667415794673,0.06158118495827309,0.048299670288247276,0.010442462674816416,0.002800879867542717,0.006355659256502383,0.394,0.366,0.145,0.055,0.0308,0.0035,0.0036,0.0025
288009,80882,26090,20440,4463,1188,2683,2020-09-03,1.7250234443125627,0.5215019788279817,0.42461100041948446,0.8770076191109571,0.3419489974220892,0.8010019266523615,1.7587468649992986,18.500283055313542,5.608252427304462,4.260012924232617,7.958588876701229,2.8238097360404146,1.8791653408111206,13.580607702077407,0.6796592370591498,0.1908697242510413,0.061568595060825244,0.048235419051102645,0.010532029120600347,0.002803506743283265,0.0063314887139974746,0.394,0.366,0.145,0.055,0.0308,0.0035,0.0036,0.0025
291111,81675,26369,20631,4559,1201,2719,2020-09-04,1.725241161643773,0.5210692858508588,0.4246323477608329,0.8758808002267076,0.34562591040472723,0.8012395529470238,1.763575771491431,18.699540293933108,5.663238013403378,4.305568447646221,8.032957295265316,2.884550433925219,1.8997285979075387,13.762829795731818,0.6797450176876466,0.1907113586214143,0.06157169042532077,0.04817344401246892,0.010645278040465599,0.0028043384353145834,0.006348872777369152,0.394,0.366,0.145,0.055,0.0308,0.0035,0.0036,0.0025
294449,82440,26634,20863,4650,1210,2732,2020-09-05,1.7260287758492225,0.5202248189038341,0.4242311586747818,0.8760890223689719,0.3486875221697776,0.7984569324868369,1.7527192810925472,18.913957012989236,5.716282116008258,4.348838030816847,8.123289615196562,2.942127553795189,1.9139646989742896,13.828632218440355,0.6800553376845937,0.19040228371880327,0.061513518007843354,0.048184896230293456,0.01073957568282915,0.0027945992637039294,0.0063097894119331695,0.394,0.366,0.145,0.055,0.0308,0.0035,0.0036,0.0025
299981,83745,27060,21216,4789,1232,2758,2020-09-06,1.7273273948892998,0.5191046696882037,0.42338642013873656,0.8751408398852367,0.3527534376187108,0.7985825160340396,1.7380765303202976,19.269305512036123,5.806769114569524,4.418395926781702,8.26073491233333,3.0300750226075612,1.9487640571374585,13.96023706385743,0.6805669935863842,0.18999230910588252,0.061391030920116794,0.04813274619368802,0.010864805878656294,0.0027950388061191386,0.006257075509153071,0.394,0.366,0.145,0.055,0.0308,0.0035,0.0036,0.0025
299981,83745,27060,21216,4789,1232,2758,2020-09-07,1.7273273948892998,0.5191046696882037,0.42338642013873656,0.8751408398852367,0.3527534376187108,0.7985825160340396,1.7380765303202976,19.269305512036123,5.806769114569524,4.418395926781702,8.26073491233333,3.0300750226075612,1.9487640571374585,13.96023706385743,0.6805669935863842,0.18999230910588252,0.061391030920116794,0.04813274619368802,0.010864805878656294,0.0027950388061191386,0.006257075509153071,0.394,0.366,0.145,0.055,0.0308,0.0035,0.0036,0.0025
299981,83745,27060,21216,4789,1232,2758,2020-09-08,1.7273273948892998,0.5191046696882037,0.42338642013873656,0.8751408398852367,0.3527534376187108,0.7985825160340396,1.7380765303202976,19.269305512036123,5.806769114569524,4.418395926781702,8.26073491233333,3.0300750226075612,1.9487640571374585,13.96023706385743,0.6805669935863842,0.18999230910588252,0.061391030920116794,0.04813274619368802,0.010864805878656294,0.0027950388061191386,0.006257075509153071,0.394,0.366,0.145,0.055,0.0308,0.0035,0.0036,0.0025
303310,84646,27335,21434,4846,1247,2778,2020-09-09,1.727623980074733,0.5190199733474176,0.42306762488736516,0.8745794192701256,0.3530948714478189,0.799571168245932,1.7317630020616583,19.48314411531289,5.869243279859716,4.463298324411598,8.345616143992864,3.066139811976664,1.97249089224871,14.061471560332103,0.6806838481494448,0.1899613102451548,0.061344805608667945,0.04810186805985691,0.010875322040592824,0.002798499088860762,0.0062343468074219695,0.394,0.366,0.145,0.055,0.0308,0.0035,0.0036,0.0025
