state,county,n,features,coef,vif,R2,nrmse,rmse
california,,240,constant,0.0,10034.22009569378,0.7800412243099031,1.3510716884539318,1.2013981980285513
california,,240,time,0.35329746570759635,1.0,0.7800412243099031,1.3510716884539318,1.2013981980285513
california,,240,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,-0.7279510471342557,inf,0.7800412243099031,1.3510716884539318,1.2013981980285513
california,,240,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,-1.0997923082584877,inf,0.7800412243099031,1.3510716884539318,1.2013981980285513
california,,240,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,-1.1064993483045953,inf,0.7800412243099031,1.3510716884539318,1.2013981980285513
california,,240,PUBLIC_TRANSPORTATION,-1.025428531974805,inf,0.7800412243099031,1.3510716884539318,1.2013981980285513
california,,240,CAR_TRUCK_VAN_ALONE,0.1655890996697088,inf,0.7800412243099031,1.3510716884539318,1.2013981980285513
california,,240,CAR_TRUCK_VAN_CARPOOL,0.7947377697711333,inf,0.7800412243099031,1.3510716884539318,1.2013981980285513
california,imperial,98,constant,0.0,0.0,0.21317060458147752,36371694136081.46,2.196661896830735
california,imperial,98,time,1.807542413885821,1.0,0.21317060458147752,36371694136081.46,2.196661896830735
california,imperial,98,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,0.0,0.0,0.21317060458147752,36371694136081.46,2.196661896830735
california,imperial,98,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,0.0,0.0,0.21317060458147752,36371694136081.46,2.196661896830735
california,imperial,98,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,0.0,0.0,0.21317060458147752,36371694136081.46,2.196661896830735
california,imperial,98,PUBLIC_TRANSPORTATION,0.0,0.0,0.21317060458147752,36371694136081.46,2.196661896830735
california,imperial,98,CAR_TRUCK_VAN_ALONE,0.0,0.0,0.21317060458147752,36371694136081.46,2.196661896830735
california,imperial,98,CAR_TRUCK_VAN_CARPOOL,0.0,0.0,0.21317060458147752,36371694136081.46,2.196661896830735
california,riverside,160,constant,0.0,9.075150386888417,0.8431486937881482,1.348670411995899,0.6602133333863349
california,riverside,160,time,0.184665269795303,1.0164029187224248,0.8431486937881482,1.348670411995899,0.6602133333863349
california,riverside,160,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,-0.6109735068826087,inf,0.8431486937881482,1.348670411995899,0.6602133333863349
california,riverside,160,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,-0.5616252090983176,inf,0.8431486937881482,1.348670411995899,0.6602133333863349
california,riverside,160,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,-0.696200900300675,inf,0.8431486937881482,1.348670411995899,0.6602133333863349
california,riverside,160,PUBLIC_TRANSPORTATION,-0.35982138721373164,inf,0.8431486937881482,1.348670411995899,0.6602133333863349
california,riverside,160,CAR_TRUCK_VAN_ALONE,0.44518803761628656,inf,0.8431486937881482,1.348670411995899,0.6602133333863349
california,riverside,160,CAR_TRUCK_VAN_CARPOOL,0.5144185021519084,inf,0.8431486937881482,1.348670411995899,0.6602133333863349
california,sonoma,10,constant,0.0,2340.5714285714284,0.7384775694787882,9680581775711.43,0.6845826637073088
california,sonoma,10,time,-0.12603520537435098,1.0069348127600555,0.7384775694787882,9680581775711.43,0.6845826637073088
california,sonoma,10,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,-0.2251470764308891,inf,0.7384775694787882,9680581775711.43,0.6845826637073088
california,sonoma,10,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,-0.2251470764308891,inf,0.7384775694787882,9680581775711.43,0.6845826637073088
california,sonoma,10,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,-0.22514707643088913,inf,0.7384775694787882,9680581775711.43,0.6845826637073088
california,sonoma,10,PUBLIC_TRANSPORTATION,-0.22514707643088913,inf,0.7384775694787882,9680581775711.43,0.6845826637073088
california,sonoma,10,CAR_TRUCK_VAN_ALONE,-0.22514707643088913,inf,0.7384775694787882,9680581775711.43,0.6845826637073088
california,sonoma,10,CAR_TRUCK_VAN_CARPOOL,0.22514707643088913,inf,0.7384775694787882,9680581775711.43,0.6845826637073088
california,sacramento,184,constant,0.0,707.8994092827004,0.6630829295366489,1.4265106961204521,0.46367095480953524
california,sacramento,184,time,-0.017413009487777017,1.0000000000000002,0.6630829295366489,1.4265106961204521,0.46367095480953524
california,sacramento,184,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,-0.3712481272009466,inf,0.6630829295366489,1.4265106961204521,0.46367095480953524
california,sacramento,184,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,-0.14413418633322053,inf,0.6630829295366489,1.4265106961204521,0.46367095480953524
california,sacramento,184,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,-0.49374449005250676,inf,0.6630829295366489,1.4265106961204521,0.46367095480953524
california,sacramento,184,PUBLIC_TRANSPORTATION,-0.18468994030592575,inf,0.6630829295366489,1.4265106961204521,0.46367095480953524
california,sacramento,184,CAR_TRUCK_VAN_ALONE,0.2671090256590151,inf,0.6630829295366489,1.4265106961204521,0.46367095480953524
california,sacramento,184,CAR_TRUCK_VAN_CARPOOL,-0.1400543024156846,inf,0.6630829295366489,1.4265106961204521,0.46367095480953524
california,alameda,92,constant,0.0,2579.1262106072254,0.8867313619587563,1.1868021424391904,0.7912616414170046
california,alameda,92,time,0.026552094729054884,1.0,0.8867313619587563,1.1868021424391904,0.7912616414170046
california,alameda,92,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,-0.48251489205993703,inf,0.8867313619587563,1.1868021424391904,0.7912616414170046
california,alameda,92,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,-0.6001582023450757,inf,0.8867313619587563,1.1868021424391904,0.7912616414170046
california,alameda,92,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,-0.7037921564682987,inf,0.8867313619587563,1.1868021424391904,0.7912616414170046
california,alameda,92,PUBLIC_TRANSPORTATION,-0.6290352362167326,inf,0.8867313619587563,1.1868021424391904,0.7912616414170046
california,alameda,92,CAR_TRUCK_VAN_ALONE,0.944569351168638,inf,0.8867313619587563,1.1868021424391904,0.7912616414170046
california,alameda,92,CAR_TRUCK_VAN_CARPOOL,1.086994152455037,inf,0.8867313619587563,1.1868021424391904,0.7912616414170046
california,losangeles,192,constant,0.0,5216.796019900497,0.8308608689885746,1.8381521635322546,0.6650971119068089
california,losangeles,192,time,-0.08429508432190232,1.0,0.8308608689885746,1.8381521635322546,0.6650971119068089
