state,county,n,features,coef,vif,R2,nrmse,rmse
california,,174,constant,0.0,5102.131543622865,0.7185731871224383,5.053086619413795,0.018961236254003377
california,,174,time,0.006815528406673394,1.0001485334173266,0.7185731871224383,5.053086619413795,0.018961236254003377
california,,174,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,-0.01276212565230937,inf,0.7185731871224383,5.053086619413795,0.018961236254003377
california,,174,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,-0.003006969385488898,inf,0.7185731871224383,5.053086619413795,0.018961236254003377
california,,174,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,-0.008604537327634035,inf,0.7185731871224383,5.053086619413795,0.018961236254003377
california,,174,PUBLIC_TRANSPORTATION,0.006892404992262943,inf,0.7185731871224383,5.053086619413795,0.018961236254003377
california,,174,CAR_TRUCK_VAN_ALONE,-0.011624648948364865,inf,0.7185731871224383,5.053086619413795,0.018961236254003377
california,,174,CAR_TRUCK_VAN_CARPOOL,-0.010761130767777169,inf,0.7185731871224383,5.053086619413795,0.018961236254003377
california,sacramento,47,constant,0.0,224.60610700938778,0.1808558746115304,27.225276070732598,0.02363892674485419
california,sacramento,47,time,-0.0005497115989857861,1.0328714391212566,0.1808558746115304,27.225276070732598,0.02363892674485419
california,sacramento,47,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,-0.0019035067444697893,inf,0.1808558746115304,27.225276070732598,0.02363892674485419
california,sacramento,47,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,0.004662847799190686,inf,0.1808558746115304,27.225276070732598,0.02363892674485419
california,sacramento,47,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,-0.00040282865279016,inf,0.1808558746115304,27.225276070732598,0.02363892674485419
california,sacramento,47,PUBLIC_TRANSPORTATION,-0.0014983563641135192,inf,0.1808558746115304,27.225276070732598,0.02363892674485419
california,sacramento,47,CAR_TRUCK_VAN_ALONE,0.007730636044094447,inf,0.1808558746115304,27.225276070732598,0.02363892674485419
california,sacramento,47,CAR_TRUCK_VAN_CARPOOL,-0.005967831820422098,inf,0.1808558746115304,27.225276070732598,0.02363892674485419
california,alameda,43,constant,0.0,1.0,0.7526121045167251,2645575567102.904,0.020107498908357117
california,alameda,43,time,-0.0018087717556375224,1.0212718773006306,0.7526121045167251,2645575567102.904,0.020107498908357117
california,alameda,43,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,-56783925277.30967,inf,0.7526121045167251,2645575567102.904,0.020107498908357117
california,alameda,43,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,-154685649210.66922,inf,0.7526121045167251,2645575567102.904,0.020107498908357117
california,alameda,43,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,92936688418.43549,inf,0.7526121045167251,2645575567102.904,0.020107498908357117
california,alameda,43,PUBLIC_TRANSPORTATION,512628542332.1507,inf,0.7526121045167251,2645575567102.904,0.020107498908357117
california,alameda,43,CAR_TRUCK_VAN_ALONE,-169771332152.92694,inf,0.7526121045167251,2645575567102.904,0.020107498908357117
california,alameda,43,CAR_TRUCK_VAN_CARPOOL,414616559815.5622,inf,0.7526121045167251,2645575567102.904,0.020107498908357117
california,losangeles,180,constant,0.0,1558.7315010571065,0.6028358483488241,1.3035997224399634,0.021875125958897828
california,losangeles,180,time,0.0013342257786734745,1.0003265561458115,0.6028358483488241,1.3035997224399634,0.021875125958897828
california,losangeles,180,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,-0.0016041420586580951,inf,0.6028358483488241,1.3035997224399634,0.021875125958897828
california,losangeles,180,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,0.0188771275149781,inf,0.6028358483488241,1.3035997224399634,0.021875125958897828
california,losangeles,180,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,0.017213709067391707,inf,0.6028358483488241,1.3035997224399634,0.021875125958897828
california,losangeles,180,PUBLIC_TRANSPORTATION,0.002895898066988374,inf,0.6028358483488241,1.3035997224399634,0.021875125958897828
california,losangeles,180,CAR_TRUCK_VAN_ALONE,-0.040671208940065096,inf,0.6028358483488241,1.3035997224399634,0.021875125958897828
california,losangeles,180,CAR_TRUCK_VAN_CARPOOL,-0.012963468913465847,inf,0.6028358483488241,1.3035997224399634,0.021875125958897828
california,sanfrancisco,23,constant,0.0,159.94567062818288,0.6212692430201736,inf,0.01003340647371708
california,sanfrancisco,23,time,-0.000380960404077104,1.0343676719157922,0.6212692430201736,inf,0.01003340647371708
california,sanfrancisco,23,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,-0.01091315446634236,inf,0.6212692430201736,inf,0.01003340647371708
california,sanfrancisco,23,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,0.0030112359143127762,inf,0.6212692430201736,inf,0.01003340647371708
california,sanfrancisco,23,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,-0.004560201509073286,inf,0.6212692430201736,inf,0.01003340647371708
california,sanfrancisco,23,PUBLIC_TRANSPORTATION,-0.006088805052818919,inf,0.6212692430201736,inf,0.01003340647371708
california,sanfrancisco,23,CAR_TRUCK_VAN_ALONE,0.004664106395277042,inf,0.6212692430201736,inf,0.01003340647371708
california,sanfrancisco,23,CAR_TRUCK_VAN_CARPOOL,-0.0011113346877497624,inf,0.6212692430201736,inf,0.01003340647371708
california,santaclara,34,constant,0.0,1.0,0.6133694341652851,498156402353.62177,0.010452201751536948
california,santaclara,34,time,-7.009702250369109e-05,1.0174691866045247,0.6133694341652851,498156402353.62177,0.010452201751536948
california,santaclara,34,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,-0.008657357847815593,inf,0.6133694341652851,498156402353.62177,0.010452201751536948
california,santaclara,34,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,-0.0010818513867331097,inf,0.6133694341652851,498156402353.62177,0.010452201751536948
california,santaclara,34,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,-0.004459562604312752,inf,0.6133694341652851,498156402353.62177,0.010452201751536948
california,santaclara,34,PUBLIC_TRANSPORTATION,0.007518152356445524,inf,0.6133694341652851,498156402353.62177,0.010452201751536948
california,santaclara,34,CAR_TRUCK_VAN_ALONE,0.0032764694299348644,inf,0.6133694341652851,498156402353.62177,0.010452201751536948
california,santaclara,34,CAR_TRUCK_VAN_CARPOOL,-0.0011986302088640465,inf,0.6133694341652851,498156402353.62177,0.010452201751536948
