state,county,n,features,coef,R2,nrmse,rmse,low_nrmse,up_nrmse,low_rmse,up_rmse
california,imperial,105,constant,0.0,0.7081664220216013,0.10665596917943058,2.064171675040892,0.062041976600489275,0.16164698487302065,1.3679913840781632,2.914570510980494
california,imperial,105,time,4.098091311342003,0.7081664220216013,0.10665596917943058,2.064171675040892,0.062041976600489275,0.16164698487302065,1.3679913840781632,2.914570510980494
california,imperial,105,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,0.0,0.7081664220216013,0.10665596917943058,2.064171675040892,0.062041976600489275,0.16164698487302065,1.3679913840781632,2.914570510980494
california,imperial,105,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,0.0,0.7081664220216013,0.10665596917943058,2.064171675040892,0.062041976600489275,0.16164698487302065,1.3679913840781632,2.914570510980494
california,imperial,105,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,0.0,0.7081664220216013,0.10665596917943058,2.064171675040892,0.062041976600489275,0.16164698487302065,1.3679913840781632,2.914570510980494
california,imperial,105,PUBLIC_TRANSPORTATION,0.0,0.7081664220216013,0.10665596917943058,2.064171675040892,0.062041976600489275,0.16164698487302065,1.3679913840781632,2.914570510980494
california,imperial,105,CAR_TRUCK_VAN_ALONE,0.2785714285714286,0.7081664220216013,0.10665596917943058,2.064171675040892,0.062041976600489275,0.16164698487302065,1.3679913840781632,2.914570510980494
california,imperial,105,CAR_TRUCK_VAN_CARPOOL,0.0,0.7081664220216013,0.10665596917943058,2.064171675040892,0.062041976600489275,0.16164698487302065,1.3679913840781632,2.914570510980494
california,riverside,375,constant,0.0,0.7619387314803953,0.35324954939168934,1.820257414933751,0.20343053050135246,0.4377032231848219,1.2119660795875462,2.1823282800215207
california,riverside,375,time,3.396732811975285,0.7619387314803953,0.35324954939168934,1.820257414933751,0.20343053050135246,0.4377032231848219,1.2119660795875462,2.1823282800215207
california,riverside,375,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,-3.866637023924251,0.7619387314803953,0.35324954939168934,1.820257414933751,0.20343053050135246,0.4377032231848219,1.2119660795875462,2.1823282800215207
california,riverside,375,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,-2.447801531430661,0.7619387314803953,0.35324954939168934,1.820257414933751,0.20343053050135246,0.4377032231848219,1.2119660795875462,2.1823282800215207
california,riverside,375,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,0.722425426960064,0.7619387314803953,0.35324954939168934,1.820257414933751,0.20343053050135246,0.4377032231848219,1.2119660795875462,2.1823282800215207
california,riverside,375,PUBLIC_TRANSPORTATION,-2.352428344111836,0.7619387314803953,0.35324954939168934,1.820257414933751,0.20343053050135246,0.4377032231848219,1.2119660795875462,2.1823282800215207
california,riverside,375,CAR_TRUCK_VAN_ALONE,-0.08533451749559658,0.7619387314803953,0.35324954939168934,1.820257414933751,0.20343053050135246,0.4377032231848219,1.2119660795875462,2.1823282800215207
california,riverside,375,CAR_TRUCK_VAN_CARPOOL,1.757007954669439,0.7619387314803953,0.35324954939168934,1.820257414933751,0.20343053050135246,0.4377032231848219,1.2119660795875462,2.1823282800215207
california,sonoma,110,constant,0.0,0.031194864743308237,5.808647742032534,9.343597101497265,2.692105304163885,7.345856130846487,5.504013322121593,10.520018919097879
california,sonoma,110,time,7.830347344865814,0.031194864743308237,5.808647742032534,9.343597101497265,2.692105304163885,7.345856130846487,5.504013322121593,10.520018919097879
california,sonoma,110,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,-0.0,0.031194864743308237,5.808647742032534,9.343597101497265,2.692105304163885,7.345856130846487,5.504013322121593,10.520018919097879
california,sonoma,110,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,-0.0,0.031194864743308237,5.808647742032534,9.343597101497265,2.692105304163885,7.345856130846487,5.504013322121593,10.520018919097879
california,sonoma,110,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,-11.954709827920828,0.031194864743308237,5.808647742032534,9.343597101497265,2.692105304163885,7.345856130846487,5.504013322121593,10.520018919097879
california,sonoma,110,PUBLIC_TRANSPORTATION,-7.117504099841587,0.031194864743308237,5.808647742032534,9.343597101497265,2.692105304163885,7.345856130846487,5.504013322121593,10.520018919097879
california,sonoma,110,CAR_TRUCK_VAN_ALONE,-4.491752241782446,0.031194864743308237,5.808647742032534,9.343597101497265,2.692105304163885,7.345856130846487,5.504013322121593,10.520018919097879
california,sonoma,110,CAR_TRUCK_VAN_CARPOOL,-0.0,0.031194864743308237,5.808647742032534,9.343597101497265,2.692105304163885,7.345856130846487,5.504013322121593,10.520018919097879
california,sacramento,424,constant,0.0,0.8451429550111046,0.6011257154776158,1.4395398214118356,0.42973291450991646,0.7584582366961574,1.031524162952988,1.7225859417337555
california,sacramento,424,time,3.807406921110581,0.8451429550111046,0.6011257154776158,1.4395398214118356,0.42973291450991646,0.7584582366961574,1.031524162952988,1.7225859417337555
california,sacramento,424,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,-1.460730792640199,0.8451429550111046,0.6011257154776158,1.4395398214118356,0.42973291450991646,0.7584582366961574,1.031524162952988,1.7225859417337555
california,sacramento,424,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,0.0,0.8451429550111046,0.6011257154776158,1.4395398214118356,0.42973291450991646,0.7584582366961574,1.031524162952988,1.7225859417337555
