state,county,n,coef,lower_coef,upper_coef,vif,std_err,R2,R2 Adjusted,nrmse,rmse,Durbin-Watson,JB,condition_number
california,sacramento,184,-0.6154564275495527,-0.7227615249754478,-0.5081513301236575,19.88631784974945,0.05474749868668118,0.8917656748272431,0.8893470306893044,0.26311792136432366,0.446298390612246,0.031,11.11,2.647218507116556
california,sanfrancisco,148,7.728523047465578,7.3838465348924,8.073199560038757,0.9999999999999996,0.1758553635577441,0.9323473735192299,0.9304549923589287,0.3917853893852965,1.4292920412834473,0.093,43.51,3.091523187468114
california,sanfrancisco,148,2.1312475707014182,1.78657105812824,2.4759240832745966,0.9999999999999998,0.175855363557744,0.9323473735192299,0.9304549923589287,0.3917853893852965,1.4292920412834473,0.093,43.51,3.091523187468114
california,sanfrancisco,148,-2.0619631538386622,-2.2463654124233745,-1.8775608952539502,143.61559494060626,0.09408278499220005,0.9323473735192299,0.9304549923589287,0.3917853893852965,1.4292920412834473,0.093,43.51,3.091523187468114
california,sanfrancisco,148,4.4035077086061385,4.1679306685804125,4.6390847486318645,177.665457049703,0.12019236736006436,0.9323473735192299,0.9304549923589287,0.3917853893852965,1.4292920412834473,0.093,43.51,3.091523187468114
california,sanfrancisco,148,-0.3248339650670641,-0.8949178233031944,0.2452498931690662,542.8038080990682,0.29085911134496445,0.9323473735192299,0.9304549923589287,0.3917853893852965,1.4292920412834473,0.093,43.51,3.091523187468114
california,santaclara,149,2.9609985837813895,2.792106716394816,3.129890451167963,1.0,0.08616932009519059,0.8529929046220539,0.8489093741948888,0.3733337854752045,0.7170763736158116,0.094,95.365,2.0479489051017064
california,santaclara,149,1.0958842709484047,0.9269727316704273,1.264795810226382,1.000232966067132,0.08617935677447829,0.8529929046220539,0.8489093741948888,0.3733337854752045,0.7170763736158116,0.094,95.365,2.0479489051017064
california,santaclara,149,-0.9838658611770839,-1.073162956936047,-0.8945687654181207,47.06094258757159,0.04555974273416491,0.8529929046220539,0.8489093741948888,0.3733337854752045,0.7170763736158116,0.094,95.365,2.0479489051017064
california,santaclara,149,-0.31400081729690227,-0.4488281230342624,-0.17917351155954214,73.78380983346601,0.06878944170273477,0.8529929046220539,0.8489093741948888,0.3733337854752045,0.7170763736158116,0.094,95.365,2.0479489051017064
california,santaclara,149,-1.2875559395005263,-1.4703878943621767,-1.1047239846388759,187.90593956607404,0.09328160962329102,0.8529929046220539,0.8489093741948888,0.3733337854752045,0.7170763736158116,0.094,95.365,2.0479489051017064
california,sonoma,10,2.495274394168597,2.4423476779207447,2.5482011104164495,1.0,0.027003426657067515,0.9982185214249331,0.9977095275463425,0.07669144230946905,0.06235067921908979,0.67,0.561,2.461348498793954
california,sonoma,10,0.09019148679495059,0.03708156918154628,0.1433014044083549,1.0069348127600555,0.027096896741532813,0.9982185214249331,0.9977095275463425,0.07669144230946905,0.06235067921908979,0.67,0.561,2.461348498793954
california,sonoma,10,-0.6925021733450408,-0.7141842064173898,-0.6708201402726919,1.0069348127600557,0.011062261771606591,0.9982185214249331,0.9977095275463425,0.07669144230946905,0.06235067921908979,0.67,0.561,2.461348498793954
