time,y,y_pred
1,2.1708164823057827,3.8829933054087014
2,2.3127957721943644,3.8918101683938917
3,2.08613991450642,3.9006270313790825
4,2.4616967126442084,3.9094438943642733
5,2.2393366801895254,3.9182607573494637
6,2.3575634521163047,3.927077620334654
9,2.0798111723697,3.953528209290226
10,2.1392717294801984,3.9623450722754168
11,2.4073689209122424,3.9711619352606076
12,2.845701428654328,3.979978798245798
13,3.0001561436721165,3.9887956612309883
16,3.085086318519208,4.01524625018656
17,2.3109485412529516,4.02406311317175
19,3.361677925326988,4.041696839142132
20,3.465382352789774,4.050513702127322
23,3.721334821549264,4.076964291082894
25,4.107539095902096,4.094598017053276
26,3.824704682233133,4.103414880038466
27,3.871267600292751,4.112231743023656
30,4.040947814972316,4.138682331979228
31,4.064855126118096,4.147499194964419
32,3.5637147068511803,4.15631605794961
33,3.5625149036338013,4.1651329209348
34,4.223992067615498,4.173949783919991
37,4.382411745350968,4.200400372875563
38,4.451761901058023,4.209217235860753
39,4.5614265227095325,4.218034098845944
40,4.138765088176903,4.2268509618311345
41,4.774596444742701,4.235667824816325
45,5.065783408316326,4.270935276757087
46,5.801655916123841,4.2797521397422775
47,5.300696241388796,4.288569002727469
49,5.376577919472322,4.3062027286978495
54,5.820985488229848,4.350287043623803
55,5.239781883449719,4.359103906608993
60,6.369616076250802,4.403188221534946
61,6.507523499492117,4.412005084520137
62,4.66649170334242,4.420821947505328
69,7.257655087352967,4.482539988401662
72,7.445062498290984,4.508990577357234
73,6.6213137906784825,4.517807440342424
74,7.723880824991536,4.526624303327615
1,-0.03984091560903247,-0.7771571246838694
2,-0.037603017565369434,-0.7683402616986791
3,-0.3141368400641724,-0.7595233987134883
4,-0.053593738318187256,-0.7507065357282975
5,-0.3723481012431318,-0.7418896727431071
6,-0.4114493924282308,-0.7330728097579163
9,-0.8270747175987077,-0.7066222208023448
10,-0.8404369387163458,-0.697805357817154
11,-0.6594113377349413,-0.6889884948319637
12,-0.34586632843731513,-0.6801716318467729
13,-0.31845886348900754,-0.6713547688615825
16,-0.2894812438356831,-0.6449041799060106
17,-1.1452905467700778,-0.6360873169208198
19,-0.3243487803989282,-0.6184535909504386
20,-0.31490207377623713,-0.6096367279652483
23,-0.25535151024295244,-0.5831861390096763
25,0.08667242497946015,-0.5655524130392952
26,-0.2766124632973286,-0.5567355500541044
27,-0.2956600789586901,-0.547918687068914
30,-0.27271271763608285,-0.521468098113342
31,-0.23343905304992865,-0.5126512351281517
32,-0.7498829275539514,-0.5038343721429609
33,-0.7938825695993077,-0.4950175091577703
34,-0.2441358452110576,-0.48620064617257974
37,-0.2347185750619216,-0.4597500572170078
38,-0.2482831170694837,-0.45093319423181744
39,-0.2396207806572921,-0.44211633124662664
40,-0.7835727958730114,-0.4332994682614363
41,-0.2636881219041856,-0.4244826052762455
45,-0.25758898128352925,-0.3892151533354832
46,0.3865280129618833,-0.3803982903502925
47,-0.22567542917307204,-0.3715814273651019
49,-0.3052710641261678,-0.35394770139472076
54,-0.3732584861511574,-0.30986338646876777
55,-1.1417986537249467,-0.3010465234835772
60,-0.5153188276517273,-0.2569622085576242
61,-0.538696943359497,-0.24814534557243362
62,-2.56816109081488,-0.23932848258724293
69,-0.7795961222903545,-0.17761044169090878
72,-0.8364388022407471,-0.15115985273533705
73,-1.7857346917217642,-0.14234298975014636
74,-0.8842748518426786,-0.1335261267649558
1,0.11788445282783422,-0.6146615839210917
2,0.09641476456418263,-0.6058447209359014
3,-0.19156634240673973,-0.5970278579507106
4,0.07652156046859715,-0.58821099496552
5,-0.19587455241371776,-0.5793941319803294
6,-0.2258375284378356,-0.5705772689951388
9,-0.6425197761803116,-0.5441266800395671
10,-0.6415566313605394,-0.5353098170543763
11,-0.4719457941567309,-0.526492954069186
12,-0.13222162576803775,-0.5176760910839951
13,-0.11138498102341776,-0.5088592280988046
16,-0.12425360788095575,-0.48240863914323284
17,-0.9753861782343232,-0.47359177615804227
19,-0.1855829768690085,-0.4559580501876611
20,-0.2017788378777543,-0.4471411872024703
23,-0.16417974314753847,-0.4206905982468986
25,0.19064108536970048,-0.40305687227651743
26,-0.09266358485734337,-0.39424000929132685
27,-0.1436570912934063,-0.3854231463061363
30,-0.11602801142395425,-0.35897255735056444
31,-0.027908263664155,-0.35015569436537386
32,-0.5660109207205402,-0.3413388313801833
33,-0.623360307867614,-0.3325219683949926
34,-0.08821537532022017,-0.323705105409802
37,-0.15149811777739594,-0.2972545164542303
38,-0.17727418057836886,-0.2884376534690397
39,-0.20495372029570455,-0.279620790483849
40,-0.7420926500088401,-0.27080392749865845
41,-0.2007443176547916,-0.26198706451346776
45,-0.23793022144433615,-0.22671961257270545
46,0.3986907527135113,-0.21790274958751488
47,-0.21900868679584207,-0.2090858866023243
49,-0.29835862525176626,-0.19145216063194304
54,-0.2725263791318655,-0.14736784570599004
55,-1.0463666756470111,-0.13855098272079946
60,-0.27617790047636515,-0.09446666779484647
61,-0.2737183243855599,-0.08564980480965578
62,-2.184270552317355,-0.0768329418244652
69,-0.4257221848376185,-0.015114900928131059
72,-0.4535076242316522,0.011335688027440671
73,-1.39760020258898,0.02015255101263136
74,-0.4972623266709393,0.028969413997821936
11,-0.5967803193321757,-1.4711833552597788
12,-0.284240967345045,-1.4623664922745885
13,-0.2403780900109989,-1.4535496292893977
16,-0.2804315332700993,-1.4270990403338262
17,-1.169838476857394,-1.4182821773486354
19,-0.4008281945527643,-1.4006484513782542
20,-0.4721637964779926,-1.3918315883930634
23,-0.5553176539224207,-1.365380999437492
25,-0.2828983935345626,-1.3477472734671108
26,-0.6927402694316211,-1.33893041048192
27,-0.7586581102361949,-1.3301135474967296
30,-0.8131298756362462,-1.3036629585411577
31,-0.8405263448802525,-1.2948460955559673
32,-1.4052747426588477,-1.2860292325707765
33,-1.5454877628033181,-1.2772123695855857
34,-0.9929383868940184,-1.2683955066003954
37,-1.0154053993431829,-1.2419449176448234
38,-1.0628985109408722,-1.233128054659633
39,-1.0672437748234382,-1.2243111916744422
40,-1.6479566933675345,-1.215494328689252
