corr,Y,X,state,county,n
0.7033781553297898,detrended_mortality_rate,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,california,riverside,375
0.766578135614961,detrended_mortality_rate,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,california,riverside,375
0.8044052596164976,detrended_mortality_rate,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,california,riverside,375
0.47766107664064544,detrended_mortality_rate,PUBLIC_TRANSPORTATION,california,riverside,375
0.5127797625951012,detrended_mortality_rate,CAR_TRUCK_VAN_ALONE,california,riverside,375
0.665541746196402,detrended_mortality_rate,CAR_TRUCK_VAN_CARPOOL,california,riverside,375
0.750112247140457,detrended_mortality_rate,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,california,sonoma,110
0.7728027388006725,detrended_mortality_rate,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,california,sonoma,110
0.7829871794430762,detrended_mortality_rate,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,california,sonoma,110
0.6096696582114273,detrended_mortality_rate,PUBLIC_TRANSPORTATION,california,sonoma,110
0.7409744931366373,detrended_mortality_rate,CAR_TRUCK_VAN_ALONE,california,sonoma,110
0.7055204525199229,detrended_mortality_rate,CAR_TRUCK_VAN_CARPOOL,california,sonoma,110
0.8479500465928071,detrended_mortality_rate,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,california,sacramento,424
0.5894980899601006,detrended_mortality_rate,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,california,sacramento,424
0.8779602354012475,detrended_mortality_rate,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,california,sacramento,424
0.4934010817823503,detrended_mortality_rate,PUBLIC_TRANSPORTATION,california,sacramento,424
0.5233813086800434,detrended_mortality_rate,CAR_TRUCK_VAN_ALONE,california,sacramento,424
0.4348022827119983,detrended_mortality_rate,CAR_TRUCK_VAN_CARPOOL,california,sacramento,424
0.6244401546316782,detrended_mortality_rate,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,california,alameda,467
0.8128008089125703,detrended_mortality_rate,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,california,alameda,467
0.7737211177466863,detrended_mortality_rate,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,california,alameda,467
0.783703900872737,detrended_mortality_rate,PUBLIC_TRANSPORTATION,california,alameda,467
0.5042212964064894,detrended_mortality_rate,CAR_TRUCK_VAN_ALONE,california,alameda,467
0.880916378596044,detrended_mortality_rate,CAR_TRUCK_VAN_CARPOOL,california,alameda,467
0.5879930640047226,detrended_mortality_rate,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,california,losangeles,508
0.8283955577280776,detrended_mortality_rate,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,california,losangeles,508
0.7229570919260071,detrended_mortality_rate,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,california,losangeles,508
0.6420004848788692,detrended_mortality_rate,PUBLIC_TRANSPORTATION,california,losangeles,508
0.5005755441116916,detrended_mortality_rate,CAR_TRUCK_VAN_ALONE,california,losangeles,508
0.49383546727345135,detrended_mortality_rate,CAR_TRUCK_VAN_CARPOOL,california,losangeles,508
0.5730535223433342,detrended_mortality_rate,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,california,sanfrancisco,453
0.6150117212963214,detrended_mortality_rate,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,california,sanfrancisco,453
0.5935777656687612,detrended_mortality_rate,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,california,sanfrancisco,453
0.5174065123939489,detrended_mortality_rate,PUBLIC_TRANSPORTATION,california,sanfrancisco,453
0.8552157759171066,detrended_mortality_rate,CAR_TRUCK_VAN_ALONE,california,sanfrancisco,453
0.9468988881981123,detrended_mortality_rate,CAR_TRUCK_VAN_CARPOOL,california,sanfrancisco,453
0.6320790898168924,detrended_mortality_rate,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,california,santaclara,456
0.7690629964697479,detrended_mortality_rate,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,california,santaclara,456
0.7896040611847328,detrended_mortality_rate,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,california,santaclara,456
0.4153260154799368,detrended_mortality_rate,CAR_TRUCK_VAN_ALONE,california,santaclara,456
0.8160823850599735,detrended_mortality_rate,CAR_TRUCK_VAN_CARPOOL,california,santaclara,456
