corr,Y,X,state,county,n
0.5434809083443485,mortality_rate,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,california,,240
0.6415474252410951,mortality_rate,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,california,,240
0.6389324371179235,mortality_rate,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,california,,240
0.5474234037064065,mortality_rate,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,california,riverside,160
0.593422260134263,mortality_rate,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,california,riverside,160
0.6261660034648777,mortality_rate,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,california,riverside,160
0.5055961830651797,mortality_rate,CAR_TRUCK_VAN_CARPOOL,california,riverside,160
0.9987908768100192,mortality_rate,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,california,sonoma,10
0.998790876810017,mortality_rate,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,california,sonoma,10
0.9987908768100168,mortality_rate,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,california,sonoma,10
0.9987908768100213,mortality_rate,PUBLIC_TRANSPORTATION,california,sonoma,10
0.9987908768100024,mortality_rate,CAR_TRUCK_VAN_ALONE,california,sonoma,10
0.998790876810017,mortality_rate,CAR_TRUCK_VAN_CARPOOL,california,sonoma,10
0.43354728225040823,mortality_rate,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,california,sacramento,184
0.4575592333500679,mortality_rate,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,california,sacramento,184
0.6678941172630657,mortality_rate,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,california,alameda,92
0.8477675471339925,mortality_rate,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,california,alameda,92
0.8232385005243159,mortality_rate,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,california,alameda,92
0.808276513712116,mortality_rate,PUBLIC_TRANSPORTATION,california,alameda,92
0.5328034118292694,mortality_rate,CAR_TRUCK_VAN_ALONE,california,alameda,92
0.9077364967318633,mortality_rate,CAR_TRUCK_VAN_CARPOOL,california,alameda,92
0.5485196106081788,mortality_rate,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,california,losangeles,192
0.7344813691672522,mortality_rate,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,california,losangeles,192
0.6615850238661667,mortality_rate,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,california,losangeles,192
0.5906277600748012,mortality_rate,PUBLIC_TRANSPORTATION,california,losangeles,192
0.4453775005777419,mortality_rate,CAR_TRUCK_VAN_ALONE,california,losangeles,192
0.5718833664218153,mortality_rate,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,california,sanfrancisco,148
0.6140586070857839,mortality_rate,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,california,sanfrancisco,148
0.6050590348187437,mortality_rate,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,california,sanfrancisco,148
0.49963472251216606,mortality_rate,PUBLIC_TRANSPORTATION,california,sanfrancisco,148
0.8540761884136194,mortality_rate,CAR_TRUCK_VAN_ALONE,california,sanfrancisco,148
0.9388928216712469,mortality_rate,CAR_TRUCK_VAN_CARPOOL,california,sanfrancisco,148
0.6641703657197474,mortality_rate,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,california,santaclara,149
0.7443615535472284,mortality_rate,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,california,santaclara,149
0.7859211280669375,mortality_rate,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,california,santaclara,149
0.4202963252167902,mortality_rate,CAR_TRUCK_VAN_ALONE,california,santaclara,149
0.7596549050365763,mortality_rate,CAR_TRUCK_VAN_CARPOOL,california,santaclara,149
