state,county,n,nrmse,rmse
california,imperial,18,0.06192303221477621,0.027758145896697863
california,sacramento,224,0.16113539333955945,0.018191468348852748
california,alameda,183,0.15658676916121325,0.023309692288908127
california,losangeles,516,0.10914556694367339,0.030596614281220014
california,sanfrancisco,92,0.1792580645271673,0.015784438706304492
california,santaclara,231,inf,0.04806091192450368
