corr,Y,X,state,county,n
0.0,detrended_mortality_rate,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,california,imperial,105
0.00040333166775240837,detrended_mortality_rate,PUBLIC_TRANSPORTATION,california,imperial,105
0.00024713369492117667,detrended_mortality_rate,CAR_TRUCK_VAN_ALONE,california,imperial,105
0.0,detrended_mortality_rate,CAR_TRUCK_VAN_CARPOOL,california,imperial,105
0.00016599836589766332,detrended_mortality_rate,PERCENT_INSURED,california,imperial,105
0.0005250724204287233,detrended_mortality_rate,BELOW_POVERTY_LEVEL,california,imperial,105
0.7173006506697467,detrended_mortality_rate,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,california,riverside,375
0.47765962417536756,detrended_mortality_rate,PUBLIC_TRANSPORTATION,california,riverside,375
0.5127789027348991,detrended_mortality_rate,CAR_TRUCK_VAN_ALONE,california,riverside,375
0.665541924917168,detrended_mortality_rate,CAR_TRUCK_VAN_CARPOOL,california,riverside,375
0.5920552376873031,detrended_mortality_rate,PERCENT_INSURED,california,riverside,375
0.6851776973457272,detrended_mortality_rate,BELOW_POVERTY_LEVEL,california,riverside,375
0.7474591250470888,detrended_mortality_rate,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,california,sonoma,110
0.6099498958047486,detrended_mortality_rate,PUBLIC_TRANSPORTATION,california,sonoma,110
0.7409708570913294,detrended_mortality_rate,CAR_TRUCK_VAN_ALONE,california,sonoma,110
0.7050843042218838,detrended_mortality_rate,CAR_TRUCK_VAN_CARPOOL,california,sonoma,110
0.4410995522091287,detrended_mortality_rate,PERCENT_INSURED,california,sonoma,110
0.7650814013826259,detrended_mortality_rate,BELOW_POVERTY_LEVEL,california,sonoma,110
0.8522281608089924,detrended_mortality_rate,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,california,sacramento,424
0.493119191963006,detrended_mortality_rate,PUBLIC_TRANSPORTATION,california,sacramento,424
0.5231801633849402,detrended_mortality_rate,CAR_TRUCK_VAN_ALONE,california,sacramento,424
0.4346131994235849,detrended_mortality_rate,CAR_TRUCK_VAN_CARPOOL,california,sacramento,424
0.4584265957977687,detrended_mortality_rate,PERCENT_INSURED,california,sacramento,424
0.8332212214861111,detrended_mortality_rate,BELOW_POVERTY_LEVEL,california,sacramento,424
0.5667505176456444,detrended_mortality_rate,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,california,alameda,467
0.7290204533667926,detrended_mortality_rate,PUBLIC_TRANSPORTATION,california,alameda,467
0.4606382523539005,detrended_mortality_rate,CAR_TRUCK_VAN_ALONE,california,alameda,467
0.8175344071672439,detrended_mortality_rate,CAR_TRUCK_VAN_CARPOOL,california,alameda,467
0.3804320072455437,detrended_mortality_rate,PERCENT_INSURED,california,alameda,467
0.5361886615454635,detrended_mortality_rate,BELOW_POVERTY_LEVEL,california,alameda,467
0.5806282462050628,detrended_mortality_rate,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,california,losangeles,508
0.6550192697050822,detrended_mortality_rate,PUBLIC_TRANSPORTATION,california,losangeles,508
0.5159128466484078,detrended_mortality_rate,CAR_TRUCK_VAN_ALONE,california,losangeles,508
0.515724720801015,detrended_mortality_rate,CAR_TRUCK_VAN_CARPOOL,california,losangeles,508
0.6563311335395698,detrended_mortality_rate,PERCENT_INSURED,california,losangeles,508
0.600472147804525,detrended_mortality_rate,BELOW_POVERTY_LEVEL,california,losangeles,508
0.5689347644120849,detrended_mortality_rate,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,california,sanfrancisco,453
0.5175063633806863,detrended_mortality_rate,PUBLIC_TRANSPORTATION,california,sanfrancisco,453
0.8552527654086451,detrended_mortality_rate,CAR_TRUCK_VAN_ALONE,california,sanfrancisco,453
0.946933912387297,detrended_mortality_rate,CAR_TRUCK_VAN_CARPOOL,california,sanfrancisco,453
0.5542022094060411,detrended_mortality_rate,PERCENT_INSURED,california,sanfrancisco,453
0.53152218417515,detrended_mortality_rate,BELOW_POVERTY_LEVEL,california,sanfrancisco,453
0.6455509680018292,detrended_mortality_rate,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,california,santaclara,456
0.34529987655593214,detrended_mortality_rate,PUBLIC_TRANSPORTATION,california,santaclara,456
0.4158552723778929,detrended_mortality_rate,CAR_TRUCK_VAN_ALONE,california,santaclara,456
0.816313969701325,detrended_mortality_rate,CAR_TRUCK_VAN_CARPOOL,california,santaclara,456
0.3289588586662025,detrended_mortality_rate,PERCENT_INSURED,california,santaclara,456
0.7205863743948424,detrended_mortality_rate,BELOW_POVERTY_LEVEL,california,santaclara,456
