corr,Y,X,state,county,n
0.9996639131227095,covid_perc,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,california,imperial,18
0.9996639131228345,covid_perc,PUBLIC_TRANSPORTATION,california,imperial,18
0.9996639131226834,covid_perc,CAR_TRUCK_VAN_ALONE,california,imperial,18
0.9996639131242927,covid_perc,CAR_TRUCK_VAN_CARPOOL,california,imperial,18
0.9996639131227758,covid_perc,PERCENT_INSURED,california,imperial,18
0.9996639131226588,covid_perc,BELOW_POVERTY_LEVEL,california,imperial,18
0.5976272777312062,covid_perc,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,california,sacramento,224
0.4675404587087575,covid_perc,PUBLIC_TRANSPORTATION,california,sacramento,224
0.9626066600300324,covid_perc,CAR_TRUCK_VAN_ALONE,california,sacramento,224
0.6190410591093952,covid_perc,CAR_TRUCK_VAN_CARPOOL,california,sacramento,224
0.569066771414916,covid_perc,PERCENT_INSURED,california,sacramento,224
0.46905547498722383,covid_perc,BELOW_POVERTY_LEVEL,california,sacramento,224
0.4662589803444136,covid_perc,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,california,alameda,183
0.5713704925150759,covid_perc,PUBLIC_TRANSPORTATION,california,alameda,183
0.8050304188766647,covid_perc,CAR_TRUCK_VAN_ALONE,california,alameda,183
0.7110964872516949,covid_perc,CAR_TRUCK_VAN_CARPOOL,california,alameda,183
0.6027864652306724,covid_perc,PERCENT_INSURED,california,alameda,183
0.49831626642459476,covid_perc,BELOW_POVERTY_LEVEL,california,alameda,183
0.5585341956840075,covid_perc,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,california,losangeles,516
0.6112965817816985,covid_perc,PUBLIC_TRANSPORTATION,california,losangeles,516
0.6408309262375643,covid_perc,CAR_TRUCK_VAN_ALONE,california,losangeles,516
0.6457012477917002,covid_perc,CAR_TRUCK_VAN_CARPOOL,california,losangeles,516
0.5405544807275305,covid_perc,PERCENT_INSURED,california,losangeles,516
0.4392629933880852,covid_perc,BELOW_POVERTY_LEVEL,california,losangeles,516
0.6520807119435091,covid_perc,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,california,sanfrancisco,92
0.718335701105388,covid_perc,PUBLIC_TRANSPORTATION,california,sanfrancisco,92
0.7931325603867401,covid_perc,CAR_TRUCK_VAN_ALONE,california,sanfrancisco,92
0.43152523255277303,covid_perc,CAR_TRUCK_VAN_CARPOOL,california,sanfrancisco,92
0.7255867277517258,covid_perc,PERCENT_INSURED,california,sanfrancisco,92
0.6904549218547992,covid_perc,BELOW_POVERTY_LEVEL,california,sanfrancisco,92
0.4803283450048489,covid_perc,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,california,santaclara,231
0.9386487684333071,covid_perc,PUBLIC_TRANSPORTATION,california,santaclara,231
0.48806077789453894,covid_perc,CAR_TRUCK_VAN_ALONE,california,santaclara,231
0.5202019125978871,covid_perc,CAR_TRUCK_VAN_CARPOOL,california,santaclara,231
0.803021488052246,covid_perc,PERCENT_INSURED,california,santaclara,231
0.6683930831293003,covid_perc,BELOW_POVERTY_LEVEL,california,santaclara,231
