corr,Y,X,state,county,n
0.0,covid_perc,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,california,imperial,17
0.0020687503049258613,covid_perc,PUBLIC_TRANSPORTATION,california,imperial,17
0.002073012676319032,covid_perc,CAR_TRUCK_VAN_ALONE,california,imperial,17
0.0019487679108174027,covid_perc,CAR_TRUCK_VAN_CARPOOL,california,imperial,17
0.0008074343446035948,covid_perc,PERCENT_INSURED,california,imperial,17
0.0028363447095595302,covid_perc,BELOW_POVERTY_LEVEL,california,imperial,17
0.6050735698237898,covid_perc,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,california,sacramento,215
0.48967581846670855,covid_perc,PUBLIC_TRANSPORTATION,california,sacramento,215
0.9731231195892617,covid_perc,CAR_TRUCK_VAN_ALONE,california,sacramento,215
0.6535531858483921,covid_perc,CAR_TRUCK_VAN_CARPOOL,california,sacramento,215
0.8663363611078586,covid_perc,PERCENT_INSURED,california,sacramento,215
0.7924045566585481,covid_perc,BELOW_POVERTY_LEVEL,california,sacramento,215
0.4662589803444136,covid_perc,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,california,alameda,183
0.5713704925150759,covid_perc,PUBLIC_TRANSPORTATION,california,alameda,183
0.8050304188766647,covid_perc,CAR_TRUCK_VAN_ALONE,california,alameda,183
0.7110964872516949,covid_perc,CAR_TRUCK_VAN_CARPOOL,california,alameda,183
0.6027864652306724,covid_perc,PERCENT_INSURED,california,alameda,183
0.49831626642459476,covid_perc,BELOW_POVERTY_LEVEL,california,alameda,183
0.5990496082315185,covid_perc,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,california,losangeles,461
0.6441201788381116,covid_perc,PUBLIC_TRANSPORTATION,california,losangeles,461
0.6133304166889965,covid_perc,CAR_TRUCK_VAN_ALONE,california,losangeles,461
0.5935712364397784,covid_perc,CAR_TRUCK_VAN_CARPOOL,california,losangeles,461
0.8888083790144437,covid_perc,PERCENT_INSURED,california,losangeles,461
0.5562133921781157,covid_perc,BELOW_POVERTY_LEVEL,california,losangeles,461
0.6766891333858173,covid_perc,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,california,sanfrancisco,90
0.7520777480411757,covid_perc,PUBLIC_TRANSPORTATION,california,sanfrancisco,90
0.8018151033250766,covid_perc,CAR_TRUCK_VAN_ALONE,california,sanfrancisco,90
0.4420051070315256,covid_perc,CAR_TRUCK_VAN_CARPOOL,california,sanfrancisco,90
0.6942246571080847,covid_perc,PERCENT_INSURED,california,sanfrancisco,90
0.7109082847514583,covid_perc,BELOW_POVERTY_LEVEL,california,sanfrancisco,90
0.5201387658216627,covid_perc,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,california,santaclara,207
0.9284941746706317,covid_perc,PUBLIC_TRANSPORTATION,california,santaclara,207
0.4158912241796839,covid_perc,CAR_TRUCK_VAN_ALONE,california,santaclara,207
0.6137845873244325,covid_perc,CAR_TRUCK_VAN_CARPOOL,california,santaclara,207
0.9297971779432094,covid_perc,PERCENT_INSURED,california,santaclara,207
0.5390465624886487,covid_perc,BELOW_POVERTY_LEVEL,california,santaclara,207
