corr,Y,X,p_val,state,county,n
-0.6968785704374999,detrended_mortality_rate,CAR_TRUCK_VAN_CARPOOL,6.819765153698472e-34,california,sacramento,224
-0.882233353813006,detrended_mortality_rate,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,4.0898891837070494e-61,california,alameda,183
-0.610807196694217,detrended_mortality_rate,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,4.266309467956848e-20,california,alameda,183
-0.4903943875956877,detrended_mortality_rate,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,1.4147607918472482e-32,california,losangeles,516
0.4631745395828159,detrended_mortality_rate,PUBLIC_TRANSPORTATION,8.427300469789697e-29,california,losangeles,516
-0.7990333429446135,detrended_mortality_rate,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,1.3669677738081754e-21,california,sanfrancisco,92
-0.62647324522584,detrended_mortality_rate,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,2.400321753238626e-11,california,sanfrancisco,92
-0.7990333429446135,detrended_mortality_rate,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,1.3669677738081754e-21,california,sanfrancisco,92
0.7809105562748333,detrended_mortality_rate,CAR_TRUCK_VAN_CARPOOL,4.3142034622888776e-20,california,sanfrancisco,92
-0.6050252006087061,detrended_mortality_rate,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,1.8682905418817016e-24,california,santaclara,231
-0.46477902245460606,detrended_mortality_rate,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,8.824200352058655e-14,california,santaclara,231
-0.46477902245460606,detrended_mortality_rate,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,8.824200352058655e-14,california,santaclara,231
0.46749729846051313,detrended_mortality_rate,PUBLIC_TRANSPORTATION,6.056709783943637e-14,california,santaclara,231
