corr,Y,X,p_val,state,county,n
0.48393528534103664,covid_perc,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,5.067186113742384e-14,california,sacramento,215
0.5665241669159066,covid_perc,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,1.1951144607466653e-19,california,sacramento,215
-0.5318575155582482,covid_perc,PUBLIC_TRANSPORTATION,4.241165080825947e-17,california,sacramento,215
0.9143312826491868,covid_perc,CAR_TRUCK_VAN_ALONE,1.4326282787358066e-85,california,sacramento,215
0.6453935153263504,covid_perc,CAR_TRUCK_VAN_ALONE,6.079974485390013e-23,california,alameda,183
0.6512335810809147,covid_perc,CAR_TRUCK_VAN_CARPOOL,1.8478037338996525e-23,california,alameda,183
-0.4107502596506385,covid_perc,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,5.789648039224644e-05,california,sanfrancisco,90
-0.5246156537874211,covid_perc,CAR_TRUCK_VAN_ALONE,1.1110857717118922e-07,california,sanfrancisco,90
-0.44634572161772007,covid_perc,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,1.576357528423449e-11,california,santaclara,207
-0.44634572161772007,covid_perc,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,1.576357528423449e-11,california,santaclara,207
0.5292236345982378,covid_perc,CAR_TRUCK_VAN_CARPOOL,2.4458914608740364e-16,california,santaclara,207
