time,y,y_pred
1,0.6305418719211823,0.4568220838538817
46,0.5197044334975369,0.5735610372662383
61,0.4926108374384237,0.6124740217370238
1,1.2236842105263157,1.4326191768735166
14,1.256578947368421,1.466343763414864
37,1.5460526315789471,1.526010339603402
40,1.6118421052631582,1.533792936497559
41,1.6447368421052633,1.536387135462278
49,1.6710526315789471,1.5571407271800304
55,1.6710526315789471,1.5727059209683445
1,1.3596491228070176,1.2826090785639703
2,1.3947368421052628,1.2852032775286892
4,1.3976608187134498,1.2903916754581273
16,1.4005847953216373,1.3215220630347557
39,1.3508771929824561,1.3811886392232937
41,1.304093567251462,1.3863770371527318
47,1.3099415204678362,1.4019422309410459
55,1.2543859649122806,1.4226958226587982
1,1.7884615384615383,2.007003690969361
4,2.0961538461538463,2.014786287863518
41,2.057692307692308,2.1107716495581226
55,2.1346153846153846,2.147090435064189
61,2.3653846153846154,2.1626556288525034
