corr,Y,X,p_val,state,county,n
,detrended_mortality_rate,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,,california,imperial,17
,detrended_mortality_rate,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,,california,imperial,17
,detrended_mortality_rate,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,,california,imperial,17
,detrended_mortality_rate,PUBLIC_TRANSPORTATION,,california,imperial,17
,detrended_mortality_rate,CAR_TRUCK_VAN_ALONE,,california,imperial,17
,detrended_mortality_rate,CAR_TRUCK_VAN_CARPOOL,,california,imperial,17
-0.3865297025504232,detrended_mortality_rate,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,4.5154177962650324e-09,california,sacramento,215
0.4853859066221574,detrended_mortality_rate,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,4.1544326346136214e-14,california,sacramento,215
0.228732392224611,detrended_mortality_rate,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,0.0007268803621754095,california,sacramento,215
0.1480929796132687,detrended_mortality_rate,PUBLIC_TRANSPORTATION,0.029946707198654544,california,sacramento,215
0.14769150762516087,detrended_mortality_rate,CAR_TRUCK_VAN_ALONE,0.030399623232290604,california,sacramento,215
-0.6823141897888528,detrended_mortality_rate,CAR_TRUCK_VAN_CARPOOL,8.372238578824229e-31,california,sacramento,215
-0.8818647565071416,detrended_mortality_rate,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,5.333559300097293e-61,california,alameda,183
-0.09558855674664651,detrended_mortality_rate,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,0.19802910753861783,california,alameda,183
-0.610065451498465,detrended_mortality_rate,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,4.8674141944204705e-20,california,alameda,183
-0.09558855674664651,detrended_mortality_rate,PUBLIC_TRANSPORTATION,0.19802910753861783,california,alameda,183
0.04601146067719375,detrended_mortality_rate,CAR_TRUCK_VAN_ALONE,0.536249628356143,california,alameda,183
-0.3111487106761702,detrended_mortality_rate,CAR_TRUCK_VAN_CARPOOL,1.809342333086246e-05,california,alameda,183
-0.5485250312564078,detrended_mortality_rate,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,1.4259394337052007e-37,california,losangeles,461
-0.4502025473945884,detrended_mortality_rate,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,2.1785229546681113e-24,california,losangeles,461
-0.4502025473945884,detrended_mortality_rate,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,2.1785229546681113e-24,california,losangeles,461
0.4502025473945884,detrended_mortality_rate,PUBLIC_TRANSPORTATION,2.1785229546681113e-24,california,losangeles,461
-0.6490925501235897,detrended_mortality_rate,CAR_TRUCK_VAN_ALONE,1.7244057856132372e-56,california,losangeles,461
-0.31419947093007783,detrended_mortality_rate,CAR_TRUCK_VAN_CARPOOL,5.076248712502923e-12,california,losangeles,461
-0.7930927856086788,detrended_mortality_rate,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,1.1994668814528195e-20,california,sanfrancisco,90
-0.6314965267472588,detrended_mortality_rate,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,2.5021609668646074e-11,california,sanfrancisco,90
-0.7930927856086788,detrended_mortality_rate,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,1.1994668814528195e-20,california,sanfrancisco,90
-0.39787603129792676,detrended_mortality_rate,PUBLIC_TRANSPORTATION,0.0001029917548336811,california,sanfrancisco,90
0.26387945301213506,detrended_mortality_rate,CAR_TRUCK_VAN_ALONE,0.011967529015756321,california,sanfrancisco,90
0.7983941274342439,detrended_mortality_rate,CAR_TRUCK_VAN_CARPOOL,4.331300748570368e-21,california,sanfrancisco,90
-0.6542477621645475,detrended_mortality_rate,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,1.140251424071208e-26,california,santaclara,207
-0.47602035559502287,detrended_mortality_rate,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,4.194798473158919e-13,california,santaclara,207
-0.47602035559502287,detrended_mortality_rate,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,4.194798473158919e-13,california,santaclara,207
0.4773399000105058,detrended_mortality_rate,PUBLIC_TRANSPORTATION,3.540707210586719e-13,california,santaclara,207
0.18871108110472765,detrended_mortality_rate,CAR_TRUCK_VAN_ALONE,0.006466282964776245,california,santaclara,207
0.300382643145724,detrended_mortality_rate,CAR_TRUCK_VAN_CARPOOL,1.0947098519798888e-05,california,santaclara,207
