corr,Y,X,p_val,state,county,n
-0.8647138944593464,detrended_mortality_rate,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,7.948628984531914e-61,california,imperial,199
-0.8647138944593464,detrended_mortality_rate,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,7.948628984531914e-61,california,imperial,199
-0.8647138944593464,detrended_mortality_rate,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,7.948628984531914e-61,california,imperial,199
0.8647138944593464,detrended_mortality_rate,PUBLIC_TRANSPORTATION,7.948628984531914e-61,california,imperial,199
-0.8647138944593464,detrended_mortality_rate,CAR_TRUCK_VAN_ALONE,7.948628984531914e-61,california,imperial,199
-0.8647138944593464,detrended_mortality_rate,CAR_TRUCK_VAN_CARPOOL,7.948628984531914e-61,california,imperial,199
-0.20256138317713687,detrended_mortality_rate,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,6.014361310244111e-07,california,riverside,597
0.021761613340340467,detrended_mortality_rate,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,0.5956525654309581,california,riverside,597
-0.13704991103676445,detrended_mortality_rate,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,0.0007866289200112312,california,riverside,597
0.4106700811760652,detrended_mortality_rate,PUBLIC_TRANSPORTATION,1.0794801766093114e-25,california,riverside,597
0.20835071819126433,detrended_mortality_rate,CAR_TRUCK_VAN_ALONE,2.798123218485907e-07,california,riverside,597
0.3321732981580219,detrended_mortality_rate,CAR_TRUCK_VAN_CARPOOL,7.616301932859146e-17,california,riverside,597
-0.6150912459724936,detrended_mortality_rate,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,2.8938012886508416e-21,california,sonoma,191
-0.5306593392658642,detrended_mortality_rate,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,2.8797429013140518e-15,california,sonoma,191
-0.5697202251425104,detrended_mortality_rate,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,7.898210924140727e-18,california,sonoma,191
-0.5124263237948051,detrended_mortality_rate,PUBLIC_TRANSPORTATION,3.518460484030227e-14,california,sonoma,191
-0.15000069281901401,detrended_mortality_rate,CAR_TRUCK_VAN_ALONE,0.038342378649990065,california,sonoma,191
0.6429142990582124,detrended_mortality_rate,CAR_TRUCK_VAN_CARPOOL,1.1598930626095744e-23,california,sonoma,191
-0.690668359302315,detrended_mortality_rate,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,3.1427584778254417e-74,california,sacramento,515
-0.5661686223719947,detrended_mortality_rate,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,5.506310320816262e-45,california,sacramento,515
-0.7867671069051381,detrended_mortality_rate,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,1.4349508853610262e-109,california,sacramento,515
-0.37194203024632966,detrended_mortality_rate,PUBLIC_TRANSPORTATION,2.4246284864509474e-18,california,sacramento,515
-0.13314005761400868,detrended_mortality_rate,CAR_TRUCK_VAN_ALONE,0.0024652363201269367,california,sacramento,515
-0.41095943402704865,detrended_mortality_rate,CAR_TRUCK_VAN_CARPOOL,2.0967014340870801e-22,california,sacramento,515
-0.5638596344901818,detrended_mortality_rate,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,7.935252704394221e-59,california,alameda,686
-0.30819001131223117,detrended_mortality_rate,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,1.467293263505254e-16,california,alameda,686
-0.5972020844002982,detrended_mortality_rate,BACHELOR_DEGREE_OR_HIGHER_25_PLUS_TOTAL,1.5700000518840967e-67,california,alameda,686
-0.34825030148084296,detrended_mortality_rate,PUBLIC_TRANSPORTATION,5.433209989227348e-21,california,alameda,686
0.19449133274198743,detrended_mortality_rate,CAR_TRUCK_VAN_ALONE,2.838717606127188e-07,california,alameda,686
0.32315565578482575,detrended_mortality_rate,CAR_TRUCK_VAN_CARPOOL,3.869755669391708e-18,california,alameda,686
-0.31914119850565303,detrended_mortality_rate,HOUSEHOLD_MEDIAN_INCOME_DOLLARS,1.7388151535645506e-18,california,losangeles,719
-0.18017455152737502,detrended_mortality_rate,HIGH_SCHOOL_GRADUATE_OR_HIGHER_25_PLUS_TOTAL,1.1580985651314178e-06,california,losangeles,719
